Eval,BestError,Log10Error
100,1.9289107152912425e+03,3.2853121256460933e+00
200,1.7735456135161751e+03,3.2488423624970690e+00
300,1.3977447481744071e+03,3.1454278691344952e+00
400,1.3977447481744071e+03,3.1454278691344952e+00
500,1.3977447481744071e+03,3.1454278691344952e+00
600,1.3977447481744071e+03,3.1454278691344952e+00
700,1.3977447481744071e+03,3.1454278691344952e+00
800,1.3977447481744071e+03,3.1454278691344952e+00
900,1.3977447481744071e+03,3.1454278691344952e+00
1000,1.3977447481744071e+03,3.1454278691344952e+00
1100,1.0640993594771585e+03,3.0269821817729232e+00
1200,1.0640993594771585e+03,3.0269821817729232e+00
1300,1.0640993594771585e+03,3.0269821817729232e+00
1400,1.0640993594771585e+03,3.0269821817729232e+00
1500,1.0640993594771585e+03,3.0269821817729232e+00
1600,1.0640993594771585e+03,3.0269821817729232e+00
1700,1.0640993594771585e+03,3.0269821817729232e+00
1800,1.0640993594771585e+03,3.0269821817729232e+00
1900,1.0640993594771585e+03,3.0269821817729232e+00
2000,1.0065971621815847e+03,3.0028557016913453e+00
2100,1.0065971621815847e+03,3.0028557016913453e+00
2200,1.0065971621815847e+03,3.0028557016913453e+00
2300,1.0065971621815847e+03,3.0028557016913453e+00
2400,1.0065971621815847e+03,3.0028557016913453e+00
2500,1.0013991939941930e+03,3.0006072375082518e+00
2600,1.0013991939941930e+03,3.0006072375082518e+00
2700,1.0013991939941930e+03,3.0006072375082518e+00
2800,1.0013991939941930e+03,3.0006072375082518e+00
2900,1.0013991939941930e+03,3.0006072375082518e+00
3000,9.8228574500946161e+02,2.9922378415845388e+00
3100,9.8228574500946161e+02,2.9922378415845388e+00
3200,9.7053269869846054e+02,2.9870101720016407e+00
3300,9.6857148551452974e+02,2.9861316793853310e+00
3400,9.6857148551452974e+02,2.9861316793853310e+00
3500,9.6857148551452974e+02,2.9861316793853310e+00
3600,8.0757389531451145e+02,2.9071822720050182e+00
3700,8.0757389531451145e+02,2.9071822720050182e+00
3800,8.0743230335636395e+02,2.9071061204629207e+00
3900,8.0743230335636395e+02,2.9071061204629207e+00
4000,8.0079725707268335e+02,2.9035225769085273e+00
4100,7.2920050332736400e+02,2.8628469597528530e+00
4200,6.7244783732902704e+02,2.8276586011818194e+00
4300,6.7244783732902704e+02,2.8276586011818194e+00
4400,6.7244783732902704e+02,2.8276586011818194e+00
4500,6.1151314270967305e+02,2.7864057953787662e+00
4600,6.1151314270967305e+02,2.7864057953787662e+00
4700,6.1151314270967305e+02,2.7864057953787662e+00
4800,6.1151314270967305e+02,2.7864057953787662e+00
4900,6.1151314270967305e+02,2.7864057953787662e+00
5000,5.2474903329944073e+02,2.7199516471913503e+00
5100,5.2474903329944073e+02,2.7199516471913503e+00
5200,5.2474903329944073e+02,2.7199516471913503e+00
5300,5.2474903329944073e+02,2.7199516471913503e+00
5400,5.2474903329944073e+02,2.7199516471913503e+00
5500,5.1471673773057796e+02,2.7115682910126306e+00
