Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1032244021,206495208163884.7,15273869168981.17,4205898007865.619,707069452014.6313,79595921616.69806,1939464294.734964,1056497104.674379,725969626.8701813,546646696.2258006,372748829.3149854,321491716.9385468,293353225.5227491,277274119.6117363,266997707.1805183
2,1033244058,159639612728957.7,16941155058019.05,4242160657488.876,803706134314.3076,206484812084.9639,8482444906.716161,1363366814.264416,776269875.2637599,590410375.8491662,442630713.5432829,348488650.7354919,304139293.785853,285414872.8560024,273768263.6563534
3,1034244095,186351884788074.5,18371388265517.89,4412121471821.801,821613205782.7709,167300273685.9686,9714056110.668129,1437162060.203038,771668105.9412295,532207315.4662608,418365316.0418938,361828665.000544,321818288.3229409,302777359.2681763,292686104.2054472
4,1035244132,164646760531377.4,17300058191702.94,3699838679913.883,701297473487.7159,155047327798.3452,6270100001.848159,1076485396.573648,621722367.3097311,428442695.7700123,312897088.1726725,252010413.8684115,224976439.7396754,203865775.2866097,192903093.1740789
5,1036244169,164564717601064.2,19927853648589.24,5164787990146.574,859409155404,159954241354.3561,8153980139.107502,1150143961.532093,761241816.3068981,556611074.6722184,491793373.7001765,423831716.9347944,381905896.5741289,358324073.1748666,345468614.7998496
6,1037244206,143940870169794.2,17970913239851.09,4205243194558.104,643149716148.4258,133629642138.5392,9046306332.69961,1854390435.208121,631728406.5360745,452182657.1767554,335263127.2270023,295505506.566331,266209651.8349582,236172921.6845084,224607205.3820413
7,1038244243,149900089945581.6,15679070347353.4,3593159182093.533,702891238936.8773,131835457316.866,3501312730.109507,834872611.1595339,531454195.5312907,426977370.5064292,342017862.7178621,298700709.42114,260667209.0835841,235389192.2753478,226979206.9770283
8,1039244280,224483631184402,14894844971672.29,4329372978086.239,636227798505.0859,130859331038.698,7896838915.914937,1503729310.330097,657683561.2339399,514950887.3958565,377270025.1125385,308532399.1140667,245293728.7979292,222289883.9210936,210136310.241305
9,1040244317,173152711655478.8,15352185247135.68,3735482684084.165,794144400895.4768,151855631997.6672,11824144042.42707,1942633284.858886,1027982088.554331,609473643.4449033,424405780.0871557,370850068.6559925,309490225.7328737,291735072.8016837,280119148.6394855
10,1041244354,206186565984502.8,22521048671909.26,5473573166987.999,810946962881.7068,139834242815.0111,4478398514.664726,2015278949.395139,727563785.51684,465782602.890944,387412612.319321,337495699.6950258,287397694.738444,250206404.2201399,238249727.84904
11,1042244391,220674472303742.1,18960837589472.35,4314241559244.163,905432658503.4667,230578804556.9601,10784556979.06597,1120957865.998537,635789238.6160446,474619538.1474236,380678990.7617444,325578701.7483606,292441823.9407235,259525895.1007258,249926311.5352311
12,1043244428,138611083600996.1,13409442476406.65,3152494348536.594,555948945772.465,149013018660.6703,3530479985.319171,1047205270.371771,607648506.9136339,380070951.9000429,295363229.9936424,239819359.4665784,215183986.4179279,195861981.9416935,191263136.4477249
13,1044244465,192328235795906.7,18977198252278.25,5062904028414.591,1032094239047.593,211063947592.1593,6178871201.545709,2964471830.398267,1313688075.148634,1045742330.242879,735599575.0889261,411520849.2943044,355758271.1007634,308356316.438377,287694825.1378897
14,1045244502,180334792992794.7,16890865568073.72,4582287940933.046,873533686244.0101,171668494812.1894,1741530222.217209,846208362.7143358,586538404.0104282,451008465.3694248,347308563.5082316,317836734.9517159,292921307.0913439,274284010.9104512,262792734.4789519
15,1046244539,147018608816284,15194556428406.69,3683574718367.583,726237131653.3892,123703520437.5288,2773725221.691407,1448637656.262304,1093730705.707942,975165106.1045921,774330239.1076926,617348408.5237982,560075203.6671664,547100547.5850928,543802272.1646248
16,1047244576,170391101764575.7,13757713378423.51,3494233575338.884,602983019029.5699,105830571961.2663,4474347107.582252,1294697189.800423,979160028.7862233,748567403.4971762,632267919.0964947,573117239.0823207,508144978.2820201,423927361.9702283,376400803.5133839
17,1048244613,198722320542375.4,18316346447438.61,3818594244159.313,708150677268.4449,188241237548.9727,3091074014.207511,1080547527.64406,624087907.7557323,429314467.7661366,326674833.7371842,264038582.3041301,218009191.3077454,195738034.057166,185579030.0683761
18,1049244650,184966658588084.3,18975755386213.13,5224369363558.955,1312953462962.5,163850654281.3224,3361986363.687552,852988633.3373735,648010371.7050717,516690230.4525127,433949345.6216637,397385855.2986544,364688820.1173395,297962031.341448,283643171.8314007
19,1050244687,203336537522382.6,17031019979403.13,5097727100637.127,880601469310.0386,143157906915.3439,2901466901.123851,797415997.9726918,528644201.8828617,396200233.5844016,291147151.7827412,249372282.3417328,217183442.5479757,206418345.5312337,191325870.8602277
20,1051244724,220493712893730.2,19975496109016.01,5402364151109.296,762061636589.02,149226535382.5859,2727272624.398749,836523703.6994693,549746631.4123789,442069435.6507846,347973489.9471636,301173635.2221817,243507046.4865624,219811960.7722464,207531127.5932736
21,1052244761,123461884052709.2,13017202127129.66,4470988974116.035,1005399213981.214,160436791658.4108,7963773075.435213,1554174005.888438,872050086.6579148,664808509.9400192,540362745.054527,327733499.3110362,299119860.5901085,272624203.3947368,257885105.4508401
22,1053244798,185501676504890.2,17900264072749.27,5248684423277.817,940711098654.3665,141232632967.5918,5630766141.570731,1641350882.485582,881356930.4518154,689158068.015635,598060633.3880658,509574142.4395854,457285778.9502578,432675023.082949,414748147.8453052
23,1054244835,166844988578205.9,14261358474742.9,3932561622032.688,748985655631.2529,145842606904.141,2218853400.496532,1095732510.389431,768301118.3441381,571790746.9854956,455547959.5425656,388295674.0209004,311901362.3252574,289010208.8718301,276419693.1531447
24,1055244872,161259116572823.2,14996452189822.13,4076507759646.461,645762586938.3331,128720788348.0027,8342494359.307239,1438012830.758428,935894439.228218,663319181.5644085,500212181.0251384,433015415.1059447,373848714.5672427,340087088.7714552,326945944.2953754
25,1056244909,289238405380832.2,19784730809008.58,4461946048017.631,775305579706.7191,153153478172.0399,3963129385.792333,1072754822.420074,646285872.8756173,451513705.7013966,350837343.6238946,300846221.3404343,269620042.3976241,227535708.6066333,217501695.6996521
