Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1031243988,95300651.47097138,94522154.01202418,94126401.15438385,94110226.88062632,94091682.31029578,94089202.33132657,94089202.33132657,93937749.56728072,93924667.14742176,93633096.64278941,93633096.64278941,93633017.61468105,93633017.61468105,93632972.69801611
2,1032244025,95036896.54939742,94994364.40272662,93827845.69887924,93827845.69887924,93825535.83739896,93814794.85029423,93806961.45232657,93806765.95122181,93803455.17340556,93228638.14721946,93227708.43580934,93225609.57118811,92969559.68428184,92965092.59339987
3,1033244062,95146566.20833935,95045928.2248874,94372021.55331713,94371073.10374212,94121043.72389847,93609013.53164318,93600400.27927196,93600400.27927196,93600400.27927196,93588808.42124954,93588804.8114638,93588804.8114638,92738678.28798002,92738285.47897583
4,1034244099,95028908.82434188,93719398.78519854,93705335.28244409,93697142.15740979,93697142.15740979,93683660.73358107,93676816.46549173,93676509.82928517,93447318.77491724,93446848.04886244,93430859.43731019,93430548.30447154,93430407.43456554,93413815.57199927
5,1035244136,94244682.49458151,94129760.03339045,94129760.03339045,94117460.87445137,94106162.24989159,93832375.30199954,93832363.57496075,93832189.06241831,93832189.06241831,93832189.06241831,93832189.06241831,93832160.27195248,93832160.27195248,93750247.13814779
6,1036244173,94944005.86235113,94931092.42156734,94354870.47512509,94354870.47512509,94347650.17363869,94340667.13608027,94340337.36578776,93974615.74464858,93973421.54188086,93754373.12716772,93661543.78349057,93660195.17215584,93660008.22423068,93351444.36299197
7,1037244210,94694166.98711479,94677060.17179695,94677060.17179695,94677060.17179695,94186655.88507591,93931043.41290075,93922937.57014996,93904257.19629145,93880874.36028069,93860139.75004554,93846642.15676335,93846642.15676335,93846224.90246716,93393722.58633241
8,1038244247,94912569.30416107,94813787.67942016,94796072.10360782,94687971.20259684,94434787.56602481,94394517.24653281,94310947.55378905,93983533.47739765,93469875.22180453,93466640.26464504,93459489.2264892,93459489.2264892,93459489.2264892,93451376.35289937
9,1039244284,94821789.32328057,94815143.88800205,94815143.88800205,94815143.88800205,94470509.4071337,94245741.47885281,94158420.65032445,94158115.57683294,94152814.19973318,94152805.72614144,93788362.50718169,93786975.54481193,93784501.79700699,93690154.56238686
10,1040244321,94919622.19920041,94911746.10016701,94911746.10016701,94767695.53740226,94612871.82130609,94490652.27311137,94227430.09686069,93623858.96284887,93619822.74269007,93182981.45559633,93174317.78627354,93173992.88661309,93173987.42795303,93173987.42795303
11,1041244358,95260080.32915361,95008002.84025472,94978468.0034958,94967711.67912897,94348453.59544298,93955849.33989252,93621031.60782301,93621031.60782301,93618569.77106653,93617059.54209,92974332.60647351,92956573.09961881,92948024.64456795,92947257.82880934
12,1042244395,94825777.21856689,93371979.14770006,93354876.64909045,93354876.64909045,93354876.64909045,93347467.00245035,93337538.65884899,93337538.57834397,93337526.92922665,93337265.34088397,93337093.52105853,93100243.47731365,93099387.57721159,93099387.01990969
13,1043244432,94386240.77163516,94380804.72633962,94380804.72633962,94380804.72633962,93662176.4244213,93660727.04767342,93657646.20770165,93654967.83823656,93654185.54787895,93651915.55905774,93649358.44445544,93648420.5283681,93357600.81567232,93357576.85799718
14,1044244469,95235446.30145575,95235446.30145575,95142185.26818158,94564873.80711956,94442071.12580419,94442040.55813037,94112381.43677065,93702479.46452488,93389337.51349436,93370026.73745851,93369636.61879039,93369415.75247738,93369207.48486648,93369188.49373256
15,1045244506,94948165.2251098,94941691.24930996,94728904.1808105,94521641.0926917,94505103.70783275,94407040.41491291,94387083.53192265,94074488.70668495,94074410.22973666,94074391.4084896,94074360.09225839,94074145.1741015,94074145.1741015,94073477.37937415
16,1046244543,94909473.7159064,94877113.79501836,94877113.79501836,94372198.39975132,94348469.37942143,94333479.13521995,94332931.80722204,94332931.80722204,94013694.9025906,93487847.04917067,93485642.11889812,93469688.97659145,93469688.97659145,93469347.72423588
17,1047244580,94862659.76879378,94534460.53507496,94263286.82850717,93932432.10800348,93928696.81058605,93910684.14531,93904286.944179,92908603.82682638,92902264.10931306,92893098.85687406,92892669.52504478,92892669.52504478,92892665.94865407,92892663.18238868
18,1048244617,94347473.18050615,94333256.22365876,94333256.22365876,94333256.22365876,94322484.43032588,94026067.71313773,94025527.39722826,93839909.01447809,93838509.48360085,93821736.38501626,93820920.42454226,93403518.57540655,93399993.76133437,93399368.19414505
19,1049244654,95263508.93843187,95255556.42212601,94685507.03721201,94685507.03721201,94183083.31966956,94039680.17845331,94031039.59184359,94030945.85850544,94030941.76939599,94030586.83122541,94030442.01989068,93968492.33785404,93962008.18075661,93938332.44704075
20,1050244691,95123606.71784773,95105288.68323591,94533742.16414455,94533415.77349278,94028956.89452991,94013079.30372648,93876807.55960764,93875351.37452151,93875317.5286091,93870004.97946398,93267542.51132795,93263895.51533344,93262430.82010821,93262354.68522599
21,1051244728,94745331.30054091,94745331.30054091,94733882.12216707,94731105.13533089,94535786.05223447,94244105.8265935,94070561.86542286,94062720.23422562,94062720.23422562,94060664.95312563,93775943.28447299,93621964.31808117,93615297.32375534,93615297.32375534
22,1052244765,95111344.62235935,95094520.27266428,94832346.33425215,94832346.33425215,94373665.67974821,94361849.34631321,94135180.10695274,94131954.80266279,94013873.40762696,94007322.05415753,93930581.5985402,93676070.93755849,93554186.63320148,93537194.53983362
23,1053244802,95295641.12644139,94999477.10786913,94799903.7146453,94662882.64144416,94395541.73783065,94379113.84718105,94378798.95214899,94024097.02680106,93614572.22832569,93613119.43590651,93606153.2208827,93605958.71242438,92813809.28135438,92811332.35479839
24,1054244839,94665041.43537012,94665041.43537012,94517744.873643,94517744.873643,94505170.53702065,94498277.97461404,93921058.08385603,93919168.66660671,93919164.10799359,93480785.30383942,93479238.02919976,93463496.83144209,93462921.83137558,93462837.93563579
25,1055244876,94592436.02981555,94324679.04358439,94014757.55900747,93999632.48518068,93848450.90425175,93833483.82882701,93825566.52499096,93825562.60842876,93824275.33568299,93823977.39918929,93823796.63348882,93823581.52680592,93819451.70555735,93758726.07891122
