Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1033244054,1601121895931.493,1324188922365.566,1143630439382.548,852854676481.2328,392775201240.5028,26011334264.54421,5343683394.435366,1442705227.470857,252209132.0977247,117086340.9750396,95157465.98649794,81454937.0196104,81014509.27050994,80996926.24974129
2,1034244091,1587473233305.109,1344893036015.755,1125042049597.621,816990142670.6389,406380022647.0444,18375311901.18245,4827443028.778759,3695829718.87165,2476962787.326926,1648100288.533254,121162821.6005667,111035956.9020046,109988659.721877,109953507.4689526
3,1035244128,1580324654704.171,1316092930989.584,1119289767888.36,809362152248.1475,363715850077.7112,22605552422.4913,2756711403.078767,918889532.9214703,383459038.0356195,258520863.3353386,243848911.6107608,212508810.8725666,196896462.2758452,196887821.5079502
4,1036244165,1566414946720.788,1304981650381.242,1098892321415.706,782662903476.6604,352463635191.3964,17603774001.86196,2812013535.450486,1396252359.071534,351628399.8864272,180351330.5752541,130298474.8505854,121398280.0414671,119891059.7492536,119882785.9634522
5,1037244202,1513151371801.026,1263789689456.758,1070178008057.467,770093105219.8878,360947532659.3311,23203966966.46443,3703156528.340984,1001210905.009337,199173659.1711191,124132665.8664594,65454377.22811255,40898347.26008055,33691592.66504279,33683543.69507552
6,1038244239,1693208032953.702,1417705253399.694,1207366334517.854,890902371438.236,411403438043.6871,20842649522.50187,3858896176.514164,1051546999.11219,304086253.0904765,205859487.7761547,166139618.5978354,163501741.3091151,161089528.365941,161080956.4965513
7,1039244276,1569701668676.691,1315257880464.737,1113255828685.548,799511095903.6267,363700914866.6941,30291192736.92542,6726524877.490391,2620745378.705033,385757105.1472968,169613417.2076027,34223079.1651979,20735222.7604503,19822024.39330991,19594789.59213575
8,1040244313,1599629234369.678,1333590099556.536,1130653738499.019,789385939167.9698,329326417805.4921,13074323814.76448,2643159040.88748,798531513.6155621,394588274.9370154,121115695.8314099,90980581.77566807,27302965.13822441,25635808.25003406,25597316.25034677
9,1041244350,1553608771257.48,1311334771163.255,1097817724641.678,794105738609.5382,344527038524.642,21470758709.94903,4253783117.842568,1050226588.572423,501995328.2053602,192860018.677024,111185726.714127,98746103.99392688,98019916.64853564,98008391.01019666
10,1042244387,1563403905635.648,1314217143716.601,1112112799040.738,771422155571.4773,325388271897.5615,20718872586.88977,3230754855.214062,830723175.8090706,511806685.8929494,406470939.1962734,362866771.6111843,355891593.472218,308893484.2261415,308879847.2499307
