Eval,BestError,Log10Error
9992,4.1968823802428800e+16,1.6622926798058938e+01
14975,4.1968823802428800e+16,1.6622926798058938e+01
19950,3.9240075707451304e+16,1.6593729836610475e+01
24916,3.9240075707451304e+16,1.6593729836610475e+01
29874,3.9240075707451304e+16,1.6593729836610475e+01
34823,2.6276338156977824e+16,1.6419564842279467e+01
39763,2.1192586599495188e+16,1.6326183966495197e+01
44694,1.8895706020029956e+16,1.6276363123555218e+01
49616,1.8895706020029956e+16,1.6276363123555218e+01
54529,1.3505091720548830e+16,1.6130497538067562e+01
59433,1.3505091720548830e+16,1.6130497538067562e+01
64328,6.8492426152598320e+15,1.5835642550149508e+01
69214,6.7793274386639340e+15,1.5831186610656845e+01
74090,6.7793274386639340e+15,1.5831186610656845e+01
78957,6.7793274386639340e+15,1.5831186610656845e+01
83815,5.9291563057016580e+15,1.5772992899460993e+01
88663,5.9291563057016580e+15,1.5772992899460993e+01
93502,5.9291563057016580e+15,1.5772992899460993e+01
98331,5.9291563057016580e+15,1.5772992899460993e+01
103151,5.9291563057016580e+15,1.5772992899460993e+01
107961,5.3423762321052830e+15,1.5727734469565851e+01
112762,3.3999693419016070e+15,1.5531475000953142e+01
117553,3.3999693419016070e+15,1.5531475000953142e+01
122335,2.6777388190889905e+15,1.5427768214587834e+01
127107,2.6777388190889905e+15,1.5427768214587834e+01
131869,2.6777388190889905e+15,1.5427768214587834e+01
136621,2.6777388190889905e+15,1.5427768214587834e+01
141364,2.6777388190889905e+15,1.5427768214587834e+01
146097,2.6777388190889905e+15,1.5427768214587834e+01
150820,2.6777388190889905e+15,1.5427768214587834e+01
155533,2.6777388190889905e+15,1.5427768214587834e+01
160236,2.6777388190889905e+15,1.5427768214587834e+01
164929,2.5229430768032155e+15,1.5401907451980460e+01
169612,2.5229430768032155e+15,1.5401907451980460e+01
174285,2.5229430768032155e+15,1.5401907451980460e+01
178948,2.4398894452471685e+15,1.5387370148303130e+01
183601,1.9125381062095388e+15,1.5281610096976850e+01
188244,1.7357436521531448e+15,1.5239485585658446e+01
192877,1.7357436521531448e+15,1.5239485585658446e+01
197500,1.7357436521531448e+15,1.5239485585658446e+01
202113,1.7357436521531448e+15,1.5239485585658446e+01
206716,1.6264369637299092e+15,1.5211237235871934e+01
211309,1.6264369637299092e+15,1.5211237235871934e+01
215892,1.6264369637299092e+15,1.5211237235871934e+01
220465,1.6264369637299092e+15,1.5211237235871934e+01
225028,1.6264369637299092e+15,1.5211237235871934e+01
229581,1.6264369637299092e+15,1.5211237235871934e+01
234124,1.6264369637299092e+15,1.5211237235871934e+01
238656,1.3410631949797715e+15,1.5127449243611730e+01
243178,1.3410631949797715e+15,1.5127449243611730e+01
247690,1.1017816444602162e+15,1.5042095532807638e+01
252192,1.1017816444602162e+15,1.5042095532807638e+01
256684,1.1017816444602162e+15,1.5042095532807638e+01
261166,1.1017816444602162e+15,1.5042095532807638e+01
265637,1.1017816444602162e+15,1.5042095532807638e+01
270098,7.1126532261071000e+14,1.4852031635401161e+01
274549,7.1126532261071000e+14,1.4852031635401161e+01
278990,5.2927340644564275e+14,1.4723680073239219e+01
283421,5.2927340644564275e+14,1.4723680073239219e+01
287841,5.2927340644564275e+14,1.4723680073239219e+01
292251,5.2927340644564275e+14,1.4723680073239219e+01
296651,5.2927340644564275e+14,1.4723680073239219e+01
301041,5.2927340644564275e+14,1.4723680073239219e+01
305420,5.2927340644564275e+14,1.4723680073239219e+01
309789,5.2927340644564275e+14,1.4723680073239219e+01
314148,5.2927340644564275e+14,1.4723680073239219e+01
318497,4.6966950529650138e+14,1.4671792363224785e+01
322836,4.6966950529650138e+14,1.4671792363224785e+01
327164,4.6966950529650138e+14,1.4671792363224785e+01
331482,4.6966950529650138e+14,1.4671792363224785e+01
335790,4.6966950529650138e+14,1.4671792363224785e+01
340088,4.6966950529650138e+14,1.4671792363224785e+01
344376,4.6966950529650138e+14,1.4671792363224785e+01
348653,4.6966950529650138e+14,1.4671792363224785e+01
352920,4.6966950529650138e+14,1.4671792363224785e+01
357177,4.6966950529650138e+14,1.4671792363224785e+01
361424,4.6966950529650138e+14,1.4671792363224785e+01
365661,4.0099016577795181e+14,1.4603133721745516e+01
369888,4.0099016577795181e+14,1.4603133721745516e+01
374104,4.0099016577795181e+14,1.4603133721745516e+01
378310,4.0099016577795181e+14,1.4603133721745516e+01
382506,4.0099016577795181e+14,1.4603133721745516e+01
386692,4.0099016577795181e+14,1.4603133721745516e+01
390868,4.0099016577795181e+14,1.4603133721745516e+01
395034,4.0099016577795181e+14,1.4603133721745516e+01
399190,4.0099016577795181e+14,1.4603133721745516e+01
403336,3.2876649424606919e+14,1.4516887550639577e+01
407471,3.2876649424606919e+14,1.4516887550639577e+01
411596,3.2876649424606919e+14,1.4516887550639577e+01
415711,2.8770814188929006e+14,1.4458952152218995e+01
419816,2.8770814188929006e+14,1.4458952152218995e+01
423911,2.8770814188929006e+14,1.4458952152218995e+01
427996,1.9785516695041925e+14,1.4296347396268736e+01
432071,1.8492005855767606e+14,1.4266984022291847e+01
436136,1.8492005855767606e+14,1.4266984022291847e+01
440191,1.8492005855767606e+14,1.4266984022291847e+01
444236,1.8492005855767606e+14,1.4266984022291847e+01
448271,1.8492005855767606e+14,1.4266984022291847e+01
452296,1.8492005855767606e+14,1.4266984022291847e+01
456311,1.8251243214950647e+14,1.4261292452518720e+01
460316,1.8197351755268350e+14,1.4260008190086314e+01
464312,1.6657564105857784e+14,1.4221611493305428e+01
468298,1.6657564105857784e+14,1.4221611493305428e+01
472274,1.6657564105857784e+14,1.4221611493305428e+01
476240,1.6657564105857784e+14,1.4221611493305428e+01
480196,1.6657564105857784e+14,1.4221611493305428e+01
484142,1.6657564105857784e+14,1.4221611493305428e+01
488078,1.6657564105857784e+14,1.4221611493305428e+01
492005,1.3434067173764656e+14,1.4128207515551358e+01
495922,1.2157073071120189e+14,1.4084829027069146e+01
499829,1.1934206823605302e+14,1.4076793560034993e+01
503726,9.6220599694662109e+13,1.3983268059314321e+01
507614,9.6220599694662109e+13,1.3983268059314321e+01
511492,6.1419295983795305e+13,1.3788304834052585e+01
515360,6.1419295983795305e+13,1.3788304834052585e+01
519218,6.1419295983795305e+13,1.3788304834052585e+01
523067,6.1419295983795305e+13,1.3788304834052585e+01
