Eval,BestError,Log10Error
9043,1.9895704042506701e+17,1.7298759311985332e+01
13554,5.2910815569711336e+16,1.6723544455818494e+01
18058,5.2910815569711336e+16,1.6723544455818494e+01
22555,5.2910815569711336e+16,1.6723544455818494e+01
27045,3.3901443867185500e+16,1.6530218195259060e+01
31528,1.3599143697870404e+16,1.6133511562855670e+01
36004,1.3599143697870404e+16,1.6133511562855670e+01
40473,1.3599143697870404e+16,1.6133511562855670e+01
44935,8.3628182098769200e+15,1.5922352656236491e+01
49389,8.3628182098769200e+15,1.5922352656236491e+01
53836,8.3628182098769200e+15,1.5922352656236491e+01
58275,8.3628182098769200e+15,1.5922352656236491e+01
62707,8.3628182098769200e+15,1.5922352656236491e+01
67131,8.3628182098769200e+15,1.5922352656236491e+01
71548,5.3780658190866170e+15,1.5730626113002792e+01
75957,5.3780658190866170e+15,1.5730626113002792e+01
80359,5.3780658190866170e+15,1.5730626113002792e+01
84753,5.3780658190866170e+15,1.5730626113002792e+01
89139,5.3780658190866170e+15,1.5730626113002792e+01
93518,5.3780658190866170e+15,1.5730626113002792e+01
97889,5.2000051852337670e+15,1.5716003776695816e+01
102252,5.2000051852337670e+15,1.5716003776695816e+01
106607,2.9799930806320600e+15,1.5474215255671288e+01
110954,2.9799930806320600e+15,1.5474215255671288e+01
115294,2.7648073023502995e+15,1.5441664867849672e+01
119626,2.7648073023502995e+15,1.5441664867849672e+01
123950,1.4230444379873468e+15,1.5153218462186432e+01
128266,1.4230444379873468e+15,1.5153218462186432e+01
132574,1.4230444379873468e+15,1.5153218462186432e+01
136874,1.4230444379873468e+15,1.5153218462186432e+01
141166,1.4230444379873468e+15,1.5153218462186432e+01
145450,1.4230444379873468e+15,1.5153218462186432e+01
149726,1.4230444379873468e+15,1.5153218462186432e+01
153994,1.4230444379873468e+15,1.5153218462186432e+01
158254,1.4230444379873468e+15,1.5153218462186432e+01
162506,1.4230444379873468e+15,1.5153218462186432e+01
166749,1.4230444379873468e+15,1.5153218462186432e+01
170984,1.2381777126387145e+15,1.5092782982389584e+01
175211,1.2381777126387145e+15,1.5092782982389584e+01
179430,1.2381777126387145e+15,1.5092782982389584e+01
183641,1.2381777126387145e+15,1.5092782982389584e+01
187844,1.2381777126387145e+15,1.5092782982389584e+01
192038,1.2381777126387145e+15,1.5092782982389584e+01
196224,1.2381777126387145e+15,1.5092782982389584e+01
200402,1.0647084092354852e+15,1.5027230684207337e+01
204572,7.2129437576114525e+14,1.4858112545824584e+01
208733,7.2129437576114525e+14,1.4858112545824584e+01
212886,7.2129437576114525e+14,1.4858112545824584e+01
217031,7.2129437576114525e+14,1.4858112545824584e+01
221168,7.2129437576114525e+14,1.4858112545824584e+01
225296,7.2129437576114525e+14,1.4858112545824584e+01
229416,7.2129437576114525e+14,1.4858112545824584e+01
233528,7.2129437576114525e+14,1.4858112545824584e+01
237631,7.2129437576114525e+14,1.4858112545824584e+01
241726,7.2129437576114525e+14,1.4858112545824584e+01
245813,7.2129437576114525e+14,1.4858112545824584e+01
249892,7.2129437576114525e+14,1.4858112545824584e+01
253962,7.2129437576114525e+14,1.4858112545824584e+01
258024,7.2129437576114525e+14,1.4858112545824584e+01
262078,6.3636733171947375e+14,1.4803707876791444e+01
266123,6.3636733171947375e+14,1.4803707876791444e+01
270160,6.3636733171947375e+14,1.4803707876791444e+01
274188,6.0529459508843000e+14,1.4781966795945015e+01
278208,4.9492662942550412e+14,1.4694540821565088e+01
282220,4.9492662942550412e+14,1.4694540821565088e+01
286223,4.9492662942550412e+14,1.4694540821565088e+01
290218,4.9492662942550412e+14,1.4694540821565088e+01
294205,4.9492662942550412e+14,1.4694540821565088e+01
298183,4.9492662942550412e+14,1.4694540821565088e+01
302153,4.9391795651546138e+14,1.4693654815337132e+01
306115,4.9391795651546138e+14,1.4693654815337132e+01
310068,4.4946506403197569e+14,1.4652695940590315e+01
314013,3.4111696197758688e+14,1.4532903315156785e+01
317950,3.4111696197758688e+14,1.4532903315156785e+01
321878,3.4111696197758688e+14,1.4532903315156785e+01
325798,3.4111696197758688e+14,1.4532903315156785e+01
329709,3.4111696197758688e+14,1.4532903315156785e+01
333612,3.4111696197758688e+14,1.4532903315156785e+01
337507,3.4111696197758688e+14,1.4532903315156785e+01
341393,3.4111696197758688e+14,1.4532903315156785e+01
345271,3.4111696197758688e+14,1.4532903315156785e+01
349141,3.4111696197758688e+14,1.4532903315156785e+01
353002,1.7342064042960897e+14,1.4239100785707755e+01
356855,1.7342064042960897e+14,1.4239100785707755e+01
360700,1.7342064042960897e+14,1.4239100785707755e+01
364536,1.7342064042960897e+14,1.4239100785707755e+01
368364,1.7342064042960897e+14,1.4239100785707755e+01
372184,1.7342064042960897e+14,1.4239100785707755e+01
375996,1.7342064042960897e+14,1.4239100785707755e+01
379799,1.7342064042960897e+14,1.4239100785707755e+01
383594,1.7342064042960897e+14,1.4239100785707755e+01
387381,1.7342064042960897e+14,1.4239100785707755e+01
391159,1.7342064042960897e+14,1.4239100785707755e+01
394929,1.2278404736752123e+14,1.4089141945059996e+01
398691,1.2278404736752123e+14,1.4089141945059996e+01
402445,1.2278404736752123e+14,1.4089141945059996e+01
406190,1.2278404736752123e+14,1.4089141945059996e+01
409927,1.2278404736752123e+14,1.4089141945059996e+01
413656,1.2278404736752123e+14,1.4089141945059996e+01
417377,1.2278404736752123e+14,1.4089141945059996e+01
421089,1.2107205122624822e+14,1.4083043900375905e+01
424793,1.0970121615433600e+14,1.4040211442216366e+01
428489,1.0970121615433600e+14,1.4040211442216366e+01
432177,1.0970121615433600e+14,1.4040211442216366e+01
435857,1.0970121615433600e+14,1.4040211442216366e+01
439528,1.0970121615433600e+14,1.4040211442216366e+01
443191,1.0970121615433600e+14,1.4040211442216366e+01
446846,1.0970121615433600e+14,1.4040211442216366e+01
450493,8.5441117011193734e+13,1.3931666917453986e+01
454132,8.5441117011193734e+13,1.3931666917453986e+01
457763,8.3672600627684516e+13,1.3922583267500121e+01
461386,5.7600273018165156e+13,1.3760424541930185e+01
465001,5.7600273018165156e+13,1.3760424541930185e+01
468607,5.7600273018165156e+13,1.3760424541930185e+01
472205,5.6221589943719516e+13,1.3749903123271068e+01
475795,3.5969705325390352e+13,1.3555936879962488e+01
479377,3.5969705325390352e+13,1.3555936879962488e+01
482951,3.4823463385382301e+13,1.3541871961909422e+01
486517,3.4823463385382301e+13,1.3541871961909422e+01
490075,3.4823463385382301e+13,1.3541871961909422e+01
493625,3.4823463385382301e+13,1.3541871961909422e+01
497167,3.4823463385382301e+13,1.3541871961909422e+01
500701,3.4823463385382301e+13,1.3541871961909422e+01
504227,3.4823463385382301e+13,1.3541871961909422e+01
507745,3.4823463385382301e+13,1.3541871961909422e+01
511255,2.6296067373580137e+13,1.3419890803787920e+01
514757,2.6296067373580137e+13,1.3419890803787920e+01
518251,2.5530725171985227e+13,1.3407063150633425e+01
521737,1.7784523464881293e+13,1.3250042232786058e+01
525216,1.7784523464881293e+13,1.3250042232786058e+01
528687,1.7784523464881293e+13,1.3250042232786058e+01
532150,1.7784523464881293e+13,1.3250042232786058e+01
535605,1.7784523464881293e+13,1.3250042232786058e+01
539052,1.7784523464881293e+13,1.3250042232786058e+01
542491,1.7784523464881293e+13,1.3250042232786058e+01
545922,1.7784523464881293e+13,1.3250042232786058e+01
549346,1.7784523464881293e+13,1.3250042232786058e+01
552762,1.7784523464881293e+13,1.3250042232786058e+01
556170,1.6797821657031652e+13,1.3225252966031242e+01
559570,1.5390901298022508e+13,1.3187264053054115e+01
562962,1.5390901298022508e+13,1.3187264053054115e+01
566347,1.2654720860096090e+13,1.3102252569861164e+01
569724,9.9885387340199492e+12,1.2999501958078827e+01
573093,9.9885387340199492e+12,1.2999501958078827e+01
576455,9.9885387340199492e+12,1.2999501958078827e+01
579809,9.9885387340199492e+12,1.2999501958078827e+01
583155,9.7761859471802832e+12,1.2990169453441268e+01
586494,9.7761859471802832e+12,1.2990169453441268e+01
589825,9.7761859471802832e+12,1.2990169453441268e+01
593148,9.7761859471802832e+12,1.2990169453441268e+01
596464,9.6131393429503926e+12,1.2982865237478606e+01
599772,9.6131393429503926e+12,1.2982865237478606e+01
603073,9.6131393429503926e+12,1.2982865237478606e+01
606366,9.6131393429503926e+12,1.2982865237478606e+01
609651,8.4650266640277490e+12,1.2927628330433363e+01
612929,8.4650266640277490e+12,1.2927628330433363e+01
616199,8.4650266640277490e+12,1.2927628330433363e+01
619462,8.1665160484848516e+12,1.2912036819859345e+01
622717,8.1665160484848516e+12,1.2912036819859345e+01
625965,6.4605033601696572e+12,1.2810266356699058e+01
629206,6.4605033601696572e+12,1.2810266356699058e+01
632439,6.4605033601696572e+12,1.2810266356699058e+01
635665,6.4337375142645410e+12,1.2808463338438521e+01
638883,6.4337375142645410e+12,1.2808463338438521e+01
642094,4.9957393857211738e+12,1.2698599774318714e+01
645298,4.5412603177546406e+12,1.2657176397590026e+01
648494,4.5412603177546406e+12,1.2657176397590026e+01
651683,4.5412603177546406e+12,1.2657176397590026e+01
654864,4.5412603177546406e+12,1.2657176397590026e+01
658038,4.5412603177546406e+12,1.2657176397590026e+01
661205,4.5412603177546406e+12,1.2657176397590026e+01
664365,3.8564585153959448e+12,1.2586188663941371e+01
667517,3.8564585153959448e+12,1.2586188663941371e+01
670662,3.8564585153959448e+12,1.2586188663941371e+01
673800,3.8564585153959448e+12,1.2586188663941371e+01
676931,3.8564585153959448e+12,1.2586188663941371e+01
680054,3.1848889959259893e+12,1.2503094300314411e+01
683170,3.1848889959259893e+12,1.2503094300314411e+01
686279,3.1848889959259893e+12,1.2503094300314411e+01
689381,3.1848889959259893e+12,1.2503094300314411e+01
692476,3.1848889959259893e+12,1.2503094300314411e+01
695564,3.1284746615974175e+12,1.2495332641853739e+01
698645,3.1284746615974175e+12,1.2495332641853739e+01
701719,2.8305982090515518e+12,1.2451878227551029e+01
704785,2.3981087590055410e+12,1.2379868875328668e+01
707844,2.3981087590055410e+12,1.2379868875328668e+01
710896,2.3981087590055410e+12,1.2379868875328668e+01
713941,2.3981087590055410e+12,1.2379868875328668e+01
716979,2.3981087590055410e+12,1.2379868875328668e+01
720010,2.3981087590055410e+12,1.2379868875328668e+01
723034,1.8650948334123359e+12,1.2270700919029741e+01
726051,1.8650948334123359e+12,1.2270700919029741e+01
729062,1.8650948334123359e+12,1.2270700919029741e+01
732066,1.8650948334123359e+12,1.2270700919029741e+01
735063,1.8650948334123359e+12,1.2270700919029741e+01
738053,1.8650948334123359e+12,1.2270700919029741e+01
741036,1.8650948334123359e+12,1.2270700919029741e+01
744012,1.8564881848423518e+12,1.2268692189611681e+01
