suite,dimension,function,comparator,test_level,n_pairs,n_eff,n_zero_discarded,statistic,p_exact,p_normal_approx,p_decision,p_holm,holm_m,method_decision,outcome,direction,rank_biserial,decidability,evidential_tier
cec2020,10,3,agsk,per_function_runlevel,30,30,0,2.110000e+02,6.701806e-01,6.657886e-01,6.701806e-01,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,favors_dt-gsk,9.247312e-02,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,4,agsk,per_function_runlevel,30,30,0,3.200000e+01,5.144626e-06,3.896372e-05,5.144626e-06,3.601238e-05,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-8.623656e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,5,agsk,per_function_runlevel,30,20,10,5.300000e+01,5.131340e-02,5.452609e-02,5.131340e-02,1.539402e-01,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-4.952381e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,6,agsk,per_function_runlevel,30,30,0,6.600000e+01,3.127549e-04,6.394583e-04,3.127549e-04,1.563774e-03,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-7.161290e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,7,agsk,per_function_runlevel,30,30,0,2.100000e+01,8.326024e-07,1.426424e-05,8.326024e-07,6.660819e-06,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-9.096774e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,8,agsk,per_function_runlevel,30,21,9,5.500000e+01,3.459072e-02,3.702753e-02,3.459072e-02,1.383629e-01,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-5.238095e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,9,agsk,per_function_runlevel,30,25,5,0.000000e+00,5.960464e-08,1.308071e-05,5.960464e-08,5.960464e-07,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-1.000000e+00,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,10,agsk,per_function_runlevel,30,23,7,0.000000e+00,2.384186e-07,2.890610e-05,2.384186e-07,2.145767e-06,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-1.000000e+00,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,1,apgsk,per_function_runlevel,30,0,30,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,none,n/a,not decidable at alpha=0.05 (exact two-sided floor 2/2^5 = 0.0625),pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,2,apgsk,per_function_runlevel,30,30,0,5.800000e+01,1.373943e-04,3.451325e-04,1.373943e-04,9.617601e-04,10,exact_signflip_enumeration_2^n,win,favors_dt-gsk,7.505376e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,3,apgsk,per_function_runlevel,30,30,0,1.390000e+02,5.492163e-02,5.576641e-02,5.492163e-02,2.746081e-01,10,exact_signflip_enumeration_2^n,tie,favors_dt-gsk,4.021505e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,4,apgsk,per_function_runlevel,30,30,0,2.700000e+01,2.348796e-06,2.482716e-05,2.348796e-06,1.879036e-05,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-8.838710e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,5,apgsk,per_function_runlevel,30,21,9,1.070000e+02,7.850742e-01,7.809655e-01,7.850742e-01,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,favors_dt-gsk,7.359307e-02,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,6,apgsk,per_function_runlevel,30,30,0,1.910000e+02,4.044945e-01,3.990595e-01,4.044945e-01,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-1.784946e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,7,apgsk,per_function_runlevel,30,30,0,6.000000e+01,1.698975e-04,4.036284e-04,1.698975e-04,1.019385e-03,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-7.419355e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,8,apgsk,per_function_runlevel,30,24,6,9.050000e+01,9.075463e-02,9.185079e-02,9.075463e-02,3.630185e-01,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-3.966667e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,9,apgsk,per_function_runlevel,30,25,5,0.000000e+00,5.960464e-08,1.308071e-05,5.960464e-08,5.960464e-07,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-1.000000e+00,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,10,apgsk,per_function_runlevel,30,24,6,0.000000e+00,1.192093e-07,1.943587e-05,1.192093e-07,1.072884e-06,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-1.000000e+00,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,1,fdb-agsk,per_function_runlevel,30,0,30,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,none,n/a,not decidable at alpha=0.05 (exact two-sided floor 2/2^5 = 0.0625),pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,2,fdb-agsk,per_function_runlevel,30,30,0,1.020000e+02,6.194992e-03,7.497927e-03,6.194992e-03,3.097496e-02,10,exact_signflip_enumeration_2^n,win,favors_dt-gsk,5.612903e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,3,fdb-agsk,per_function_runlevel,30,30,0,8.700000e+01,2.020182e-03,2.860033e-03,2.020182e-03,1.212109e-02,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-6.258065e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,4,fdb-agsk,per_function_runlevel,30,30,0,7.900000e+01,1.038169e-03,1.649931e-03,1.038169e-03,7.267186e-03,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-6.602151e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,5,fdb-agsk,per_function_runlevel,30,27,3,1.210000e+02,1.045944e-01,1.048703e-01,1.045944e-01,2.091888e-01,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-3.597884e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,6,fdb-agsk,per_function_runlevel,30,30,0,1.380000e+02,5.226335e-02,5.318386e-02,5.226335e-02,2.066183e-01,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-4.064516e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,7,fdb-agsk,per_function_runlevel,30,30,0,4.200000e+01,2.079830e-05,9.310688e-05,2.079830e-05,1.663864e-04,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-8.193548e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,8,fdb-agsk,per_function_runlevel,30,24,6,8.200000e+01,5.165458e-02,5.378395e-02,5.165458e-02,2.066183e-01,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-4.533333e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,9,fdb-agsk,per_function_runlevel,30,25,5,0.000000e+00,5.960464e-08,1.308071e-05,5.960464e-08,5.960464e-07,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-1.000000e+00,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,10,fdb-agsk,per_function_runlevel,30,24,6,0.000000e+00,1.192093e-07,1.943587e-05,1.192093e-07,1.072884e-06,10,exact_signflip_enumeration_2^n,loss,favors_comparator,-1.000000e+00,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,1,atmals-gsk,per_function_runlevel,30,0,30,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,none,n/a,not decidable at alpha=0.05 (exact two-sided floor 2/2^5 = 0.0625),pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,2,atmals-gsk,per_function_runlevel,30,30,0,7.000000e+00,3.539026e-08,3.698296e-06,3.539026e-08,3.185123e-07,10,exact_signflip_enumeration_2^n,win,favors_dt-gsk,9.698925e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,3,atmals-gsk,per_function_runlevel,30,30,0,1.000000e+00,3.725290e-09,2.023744e-06,3.725290e-09,3.725290e-08,10,exact_signflip_enumeration_2^n,win,favors_dt-gsk,9.956989e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,4,atmals-gsk,per_function_runlevel,30,30,0,3.100000e+01,4.421920e-06,3.563401e-05,4.421920e-06,3.537536e-05,10,exact_signflip_enumeration_2^n,win,favors_dt-gsk,8.666667e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,5,atmals-gsk,per_function_runlevel,30,23,7,1.225000e+02,6.470928e-01,6.482287e-01,6.470928e-01,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-1.123188e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,6,atmals-gsk,per_function_runlevel,30,30,0,1.180000e+02,1.745367e-02,1.903773e-02,1.745367e-02,1.221757e-01,10,exact_signflip_enumeration_2^n,tie,favors_dt-gsk,4.924731e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,7,atmals-gsk,per_function_runlevel,30,30,0,1.700000e+02,2.054097e-01,2.022255e-01,2.054097e-01,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-2.688172e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,8,atmals-gsk,per_function_runlevel,30,12,18,3.150000e+01,5.844727e-01,5.829195e-01,5.844727e-01,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,favors_dt-gsk,1.923077e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,9,atmals-gsk,per_function_runlevel,30,25,5,1.060000e+02,1.313795e-01,1.318653e-01,1.313795e-01,7.882769e-01,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-3.476923e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,10,atmals-gsk,per_function_runlevel,30,25,5,1.475000e+02,6.963174e-01,6.964256e-01,6.963174e-01,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,favors_dt-gsk,9.230769e-02,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,1,egsk,per_function_runlevel,30,0,30,0.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,none,n/a,not decidable at alpha=0.05 (exact two-sided floor 2/2^5 = 0.0625),pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,2,egsk,per_function_runlevel,30,30,0,1.700000e+01,3.855675e-07,9.778598e-06,3.855675e-07,3.470108e-06,10,exact_signflip_enumeration_2^n,win,favors_dt-gsk,9.268817e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,3,egsk,per_function_runlevel,30,30,0,1.250000e+02,2.622899e-02,2.774922e-02,2.622899e-02,1.311450e-01,10,exact_signflip_enumeration_2^n,tie,favors_dt-gsk,4.623656e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,4,egsk,per_function_runlevel,30,30,0,5.000000e+00,1.862645e-08,3.029893e-06,1.862645e-08,1.862645e-07,10,exact_signflip_enumeration_2^n,win,favors_dt-gsk,9.784946e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,5,egsk,per_function_runlevel,30,19,11,9.200000e+01,9.129181e-01,9.198636e-01,9.129181e-01,1.000000e+00,10,exact_signflip_enumeration_2^n,tie,favors_comparator,-3.157895e-02,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,6,egsk,per_function_runlevel,30,30,0,1.080000e+02,9.301122e-03,1.075770e-02,9.301122e-03,5.580673e-02,10,exact_signflip_enumeration_2^n,tie,favors_dt-gsk,5.354839e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,7,egsk,per_function_runlevel,30,30,0,8.700000e+01,2.020182e-03,2.860033e-03,2.020182e-03,1.414127e-02,10,exact_signflip_enumeration_2^n,win,favors_dt-gsk,6.258065e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,8,egsk,per_function_runlevel,30,13,17,3.000000e+00,1.220703e-03,3.333490e-03,1.220703e-03,9.765625e-03,10,exact_signflip_enumeration_2^n,win,favors_dt-gsk,9.340659e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,9,egsk,per_function_runlevel,30,27,3,1.400000e+02,2.459718e-01,2.439331e-01,2.459718e-01,7.379155e-01,10,exact_signflip_enumeration_2^n,tie,favors_dt-gsk,2.592593e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
cec2020,10,10,egsk,per_function_runlevel,30,24,6,8.200000e+01,5.157852e-02,5.378395e-02,5.157852e-02,2.063141e-01,10,exact_signflip_enumeration_2^n,tie,favors_dt-gsk,4.533333e-01,decidable,pre-registered confirmatory (addendum Sections 3-4)
