Function,Best,Median,Mean,Worst,SD
1,0.0000000000E+00,0.0000000000E+00,0.0000000000E+00,0.0000000000E+00,0.0000000000E+00
2,9.7533149778E-01,1.0315256391E+01,1.6753070612E+01,8.8433275011E+01,2.1679012513E+01
3,1.7466790000E-07,1.4291033790E+00,1.6526831417E+00,5.2742288902E+00,1.3892577992E+00
4,1.0076527650E-02,1.0501979669E-01,1.0620449888E-01,2.1963130117E-01,7.0106870398E-02
5,0.0000000000E+00,0.0000000000E+00,0.0000000000E+00,0.0000000000E+00,0.0000000000E+00
8,0.0000000000E+00,0.0000000000E+00,0.0000000000E+00,0.0000000000E+00,0.0000000000E+00
9,0.0000000000E+00,0.0000000000E+00,6.6666666667E+00,1.0000000000E+02,2.5370813170E+01
10,0.0000000000E+00,3.0000000000E+02,2.6105236478E+02,3.4736691594E+02,1.0174288277E+02
