Eval,BestError,Log10Error
100,5.5191773742022171e+09,9.7418743515574562e+00
200,5.4650751855240631e+09,9.7375961411134639e+00
300,5.4272921418367634e+09,9.7345831995365106e+00
400,5.4272921418367634e+09,9.7345831995365106e+00
500,5.4272921418367634e+09,9.7345831995365106e+00
600,5.4272921418367634e+09,9.7345831995365106e+00
700,5.4272921418367634e+09,9.7345831995365106e+00
800,5.3652358284243212e+09,9.7295888160936599e+00
900,5.3652358284243212e+09,9.7295888160936599e+00
1000,5.3652358284243212e+09,9.7295888160936599e+00
1100,5.3652358284243212e+09,9.7295888160936599e+00
1200,5.3558061493293018e+09,9.7288248495572685e+00
1300,5.3558061493293018e+09,9.7288248495572685e+00
1400,5.3307590243690500e+09,9.7267890507950447e+00
1500,5.0195022563011713e+09,9.7006606537866045e+00
1600,5.0195022563011713e+09,9.7006606537866045e+00
1700,5.0195022563011713e+09,9.7006606537866045e+00
1800,5.0195022563011713e+09,9.7006606537866045e+00
1900,4.8144366964709454e+09,9.6825454806764348e+00
2000,4.7794808058070698e+09,9.6793807218381271e+00
2100,4.7794808058070698e+09,9.6793807218381271e+00
2200,4.7794808058070698e+09,9.6793807218381271e+00
2300,4.7794808058070698e+09,9.6793807218381271e+00
2400,4.7789597091612024e+09,9.6793333690512977e+00
2500,4.7297212479053993e+09,9.6748355457983060e+00
2600,4.7297212479053993e+09,9.6748355457983060e+00
2700,4.7297212479053993e+09,9.6748355457983060e+00
2800,4.7237211186809826e+09,9.6742842496118513e+00
2900,4.7014429476706390e+09,9.6722311702835011e+00
3000,4.6781881753138409e+09,9.6700776868739009e+00
3100,4.6781881753138409e+09,9.6700776868739009e+00
3200,4.6781881753138409e+09,9.6700776868739009e+00
3300,4.6781881753138409e+09,9.6700776868739009e+00
3400,4.5524615163715086e+09,9.6582462832317812e+00
3500,4.5524615163715086e+09,9.6582462832317812e+00
3600,4.4710980474682961e+09,9.6504141936898957e+00
3700,4.4710980474682961e+09,9.6504141936898957e+00
3800,4.4710980474682961e+09,9.6504141936898957e+00
3900,4.4191869596334238e+09,9.6453423753616967e+00
4000,4.4191869596334238e+09,9.6453423753616967e+00
4100,4.4191869596334238e+09,9.6453423753616967e+00
4200,4.4191869596334238e+09,9.6453423753616967e+00
4300,4.4191869596334238e+09,9.6453423753616967e+00
4400,4.2348100840796256e+09,9.6268339385662127e+00
4500,4.2348100840796256e+09,9.6268339385662127e+00
4600,4.2348100840796256e+09,9.6268339385662127e+00
4700,4.2348100840796256e+09,9.6268339385662127e+00
4800,4.2348100840796256e+09,9.6268339385662127e+00
4900,3.8368447163610983e+09,9.5839742229168028e+00
5000,3.8368447163610983e+09,9.5839742229168028e+00
5100,3.8087171193458710e+09,9.5807787179827386e+00
5200,3.7695919751875963e+09,9.5762943442337818e+00
5300,3.7695919751875963e+09,9.5762943442337818e+00
5400,3.7695919751875963e+09,9.5762943442337818e+00
5500,3.7695919751875963e+09,9.5762943442337818e+00
5600,3.7695919751875963e+09,9.5762943442337818e+00
5700,3.7695919751875963e+09,9.5762943442337818e+00
5800,3.7695919751875963e+09,9.5762943442337818e+00
5900,3.7573583023348746e+09,9.5748826114347487e+00
6000,3.7573583023348746e+09,9.5748826114347487e+00
6100,3.7573583023348746e+09,9.5748826114347487e+00
6200,3.1316812894961743e+09,9.4957775575825565e+00
6300,3.1316812894961743e+09,9.4957775575825565e+00
6400,3.1316812894961743e+09,9.4957775575825565e+00
6500,3.0302784061348448e+09,9.4814825310414541e+00
6600,3.0302784061348448e+09,9.4814825310414541e+00
6700,3.0302784061348448e+09,9.4814825310414541e+00
6800,3.0302784061348448e+09,9.4814825310414541e+00
6900,3.0302784061348448e+09,9.4814825310414541e+00
7000,3.0302784061348448e+09,9.4814825310414541e+00
7100,3.0302784061348448e+09,9.4814825310414541e+00
7200,3.0302784061348448e+09,9.4814825310414541e+00
7300,3.0302784061348448e+09,9.4814825310414541e+00
7400,2.9708019890922766e+09,9.4728737060243304e+00
7500,2.9679135899104829e+09,9.4724512524117888e+00
7600,2.9679135899104829e+09,9.4724512524117888e+00
7700,2.9679135899104829e+09,9.4724512524117888e+00
7800,2.9679135899104829e+09,9.4724512524117888e+00
7900,2.9679135899104829e+09,9.4724512524117888e+00
8000,2.9679135899104829e+09,9.4724512524117888e+00
8100,2.9679135899104829e+09,9.4724512524117888e+00
8200,2.9679135899104829e+09,9.4724512524117888e+00
8300,2.9679135899104829e+09,9.4724512524117888e+00
8400,2.9679135899104829e+09,9.4724512524117888e+00
8500,2.9679135899104829e+09,9.4724512524117888e+00
8600,2.9531471464281940e+09,9.4702850870902644e+00
8700,2.9531471464281940e+09,9.4702850870902644e+00
8800,2.9531471464281940e+09,9.4702850870902644e+00
8900,2.9531471464281940e+09,9.4702850870902644e+00
9000,2.9417589569843049e+09,9.4686070844553090e+00
9100,2.8300819872065210e+09,9.4517990171764499e+00
9200,2.8300819872065210e+09,9.4517990171764499e+00
9300,2.8300819872065210e+09,9.4517990171764499e+00
