Function,Best,Median,Mean,Worst,SD
13,3.1193619206E+04,6.4499521857E+04,7.5456235567E+04,1.4497954249E+05,3.5931054850E+04
14,5.9692889117E+06,6.9038367646E+06,7.0922699642E+06,9.8641519279E+06,8.0396215137E+05
