optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
shade-ils,cec2013lsgo,3,1000,6,1029243942,2.0046206791e+01,NaN,3000000,max_evaluations,883.975690
shade-ils,cec2013lsgo,3,1000,7,1030243979,2.0042294841e+01,NaN,3000000,max_evaluations,887.030938
shade-ils,cec2013lsgo,3,1000,8,1031244016,2.0039306415e+01,NaN,3000000,max_evaluations,882.764030
shade-ils,cec2013lsgo,3,1000,9,1032244053,2.0048484361e+01,NaN,3000000,max_evaluations,887.688499
shade-ils,cec2013lsgo,3,1000,10,1033244090,2.0046935102e+01,NaN,3000000,max_evaluations,887.441035
shade-ils,cec2013lsgo,3,1000,11,1034244127,2.0042714314e+01,NaN,3000000,max_evaluations,976.126960
shade-ils,cec2013lsgo,3,1000,12,1035244164,2.0049454796e+01,NaN,3000000,max_evaluations,977.044408
shade-ils,cec2013lsgo,3,1000,13,1036244201,2.0056868834e+01,NaN,3000000,max_evaluations,1002.878914
shade-ils,cec2013lsgo,3,1000,14,1037244238,2.0042724685e+01,NaN,3000000,max_evaluations,870.383865
shade-ils,cec2013lsgo,3,1000,15,1038244275,2.0052791877e+01,NaN,3000000,max_evaluations,860.754390
shade-ils,cec2013lsgo,3,1000,16,1039244312,2.0068670624e+01,NaN,3000000,max_evaluations,862.236866
shade-ils,cec2013lsgo,3,1000,17,1040244349,2.0037599047e+01,NaN,3000000,max_evaluations,875.943166
shade-ils,cec2013lsgo,3,1000,18,1041244386,2.0044233774e+01,NaN,3000000,max_evaluations,859.553647
shade-ils,cec2013lsgo,3,1000,19,1042244423,2.0049987049e+01,NaN,3000000,max_evaluations,862.196989
shade-ils,cec2013lsgo,3,1000,20,1043244460,2.0056321483e+01,NaN,3000000,max_evaluations,902.967860
shade-ils,cec2013lsgo,3,1000,21,1044244497,2.0059147039e+01,NaN,3000000,max_evaluations,907.633856
shade-ils,cec2013lsgo,3,1000,22,1045244534,2.0049528772e+01,NaN,3000000,max_evaluations,915.904850
shade-ils,cec2013lsgo,3,1000,23,1046244571,2.0054268088e+01,NaN,3000000,max_evaluations,899.576683
shade-ils,cec2013lsgo,3,1000,24,1047244608,2.0044422788e+01,NaN,3000000,max_evaluations,896.683973
shade-ils,cec2013lsgo,3,1000,25,1048244645,2.0057767888e+01,NaN,3000000,max_evaluations,898.239408
shade-ils,cec2013lsgo,4,1000,1,1025243790,1.8772785530e+08,NaN,3000000,max_evaluations,807.389275
shade-ils,cec2013lsgo,4,1000,2,1026243827,8.8033849906e+07,NaN,3000000,max_evaluations,758.969119
shade-ils,cec2013lsgo,4,1000,3,1027243864,2.1431144915e+08,NaN,3000000,max_evaluations,760.900946
shade-ils,cec2013lsgo,4,1000,4,1028243901,1.1772464281e+08,NaN,3000000,max_evaluations,764.446905
shade-ils,cec2013lsgo,4,1000,5,1029243938,1.5639303682e+08,NaN,3000000,max_evaluations,763.648908
shade-ils,cec2013lsgo,4,1000,6,1030243975,1.2979453546e+08,NaN,3000000,max_evaluations,760.963840
shade-ils,cec2013lsgo,4,1000,7,1031244012,1.5902194272e+08,NaN,3000000,max_evaluations,764.682236
shade-ils,cec2013lsgo,4,1000,8,1032244049,1.9251666064e+08,NaN,3000000,max_evaluations,798.967089
shade-ils,cec2013lsgo,4,1000,9,1033244086,1.6139801485e+08,NaN,3000000,max_evaluations,808.152431
shade-ils,cec2013lsgo,4,1000,10,1034244123,1.7043900020e+08,NaN,3000000,max_evaluations,802.171849
shade-ils,cec2013lsgo,4,1000,11,1035244160,9.4932344869e+07,NaN,3000000,max_evaluations,808.776013
shade-ils,cec2013lsgo,4,1000,12,1036244197,1.5257236764e+08,NaN,3000000,max_evaluations,796.022478
shade-ils,cec2013lsgo,4,1000,13,1037244234,1.4208683633e+08,NaN,3000000,max_evaluations,803.118138
shade-ils,cec2013lsgo,4,1000,14,1038244271,1.1833340317e+08,NaN,3000000,max_evaluations,726.988388
shade-ils,cec2013lsgo,4,1000,15,1039244308,2.6468002606e+08,NaN,3000000,max_evaluations,727.658893
shade-ils,cec2013lsgo,4,1000,16,1040244345,2.3051654889e+08,NaN,3000000,max_evaluations,725.263276
shade-ils,cec2013lsgo,4,1000,17,1041244382,1.6245881783e+08,NaN,3000000,max_evaluations,727.024202
shade-ils,cec2013lsgo,4,1000,18,1042244419,1.2629242272e+08,NaN,3000000,max_evaluations,726.697182
shade-ils,cec2013lsgo,4,1000,19,1043244456,1.8390851056e+08,NaN,3000000,max_evaluations,728.228795
shade-ils,cec2013lsgo,4,1000,20,1044244493,1.3162663792e+08,NaN,3000000,max_evaluations,736.589124
shade-ils,cec2013lsgo,4,1000,21,1045244530,1.0524679244e+08,NaN,3000000,max_evaluations,734.693064
shade-ils,cec2013lsgo,4,1000,22,1046244567,1.0219761890e+08,NaN,3000000,max_evaluations,734.488214
shade-ils,cec2013lsgo,4,1000,23,1047244604,2.3061466049e+08,NaN,3000000,max_evaluations,733.183723
shade-ils,cec2013lsgo,4,1000,24,1048244641,1.9615971624e+08,NaN,3000000,max_evaluations,736.996083
shade-ils,cec2013lsgo,4,1000,25,1049244678,9.9963919283e+07,NaN,3000000,max_evaluations,731.367759
shade-ils,cec2013lsgo,5,1000,1,1026243823,1.2498555276e+06,NaN,3000000,max_evaluations,1052.755708
shade-ils,cec2013lsgo,5,1000,2,1027243860,1.3529191319e+06,NaN,3000000,max_evaluations,966.880370
shade-ils,cec2013lsgo,5,1000,3,1028243897,1.3328889462e+06,NaN,3000000,max_evaluations,971.818239
shade-ils,cec2013lsgo,5,1000,4,1029243934,1.4705687273e+06,NaN,3000000,max_evaluations,975.699915
shade-ils,cec2013lsgo,5,1000,5,1030243971,1.1192157257e+06,NaN,3000000,max_evaluations,975.490886
shade-ils,cec2013lsgo,5,1000,6,1031244008,1.3983395337e+06,NaN,3000000,max_evaluations,979.851279
shade-ils,cec2013lsgo,5,1000,7,1032244045,1.1771587472e+06,NaN,3000000,max_evaluations,978.446100
shade-ils,cec2013lsgo,5,1000,8,1033244082,1.3427706965e+06,NaN,3000000,max_evaluations,1051.258514
shade-ils,cec2013lsgo,5,1000,9,1034244119,1.3749707701e+06,NaN,3000000,max_evaluations,1051.029147
shade-ils,cec2013lsgo,5,1000,10,1035244156,1.3782268381e+06,NaN,3000000,max_evaluations,1038.673875
shade-ils,cec2013lsgo,5,1000,11,1036244193,1.1970948116e+06,NaN,3000000,max_evaluations,1043.963088
shade-ils,cec2013lsgo,5,1000,12,1037244230,1.1390367679e+06,NaN,3000000,max_evaluations,1039.603492
shade-ils,cec2013lsgo,5,1000,13,1038244267,1.1627431180e+06,NaN,3000000,max_evaluations,1038.644842
shade-ils,cec2013lsgo,5,1000,14,1039244304,1.4000869991e+06,NaN,3000000,max_evaluations,919.147822
shade-ils,cec2013lsgo,5,1000,15,1040244341,9.9570460592e+05,NaN,3000000,max_evaluations,920.252996
shade-ils,cec2013lsgo,5,1000,16,1041244378,1.5742724229e+06,NaN,3000000,max_evaluations,918.063438
shade-ils,cec2013lsgo,5,1000,17,1042244415,1.2550251100e+06,NaN,3000000,max_evaluations,920.018131
shade-ils,cec2013lsgo,5,1000,18,1043244452,1.4146834729e+06,NaN,3000000,max_evaluations,923.107421
shade-ils,cec2013lsgo,5,1000,19,1044244489,1.0080783650e+06,NaN,3000000,max_evaluations,927.249849
shade-ils,cec2013lsgo,5,1000,20,1045244526,1.5324572506e+06,NaN,3000000,max_evaluations,929.738940
shade-ils,cec2013lsgo,5,1000,21,1046244563,1.6254373831e+06,NaN,3000000,max_evaluations,927.232058
shade-ils,cec2013lsgo,5,1000,22,1047244600,7.9758910391e+05,NaN,3000000,max_evaluations,928.946229
shade-ils,cec2013lsgo,5,1000,23,1048244637,1.1492888173e+06,NaN,3000000,max_evaluations,928.058877
shade-ils,cec2013lsgo,5,1000,24,1049244674,1.3910998989e+06,NaN,3000000,max_evaluations,924.817474
shade-ils,cec2013lsgo,5,1000,25,1050244711,1.0594090511e+06,NaN,3000000,max_evaluations,919.846677
shade-ils,cec2013lsgo,6,1000,1,1027243856,1.0388977589e+06,NaN,3000000,max_evaluations,958.064399
shade-ils,cec2013lsgo,6,1000,2,1028243893,1.0415306782e+06,NaN,3000000,max_evaluations,960.999064
shade-ils,cec2013lsgo,6,1000,3,1029243930,1.0373183446e+06,NaN,3000000,max_evaluations,959.068977
shade-ils,cec2013lsgo,6,1000,4,1030243967,1.0336571824e+06,NaN,3000000,max_evaluations,955.493752
shade-ils,cec2013lsgo,6,1000,5,1031244004,1.0360210218e+06,NaN,3000000,max_evaluations,955.549640
shade-ils,cec2013lsgo,6,1000,6,1032244041,1.0373414035e+06,NaN,3000000,max_evaluations,956.968866
shade-ils,cec2013lsgo,6,1000,7,1033244078,1.0373536531e+06,NaN,3000000,max_evaluations,970.362380
shade-ils,cec2013lsgo,6,1000,8,1034244115,1.0299709285e+06,NaN,3000000,max_evaluations,952.426946
shade-ils,cec2013lsgo,6,1000,9,1035244152,1.0421965532e+06,NaN,3000000,max_evaluations,951.937509
shade-ils,cec2013lsgo,6,1000,10,1036244189,1.0397678227e+06,NaN,3000000,max_evaluations,952.183077
shade-ils,cec2013lsgo,6,1000,11,1037244226,1.0416107999e+06,NaN,3000000,max_evaluations,956.576179
shade-ils,cec2013lsgo,6,1000,12,1038244263,1.0325625002e+06,NaN,3000000,max_evaluations,956.886452
shade-ils,cec2013lsgo,6,1000,13,1039244300,1.0242776155e+06,NaN,3000000,max_evaluations,975.610305
shade-ils,cec2013lsgo,6,1000,14,1040244337,1.0365921466e+06,NaN,3000000,max_evaluations,904.789363
shade-ils,cec2013lsgo,6,1000,15,1041244374,1.0287407659e+06,NaN,3000000,max_evaluations,899.525384
shade-ils,cec2013lsgo,6,1000,16,1042244411,1.0324660590e+06,NaN,3000000,max_evaluations,891.488219
shade-ils,cec2013lsgo,6,1000,17,1043244448,1.0280126503e+06,NaN,3000000,max_evaluations,901.626779
shade-ils,cec2013lsgo,6,1000,18,1044244485,1.0312984771e+06,NaN,3000000,max_evaluations,902.827067
shade-ils,cec2013lsgo,6,1000,19,1045244522,1.0253635763e+06,NaN,3000000,max_evaluations,895.301038
shade-ils,cec2013lsgo,6,1000,20,1046244559,1.0441054114e+06,NaN,3000000,max_evaluations,895.612922
shade-ils,cec2013lsgo,6,1000,21,1047244596,1.0227526912e+06,NaN,3000000,max_evaluations,904.449797
shade-ils,cec2013lsgo,6,1000,22,1048244633,1.0315253963e+06,NaN,3000000,max_evaluations,898.337689
shade-ils,cec2013lsgo,6,1000,23,1049244670,1.0409249148e+06,NaN,3000000,max_evaluations,898.694711
shade-ils,cec2013lsgo,6,1000,24,1050244707,1.0319488998e+06,NaN,3000000,max_evaluations,899.346445
shade-ils,cec2013lsgo,6,1000,25,1051244744,1.0394060554e+06,NaN,3000000,max_evaluations,895.329476
shade-ils,cec2013lsgo,7,1000,1,1028243889,1.5515126679e+02,NaN,3000000,max_evaluations,509.185580
shade-ils,cec2013lsgo,7,1000,2,1029243926,5.6609834408e+01,NaN,3000000,max_evaluations,508.662911
shade-ils,cec2013lsgo,7,1000,3,1030243963,1.3326049594e+02,NaN,3000000,max_evaluations,509.865482
shade-ils,cec2013lsgo,7,1000,4,1031244000,2.5141581940e+01,NaN,3000000,max_evaluations,509.807907
shade-ils,cec2013lsgo,7,1000,5,1032244037,3.8881569062e+01,NaN,3000000,max_evaluations,508.677271
shade-ils,cec2013lsgo,7,1000,6,1033244074,3.1181272605e+01,NaN,3000000,max_evaluations,513.500063
shade-ils,cec2013lsgo,7,1000,7,1034244111,9.8870785857e+01,NaN,3000000,max_evaluations,511.223818
shade-ils,cec2013lsgo,7,1000,8,1035244148,2.5471748686e+01,NaN,3000000,max_evaluations,454.832937
shade-ils,cec2013lsgo,7,1000,9,1036244185,3.5978490803e+01,NaN,3000000,max_evaluations,454.262934
shade-ils,cec2013lsgo,7,1000,10,1037244222,6.4887857972e+01,NaN,3000000,max_evaluations,454.291181
shade-ils,cec2013lsgo,7,1000,11,1038244259,3.1857605645e+01,NaN,3000000,max_evaluations,453.150207
shade-ils,cec2013lsgo,7,1000,12,1039244296,4.5767055281e+01,NaN,3000000,max_evaluations,454.264315
shade-ils,cec2013lsgo,7,1000,13,1040244333,7.1228079798e+00,NaN,3000000,max_evaluations,453.096178
shade-ils,cec2013lsgo,7,1000,14,1041244370,7.6110785683e+01,NaN,3000000,max_evaluations,447.208244
shade-ils,cec2013lsgo,7,1000,15,1042244407,1.1321600363e+02,NaN,3000000,max_evaluations,445.415297
shade-ils,cec2013lsgo,7,1000,16,1043244444,5.6159740399e+01,NaN,3000000,max_evaluations,446.316071
shade-ils,cec2013lsgo,7,1000,17,1044244481,3.6585501178e+01,NaN,3000000,max_evaluations,448.039900
shade-ils,cec2013lsgo,7,1000,18,1045244518,6.4248208542e+01,NaN,3000000,max_evaluations,445.302939
shade-ils,cec2013lsgo,7,1000,19,1046244555,1.3872408995e+02,NaN,3000000,max_evaluations,449.014534
shade-ils,cec2013lsgo,7,1000,20,1047244592,3.0461833273e+01,NaN,3000000,max_evaluations,444.115146
shade-ils,cec2013lsgo,7,1000,21,1048244629,2.1672958956e+01,NaN,3000000,max_evaluations,442.773385
shade-ils,cec2013lsgo,7,1000,22,1049244666,5.0444142015e+02,NaN,3000000,max_evaluations,445.365679
shade-ils,cec2013lsgo,7,1000,23,1050244703,1.7581353424e+01,NaN,3000000,max_evaluations,445.309608
shade-ils,cec2013lsgo,7,1000,24,1051244740,2.2924817975e+01,NaN,3000000,max_evaluations,443.158502
shade-ils,cec2013lsgo,7,1000,25,1052244777,1.0302404443e+01,NaN,3000000,max_evaluations,442.839150
shade-ils,cec2013lsgo,8,1000,1,1029243922,3.5997180753e+11,NaN,3000000,max_evaluations,1082.345856
shade-ils,cec2013lsgo,8,1000,2,1030243959,4.4904410100e+11,NaN,3000000,max_evaluations,1004.895261
