Eval,BestError,Log10Error
100,8.5346761817412158e+12,1.2931187047987272e+01
200,8.3719377081491172e+12,1.2922825988287318e+01
300,8.3719377081491172e+12,1.2922825988287318e+01
400,8.3682125718176865e+12,1.2922632703740559e+01
500,8.3545438678666152e+12,1.2921922743747524e+01
600,8.0932854237502637e+12,1.2908124856810929e+01
700,8.0932854237502637e+12,1.2908124856810929e+01
800,8.0932854237502637e+12,1.2908124856810929e+01
900,8.0932854237502637e+12,1.2908124856810929e+01
1000,8.0932854237502637e+12,1.2908124856810929e+01
1100,8.0932854237502637e+12,1.2908124856810929e+01
1200,8.0932854237502637e+12,1.2908124856810929e+01
1300,8.0932854237502637e+12,1.2908124856810929e+01
1400,8.0932854237502637e+12,1.2908124856810929e+01
1500,8.0932854237502637e+12,1.2908124856810929e+01
1600,8.0932854237502637e+12,1.2908124856810929e+01
1700,8.0522439607711416e+12,1.2905916924340273e+01
1800,8.0522439607711416e+12,1.2905916924340273e+01
1900,8.0522439607711416e+12,1.2905916924340273e+01
2000,8.0522439607711416e+12,1.2905916924340273e+01
2100,8.0522439607711416e+12,1.2905916924340273e+01
2200,8.0522439607711416e+12,1.2905916924340273e+01
2300,8.0383103380006816e+12,1.2905164769146321e+01
2400,7.9982144770663457e+12,1.2902993045828699e+01
2500,7.8732748110673809e+12,1.2896155410447127e+01
2600,7.8732748110673809e+12,1.2896155410447127e+01
2700,7.8732748110673809e+12,1.2896155410447127e+01
2800,7.8732748110673809e+12,1.2896155410447127e+01
2900,7.8732748110673809e+12,1.2896155410447127e+01
3000,7.8732748110673809e+12,1.2896155410447127e+01
3100,7.8732748110673809e+12,1.2896155410447127e+01
3200,7.8732748110673809e+12,1.2896155410447127e+01
3300,7.8732748110673809e+12,1.2896155410447127e+01
3400,7.8732748110673809e+12,1.2896155410447127e+01
3500,7.8732748110673809e+12,1.2896155410447127e+01
3600,7.8732748110673809e+12,1.2896155410447127e+01
3700,7.8732748110673809e+12,1.2896155410447127e+01
3800,7.8732748110673809e+12,1.2896155410447127e+01
3900,7.8732748110673809e+12,1.2896155410447127e+01
4000,7.8719024214818594e+12,1.2896079702029658e+01
4100,7.8719024214818594e+12,1.2896079702029658e+01
4200,7.8719024214818594e+12,1.2896079702029658e+01
4300,7.8719024214818594e+12,1.2896079702029658e+01
4400,7.8719024214818594e+12,1.2896079702029658e+01
4500,7.8719024214818594e+12,1.2896079702029658e+01
4600,7.8644737361720098e+12,1.2895669666422323e+01
4700,7.8644737361720098e+12,1.2895669666422323e+01
4800,7.8644737361720098e+12,1.2895669666422323e+01
4900,7.8644737361720098e+12,1.2895669666422323e+01
5000,7.8629933035868008e+12,1.2895587905805327e+01
5100,7.8629933035868008e+12,1.2895587905805327e+01
5200,7.8629933035868008e+12,1.2895587905805327e+01
5300,7.8629933035868008e+12,1.2895587905805327e+01
5400,7.8629933035868008e+12,1.2895587905805327e+01
5500,7.8567233886606211e+12,1.2895241463225966e+01
5600,7.8567233886606211e+12,1.2895241463225966e+01
5700,7.8535489405363574e+12,1.2895065954451411e+01
5800,7.8526567414241445e+12,1.2895016613807405e+01
5900,7.8344633508269160e+12,1.2894009253292589e+01
6000,7.8344633508269160e+12,1.2894009253292589e+01
6065,7.8344633508269160e+12,1.2894009253292589e+01
6165,7.8344633508269160e+12,1.2894009253292589e+01
6265,7.8344633508269160e+12,1.2894009253292589e+01
6365,7.8344633508269160e+12,1.2894009253292589e+01
6465,7.8344633508269160e+12,1.2894009253292589e+01
6565,7.8344633508269160e+12,1.2894009253292589e+01
6665,7.8344633508269160e+12,1.2894009253292589e+01
6765,7.8344633508269160e+12,1.2894009253292589e+01
6865,7.8344633508269160e+12,1.2894009253292589e+01
6965,7.8344633508269160e+12,1.2894009253292589e+01
7065,7.8344633508269160e+12,1.2894009253292589e+01
7165,7.8344633508269160e+12,1.2894009253292589e+01
7265,7.8344633508269160e+12,1.2894009253292589e+01
7365,7.8344633508269160e+12,1.2894009253292589e+01
7465,7.8344633508269160e+12,1.2894009253292589e+01
7565,7.8344633508269160e+12,1.2894009253292589e+01
7665,7.8344633508269160e+12,1.2894009253292589e+01
7765,7.8344633508269160e+12,1.2894009253292589e+01
7865,7.8344633508269160e+12,1.2894009253292589e+01
7965,7.8344633508269160e+12,1.2894009253292589e+01
8065,7.8344633508269160e+12,1.2894009253292589e+01
8265,7.8344633508269160e+12,1.2894009253292589e+01
8365,7.8344633508269160e+12,1.2894009253292589e+01
8465,7.8344633508269160e+12,1.2894009253292589e+01
8565,7.8344633508269160e+12,1.2894009253292589e+01
8765,7.8344633508269160e+12,1.2894009253292589e+01
8865,7.8344633508269160e+12,1.2894009253292589e+01
8965,7.8344633508269160e+12,1.2894009253292589e+01
9065,7.8344633508269160e+12,1.2894009253292589e+01
9265,7.8344633508269160e+12,1.2894009253292589e+01
9365,7.8344633508269160e+12,1.2894009253292589e+01
9565,7.8344633508269160e+12,1.2894009253292589e+01
9665,7.8344633508269160e+12,1.2894009253292589e+01
9765,7.8344633508269160e+12,1.2894009253292589e+01
9965,7.8344633508269160e+12,1.2894009253292589e+01
10065,7.8344633508269160e+12,1.2894009253292589e+01
10265,7.8344633508269160e+12,1.2894009253292589e+01
10365,7.8344633508269160e+12,1.2894009253292589e+01
10565,7.8344633508269160e+12,1.2894009253292589e+01
10665,7.8344633508269160e+12,1.2894009253292589e+01
10865,7.8344633508269160e+12,1.2894009253292589e+01
10965,7.8344633508269160e+12,1.2894009253292589e+01
11165,7.8344633508269160e+12,1.2894009253292589e+01
11365,7.8344633508269160e+12,1.2894009253292589e+01
11465,7.8344633508269160e+12,1.2894009253292589e+01
11665,7.8344633508269160e+12,1.2894009253292589e+01
11865,7.8344633508269160e+12,1.2894009253292589e+01
11965,7.8344633508269160e+12,1.2894009253292589e+01
12130,7.8344633508269160e+12,1.2894009253292589e+01
12330,7.8344633508269160e+12,1.2894009253292589e+01
12530,7.8344633508269160e+12,1.2894009253292589e+01
12730,7.8344633508269160e+12,1.2894009253292589e+01
12930,7.8344633508269160e+12,1.2894009253292589e+01
13130,7.8344633508269160e+12,1.2894009253292589e+01
13330,7.8344633508269160e+12,1.2894009253292589e+01
