Eval,BestError,Log10Error
100,7.5365157666754663e+07,7.8771706120454787e+00
200,6.2275773272008851e+07,7.7943191288328952e+00
300,7.8553850210951054e+06,6.8951674762555726e+00
400,7.8553850210951054e+06,6.8951674762555726e+00
500,7.8553850210951054e+06,6.8951674762555726e+00
600,6.2880225299992813e+06,6.7985140891122731e+00
700,4.8774359989284817e+06,6.6881915793490654e+00
800,4.8774359989284817e+06,6.6881915793490654e+00
900,2.6860709875359978e+06,6.4291174860273292e+00
1000,2.6860709875359978e+06,6.4291174860273292e+00
1100,2.6860709875359978e+06,6.4291174860273292e+00
1200,2.6860709875359978e+06,6.4291174860273292e+00
1300,4.9930586261637864e+05,5.6983666653681384e+00
1400,4.9930586261637864e+05,5.6983666653681384e+00
1500,4.9930586261637864e+05,5.6983666653681384e+00
1600,4.9930586261637864e+05,5.6983666653681384e+00
1700,4.9930586261637864e+05,5.6983666653681384e+00
1800,4.9930586261637864e+05,5.6983666653681384e+00
1900,4.9930586261637864e+05,5.6983666653681384e+00
2000,4.9930586261637864e+05,5.6983666653681384e+00
2100,4.9930586261637864e+05,5.6983666653681384e+00
2200,4.9930586261637864e+05,5.6983666653681384e+00
2300,3.7099841689022665e+05,5.5693720564147613e+00
2400,3.7099841689022665e+05,5.5693720564147613e+00
2500,3.7099841689022665e+05,5.5693720564147613e+00
2600,3.7099841689022665e+05,5.5693720564147613e+00
2700,3.7099841689022665e+05,5.5693720564147613e+00
2800,3.7099841689022665e+05,5.5693720564147613e+00
2900,2.0092401313365836e+05,5.3030318439071671e+00
3000,2.0092401313365836e+05,5.3030318439071671e+00
3100,2.0092401313365836e+05,5.3030318439071671e+00
3200,2.0092401313365836e+05,5.3030318439071671e+00
3300,2.0092401313365836e+05,5.3030318439071671e+00
3400,1.2603937316156211e+05,5.1005062346070753e+00
3500,1.2603937316156211e+05,5.1005062346070753e+00
3600,8.3044958841528496e+04,4.9193132741895056e+00
3700,8.3044958841528496e+04,4.9193132741895056e+00
3800,8.3044958841528496e+04,4.9193132741895056e+00
3900,8.3044958841528496e+04,4.9193132741895056e+00
4000,8.3044958841528496e+04,4.9193132741895056e+00
4100,7.6394860556068947e+04,4.8830641425126364e+00
4200,7.6394860556068947e+04,4.8830641425126364e+00
4300,5.8071684100126840e+04,4.7639644209151326e+00
4400,5.8071684100126840e+04,4.7639644209151326e+00
4500,3.0769640072931870e+04,4.4881224161287125e+00
4600,3.0769640072931870e+04,4.4881224161287125e+00
4700,3.0769640072931870e+04,4.4881224161287125e+00
4800,2.8673162151294433e+04,4.4574755907187029e+00
4900,2.8673162151294433e+04,4.4574755907187029e+00
5000,2.4115067121608372e+04,4.3822884750699922e+00
5100,2.4115067121608372e+04,4.3822884750699922e+00
5200,2.4115067121608372e+04,4.3822884750699922e+00
5300,2.4115067121608372e+04,4.3822884750699922e+00
5400,1.6639463495063101e+04,4.2211393192569959e+00
5500,1.6639463495063101e+04,4.2211393192569959e+00
5600,1.6639463495063101e+04,4.2211393192569959e+00
5700,1.4791081059265160e+04,4.1699999171284388e+00
5800,1.0361061711834740e+04,4.0154042604252229e+00
5900,1.0361061711834740e+04,4.0154042604252229e+00
6000,1.0361061711834740e+04,4.0154042604252229e+00
6100,1.0361061711834740e+04,4.0154042604252229e+00
6200,8.7194357331276988e+03,3.9404883810428775e+00
6300,5.2678696568066807e+03,3.7216350206500488e+00
6400,5.2678696568066807e+03,3.7216350206500488e+00
6500,5.2678696568066807e+03,3.7216350206500488e+00
6600,5.2678696568066807e+03,3.7216350206500488e+00
6700,3.9824110260069365e+03,3.6001460816870123e+00
6800,3.9824110260069365e+03,3.6001460816870123e+00
6900,3.9824110260069365e+03,3.6001460816870123e+00
7000,3.9824110260069365e+03,3.6001460816870123e+00
7100,3.5138101108914252e+03,3.5457782881722815e+00
7200,3.5138101108914252e+03,3.5457782881722815e+00
7300,3.5138101108914252e+03,3.5457782881722815e+00
7400,2.7876915748639208e+03,3.4452447225306164e+00
