optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
decc-g,cec2013lsgo,3,1000,7,1030243979,2.0071044079e+01,NaN,3000000,max_evaluations,623.578703
decc-g,cec2013lsgo,3,1000,8,1031244016,2.0070152717e+01,NaN,3000000,max_evaluations,644.301513
decc-g,cec2013lsgo,3,1000,9,1032244053,2.0073277451e+01,NaN,3000000,max_evaluations,624.469801
decc-g,cec2013lsgo,3,1000,10,1033244090,2.0072287230e+01,NaN,3000000,max_evaluations,622.579663
decc-g,cec2013lsgo,3,1000,11,1034244127,2.0075395406e+01,NaN,3000000,max_evaluations,622.821303
decc-g,cec2013lsgo,3,1000,12,1035244164,2.0073155848e+01,NaN,3000000,max_evaluations,624.400501
decc-g,cec2013lsgo,3,1000,13,1036244201,2.0071514196e+01,NaN,3000000,max_evaluations,625.957093
decc-g,cec2013lsgo,3,1000,14,1037244238,2.0073104747e+01,NaN,3000000,max_evaluations,605.864494
decc-g,cec2013lsgo,3,1000,15,1038244275,2.0072689492e+01,NaN,3000000,max_evaluations,607.598350
decc-g,cec2013lsgo,3,1000,16,1039244312,2.0071513370e+01,NaN,3000000,max_evaluations,607.258089
decc-g,cec2013lsgo,3,1000,17,1040244349,2.0075072051e+01,NaN,3000000,max_evaluations,606.828710
decc-g,cec2013lsgo,3,1000,18,1041244386,2.0073218075e+01,NaN,3000000,max_evaluations,605.188162
decc-g,cec2013lsgo,3,1000,19,1042244423,2.0073578727e+01,NaN,3000000,max_evaluations,604.550194
decc-g,cec2013lsgo,3,1000,20,1043244460,2.0074955089e+01,NaN,3000000,max_evaluations,607.094502
decc-g,cec2013lsgo,3,1000,21,1044244497,2.0076342264e+01,NaN,3000000,max_evaluations,606.207087
decc-g,cec2013lsgo,3,1000,22,1045244534,2.0071762786e+01,NaN,3000000,max_evaluations,605.693437
decc-g,cec2013lsgo,3,1000,23,1046244571,2.0077147046e+01,NaN,3000000,max_evaluations,604.144146
decc-g,cec2013lsgo,3,1000,24,1047244608,2.0076258337e+01,NaN,3000000,max_evaluations,606.773342
decc-g,cec2013lsgo,3,1000,25,1048244645,2.0074329412e+01,NaN,3000000,max_evaluations,605.520238
decc-g,cec2013lsgo,4,1000,1,1025243790,2.7679956478e+11,NaN,3000000,max_evaluations,565.575115
decc-g,cec2013lsgo,4,1000,2,1026243827,4.4994403227e+11,NaN,3000000,max_evaluations,562.844694
decc-g,cec2013lsgo,4,1000,3,1027243864,5.0208355507e+11,NaN,3000000,max_evaluations,561.973314
decc-g,cec2013lsgo,4,1000,4,1028243901,2.3828098039e+11,NaN,3000000,max_evaluations,563.997419
decc-g,cec2013lsgo,4,1000,5,1029243938,2.1763117732e+11,NaN,3000000,max_evaluations,563.674816
decc-g,cec2013lsgo,4,1000,6,1030243975,5.5071625197e+11,NaN,3000000,max_evaluations,563.558637
decc-g,cec2013lsgo,4,1000,7,1031244012,4.5769821285e+11,NaN,3000000,max_evaluations,562.860323
decc-g,cec2013lsgo,4,1000,8,1032244049,2.0350708974e+11,NaN,3000000,max_evaluations,565.120099
decc-g,cec2013lsgo,4,1000,9,1033244086,2.1328103758e+12,NaN,3000000,max_evaluations,565.097840
decc-g,cec2013lsgo,4,1000,10,1034244123,2.9769273250e+11,NaN,3000000,max_evaluations,563.432900
decc-g,cec2013lsgo,4,1000,11,1035244160,3.1590128981e+11,NaN,3000000,max_evaluations,565.716404
decc-g,cec2013lsgo,4,1000,12,1036244197,5.9014399129e+11,NaN,3000000,max_evaluations,565.164152
decc-g,cec2013lsgo,4,1000,13,1037244234,2.4082922030e+11,NaN,3000000,max_evaluations,565.271570
