optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
atmals-gsk,cec2020,2,5,25,52241627,1.1852690472e+03,8.5269047231e+01,50000,max_evaluations,0.650345
atmals-gsk,cec2020,2,5,26,53241664,1.1136872123e+03,1.3687212315e+01,50000,max_evaluations,0.708955
atmals-gsk,cec2020,2,5,27,54241701,1.1071779171e+03,7.1779171013e+00,50000,max_evaluations,0.664587
atmals-gsk,cec2020,2,5,28,55241738,1.1072822727e+03,7.2822727475e+00,50000,max_evaluations,0.681531
atmals-gsk,cec2020,2,5,29,56241775,1.2243238569e+03,1.2432385694e+02,50000,max_evaluations,0.462490
atmals-gsk,cec2020,2,5,30,57241812,1.1073314008e+03,7.3314007527e+00,50000,max_evaluations,0.459981
atmals-gsk,cec2020,3,5,1,29240772,7.0608026980e+02,6.0802697963e+00,50000,max_evaluations,0.566104
atmals-gsk,cec2020,3,5,2,30240809,7.0739302009e+02,7.3930200868e+00,50000,max_evaluations,0.585762
atmals-gsk,cec2020,3,5,3,31240846,7.0556466758e+02,5.5646675765e+00,50000,max_evaluations,0.549867
atmals-gsk,cec2020,3,5,4,32240883,7.0537936427e+02,5.3793642733e+00,50000,max_evaluations,0.566862
atmals-gsk,cec2020,3,5,5,33240920,7.0631418495e+02,6.3141849481e+00,50000,max_evaluations,0.557177
atmals-gsk,cec2020,3,5,6,34240957,7.0622787086e+02,6.2278708620e+00,50000,max_evaluations,0.586600
atmals-gsk,cec2020,3,5,7,35240994,7.0205554151e+02,2.0555415097e+00,50000,max_evaluations,0.551406
atmals-gsk,cec2020,3,5,8,36241031,7.0548239857e+02,5.4823985666e+00,50000,max_evaluations,0.562906
atmals-gsk,cec2020,3,5,9,37241068,7.0869096631e+02,8.6909663140e+00,50000,max_evaluations,0.567962
atmals-gsk,cec2020,3,5,10,38241105,7.0628630103e+02,6.2863010340e+00,50000,max_evaluations,0.548182
atmals-gsk,cec2020,3,5,11,39241142,7.0661981475e+02,6.6198147534e+00,50000,max_evaluations,0.585908
atmals-gsk,cec2020,3,5,12,40241179,7.0568215913e+02,5.6821591321e+00,50000,max_evaluations,0.585850
atmals-gsk,cec2020,3,5,13,41241216,7.0697555929e+02,6.9755592922e+00,50000,max_evaluations,0.552069
atmals-gsk,cec2020,3,5,14,42241253,7.0194883995e+02,1.9488399525e+00,50000,max_evaluations,0.591194
atmals-gsk,cec2020,3,5,15,43241290,7.0630521488e+02,6.3052148832e+00,50000,max_evaluations,0.698517
atmals-gsk,cec2020,3,5,16,44241327,7.0612265551e+02,6.1226555094e+00,50000,max_evaluations,0.716547
atmals-gsk,cec2020,3,5,17,45241364,7.0569220655e+02,5.6922065472e+00,50000,max_evaluations,0.670278
atmals-gsk,cec2020,3,5,18,46241401,7.0545200496e+02,5.4520049633e+00,50000,max_evaluations,0.690255
atmals-gsk,cec2020,3,5,19,47241438,7.0546990319e+02,5.4699031915e+00,50000,max_evaluations,0.676771
atmals-gsk,cec2020,3,5,20,48241475,7.0816591061e+02,8.1659106102e+00,50000,max_evaluations,0.693086
atmals-gsk,cec2020,3,5,21,49241512,7.0684960875e+02,6.8496087518e+00,50000,max_evaluations,0.646728
atmals-gsk,cec2020,3,5,22,50241549,7.0648959378e+02,6.4895937777e+00,50000,max_evaluations,0.669138
atmals-gsk,cec2020,3,5,23,51241586,7.0631649494e+02,6.3164949435e+00,50000,max_evaluations,0.706666
atmals-gsk,cec2020,3,5,24,52241623,7.0580527760e+02,5.8052775953e+00,50000,max_evaluations,0.667414
atmals-gsk,cec2020,3,5,25,53241660,7.0608867102e+02,6.0886710170e+00,50000,max_evaluations,0.683898
atmals-gsk,cec2020,3,5,26,54241697,7.0612604060e+02,6.1260405976e+00,50000,max_evaluations,0.645516
atmals-gsk,cec2020,3,5,27,55241734,7.0817509795e+02,8.1750979484e+00,50000,max_evaluations,0.674656
atmals-gsk,cec2020,3,5,28,56241771,7.0601365474e+02,6.0136547442e+00,50000,max_evaluations,0.682514
atmals-gsk,cec2020,3,5,29,57241808,7.0577939698e+02,5.7793969779e+00,50000,max_evaluations,0.490387
atmals-gsk,cec2020,3,5,30,58241845,7.0712311615e+02,7.1231161470e+00,50000,max_evaluations,0.484716
atmals-gsk,cec2020,4,5,1,30240805,1.9000164652e+03,1.6465219029e-02,50000,max_evaluations,0.592403
atmals-gsk,cec2020,4,5,2,31240842,1.9001742564e+03,1.7425644883e-01,50000,max_evaluations,0.588349
atmals-gsk,cec2020,4,5,3,32240879,1.9001727327e+03,1.7273269252e-01,50000,max_evaluations,0.583774
atmals-gsk,cec2020,4,5,4,33240916,1.9001450389e+03,1.4503890311e-01,50000,max_evaluations,0.593960
atmals-gsk,cec2020,4,5,5,34240953,1.9001400351e+03,1.4003510249e-01,50000,max_evaluations,0.629084
atmals-gsk,cec2020,4,5,6,35240990,1.9000100062e+03,1.0006173192e-02,50000,max_evaluations,0.648549
atmals-gsk,cec2020,4,5,7,36241027,1.9001867414e+03,1.8674141336e-01,50000,max_evaluations,0.627214
atmals-gsk,cec2020,4,5,8,37241064,1.9000309569e+03,3.0956938742e-02,50000,max_evaluations,0.619623
atmals-gsk,cec2020,4,5,9,38241101,1.9001216107e+03,1.2161070683e-01,50000,max_evaluations,0.578170
atmals-gsk,cec2020,4,5,10,39241138,1.9001447852e+03,1.4478520127e-01,50000,max_evaluations,0.607625
atmals-gsk,cec2020,4,5,11,40241175,1.9001499175e+03,1.4991749388e-01,50000,max_evaluations,0.573667
atmals-gsk,cec2020,4,5,12,41241212,1.9002574299e+03,2.5742989617e-01,50000,max_evaluations,0.631484
atmals-gsk,cec2020,4,5,13,42241249,1.9001164086e+03,1.1640860678e-01,50000,max_evaluations,0.600909
atmals-gsk,cec2020,4,5,14,43241286,1.9001522470e+03,1.5224696289e-01,50000,max_evaluations,0.590636
atmals-gsk,cec2020,4,5,15,44241323,1.9001075613e+03,1.0756133988e-01,50000,max_evaluations,0.620946
atmals-gsk,cec2020,4,5,16,45241360,1.9001414332e+03,1.4143319145e-01,50000,max_evaluations,0.624641
atmals-gsk,cec2020,4,5,17,46241397,1.9001669126e+03,1.6691262254e-01,50000,max_evaluations,0.658086
atmals-gsk,cec2020,4,5,18,47241434,1.9002474144e+03,2.4741436723e-01,50000,max_evaluations,0.650568
atmals-gsk,cec2020,4,5,19,48241471,1.9001752139e+03,1.7521392609e-01,50000,max_evaluations,0.675634
atmals-gsk,cec2020,4,5,20,49241508,1.9001679742e+03,1.6797416118e-01,50000,max_evaluations,0.652887
atmals-gsk,cec2020,4,5,21,50241545,1.9002091140e+03,2.0911396334e-01,50000,max_evaluations,0.621840
atmals-gsk,cec2020,4,5,22,51241582,1.9001032431e+03,1.0324311251e-01,50000,max_evaluations,0.648347
atmals-gsk,cec2020,4,5,23,52241619,1.9001847354e+03,1.8473541642e-01,50000,max_evaluations,0.663242
atmals-gsk,cec2020,4,5,24,53241656,1.9001802255e+03,1.8022548220e-01,50000,max_evaluations,0.654866
atmals-gsk,cec2020,4,5,25,54241693,1.9002036290e+03,2.0362898731e-01,50000,max_evaluations,0.629666
atmals-gsk,cec2020,4,5,26,55241730,1.9003217079e+03,3.2170786668e-01,50000,max_evaluations,0.615256
atmals-gsk,cec2020,4,5,27,56241767,1.9002164420e+03,2.1644202828e-01,50000,max_evaluations,0.650608
atmals-gsk,cec2020,4,5,28,57241804,1.9002435835e+03,2.4358345956e-01,50000,max_evaluations,0.627386
atmals-gsk,cec2020,4,5,29,58241841,1.9001509969e+03,1.5099688923e-01,50000,max_evaluations,0.456762
atmals-gsk,cec2020,4,5,30,59241878,1.9002398983e+03,2.3989826562e-01,50000,max_evaluations,0.442306
atmals-gsk,cec2020,5,5,1,31240838,1.7000384047e+03,3.8404666165e-02,50000,max_evaluations,0.610507
atmals-gsk,cec2020,5,5,2,32240875,1.7000488502e+03,4.8850152368e-02,50000,max_evaluations,0.564592
atmals-gsk,cec2020,5,5,3,33240912,1.7006488469e+03,6.4884689817e-01,50000,max_evaluations,0.708981
atmals-gsk,cec2020,5,5,4,34240949,1.7000174613e+03,1.7461300296e-02,50000,max_evaluations,0.696169
atmals-gsk,cec2020,5,5,5,35240986,1.7000601147e+03,6.0114693113e-02,50000,max_evaluations,0.657514
atmals-gsk,cec2020,5,5,6,36241023,1.7000622522e+03,6.2252231716e-02,50000,max_evaluations,0.664535
atmals-gsk,cec2020,5,5,7,37241060,1.7001502326e+03,1.5023255079e-01,50000,max_evaluations,0.624002
atmals-gsk,cec2020,5,5,8,38241097,1.7000149774e+03,1.4977435765e-02,50000,max_evaluations,0.714796
atmals-gsk,cec2020,5,5,9,39241134,1.7001681116e+03,1.6811164889e-01,50000,max_evaluations,0.601490
atmals-gsk,cec2020,5,5,10,40241171,1.7007236177e+03,7.2361769605e-01,50000,max_evaluations,0.591522
atmals-gsk,cec2020,5,5,11,41241208,1.7000769063e+03,7.6906291825e-02,50000,max_evaluations,0.672292
atmals-gsk,cec2020,5,5,12,42241245,1.7000196684e+03,1.9668389323e-02,50000,max_evaluations,0.638119
atmals-gsk,cec2020,5,5,13,43241282,1.7006320456e+03,6.3204564927e-01,50000,max_evaluations,0.721925
atmals-gsk,cec2020,5,5,14,44241319,1.7001123371e+03,1.1233714754e-01,50000,max_evaluations,0.608988
atmals-gsk,cec2020,5,5,15,45241356,1.7001029867e+03,1.0298667287e-01,50000,max_evaluations,0.697490
atmals-gsk,cec2020,5,5,16,46241393,1.7007497809e+03,7.4978086590e-01,50000,max_evaluations,0.712871
atmals-gsk,cec2020,5,5,17,47241430,1.7000376649e+03,3.7664911507e-02,50000,max_evaluations,0.679939
atmals-gsk,cec2020,5,5,18,48241467,1.7000648303e+03,6.4830300186e-02,50000,max_evaluations,0.662362
atmals-gsk,cec2020,5,5,19,49241504,1.7000088212e+03,8.8212459882e-03,50000,max_evaluations,0.753664
atmals-gsk,cec2020,5,5,20,50241541,1.7000797877e+03,7.9787674650e-02,50000,max_evaluations,0.681362
atmals-gsk,cec2020,5,5,21,51241578,1.7000426432e+03,4.2643248465e-02,50000,max_evaluations,0.674292
atmals-gsk,cec2020,5,5,22,52241615,1.7001213948e+03,1.2139480383e-01,50000,max_evaluations,0.691121
atmals-gsk,cec2020,5,5,23,53241652,1.7000262631e+03,2.6263128464e-02,50000,max_evaluations,0.732114
atmals-gsk,cec2020,5,5,24,54241689,1.7000468822e+03,4.6882229124e-02,50000,max_evaluations,0.648973
atmals-gsk,cec2020,5,5,25,55241726,1.7001005708e+03,1.0057081380e-01,50000,max_evaluations,0.685107
atmals-gsk,cec2020,5,5,26,56241763,1.7000126596e+03,1.2659634775e-02,50000,max_evaluations,0.721171
atmals-gsk,cec2020,5,5,27,57241800,1.7002169821e+03,2.1698214822e-01,50000,max_evaluations,0.711830
atmals-gsk,cec2020,5,5,28,58241837,1.7000162364e+03,1.6236432531e-02,50000,max_evaluations,0.726610
atmals-gsk,cec2020,5,5,29,59241874,1.7001592504e+03,1.5925040802e-01,50000,max_evaluations,0.518961
atmals-gsk,cec2020,5,5,30,60241911,1.7000393481e+03,3.9348114288e-02,50000,max_evaluations,0.494731
atmals-gsk,cec2020,8,5,1,34240937,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.598723
atmals-gsk,cec2020,8,5,2,35240974,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.652411
atmals-gsk,cec2020,8,5,3,36241011,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.641020
atmals-gsk,cec2020,8,5,4,37241048,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.627968
atmals-gsk,cec2020,8,5,5,38241085,2.2000000001e+03,5.2613400000e-08,50000,max_evaluations,0.611147
atmals-gsk,cec2020,8,5,6,39241122,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.620078
atmals-gsk,cec2020,8,5,7,40241159,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.585763
atmals-gsk,cec2020,8,5,8,41241196,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.664775
atmals-gsk,cec2020,8,5,9,42241233,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.639967
atmals-gsk,cec2020,8,5,10,43241270,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.586913
atmals-gsk,cec2020,8,5,11,44241307,2.2000000000e+03,2.0653000000e-08,50000,max_evaluations,0.653503
atmals-gsk,cec2020,8,5,12,45241344,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.598933
atmals-gsk,cec2020,8,5,13,46241381,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.580285
atmals-gsk,cec2020,8,5,14,47241418,2.3009537264e+03,1.0095372641e+02,50000,max_evaluations,0.645451
atmals-gsk,cec2020,8,5,15,48241455,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.722436
atmals-gsk,cec2020,8,5,16,49241492,2.2000000753e+03,7.5299861000e-05,50000,max_evaluations,0.718209
atmals-gsk,cec2020,8,5,17,50241529,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.762433
atmals-gsk,cec2020,8,5,18,51241566,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.743591
atmals-gsk,cec2020,8,5,19,52241603,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.804761
atmals-gsk,cec2020,8,5,20,53241640,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.788052
atmals-gsk,cec2020,8,5,21,54241677,2.2000000000e+03,4.8079000000e-08,50000,max_evaluations,0.752781
atmals-gsk,cec2020,8,5,22,55241714,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.788764
atmals-gsk,cec2020,8,5,23,56241751,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.717054
atmals-gsk,cec2020,8,5,24,57241788,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.780740
atmals-gsk,cec2020,8,5,25,58241825,2.2000000030e+03,3.0053320000e-06,50000,max_evaluations,0.729567
atmals-gsk,cec2020,8,5,26,59241862,2.2000000000e+03,3.9819500000e-08,50000,max_evaluations,0.746864
atmals-gsk,cec2020,8,5,27,60241899,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.751996
