==============================================================================================================
DETAILED PER-RUN LOG   DT-GSK   CEC2020   D15
runs per function : 30
functions         : [1 2 3 4 5 6 7 8 9 10]
statistics basis  : error vs known optimum
generated         : 2026-07-29_00.58.11
==============================================================================================================

----- F1  D15  (30 runs)  optimum=100  target_error=1e-08 -----
Run    Seed          Best_Fitness             Error                    NFEs          Termination             Runtime_s 
1      37240736      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         171.4401  
2      38240773      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         172.4804  
3      39240810      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         171.2170  
4      40240847      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         170.8498  
5      41240884      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         176.9726  
6      42240921      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         176.5451  
7      43240958      1.0000000000000001e+02   0.0000000000000000e+00   3000000       max_evaluations         175.4466  
8      44240995      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         177.8177  
9      45241032      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         171.4954  
10     46241069      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         174.3741  
11     47241106      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         174.9098  
12     48241143      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         175.2660  
13     49241180      1.0000000000000001e+02   0.0000000000000000e+00   3000000       max_evaluations         169.9069  
14     50241217      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         170.4265  
15     51241254      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         169.7385  
16     52241291      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         167.9615  
17     53241328      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         167.2637  
18     54241365      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         170.0530  
