Eval,BestError,Log10Error
100,1.4360408883346154e+03,3.1571668057316922e+00
200,1.4360408883346154e+03,3.1571668057316922e+00
300,1.4360408883346154e+03,3.1571668057316922e+00
400,1.1951924107698630e+03,3.0774378267979343e+00
500,1.1951924107698630e+03,3.0774378267979343e+00
600,1.1951924107698630e+03,3.0774378267979343e+00
700,1.1753670570808818e+03,3.0701735142425246e+00
800,1.1753670570808818e+03,3.0701735142425246e+00
900,1.1753670570808818e+03,3.0701735142425246e+00
1000,1.1753670570808818e+03,3.0701735142425246e+00
1100,1.1753670570808818e+03,3.0701735142425246e+00
1200,1.1753670570808818e+03,3.0701735142425246e+00
1300,1.1753670570808818e+03,3.0701735142425246e+00
1400,1.1421411655866577e+03,3.0577197848611837e+00
1500,1.1421411655866577e+03,3.0577197848611837e+00
1600,1.1351162802536351e+03,3.0550403525298813e+00
1700,1.1351162802536351e+03,3.0550403525298813e+00
1800,1.0831584973168669e+03,3.0346920110792719e+00
1900,1.0831584973168669e+03,3.0346920110792719e+00
2000,1.0126740356922080e+03,3.0054696750923111e+00
2100,1.0126740356922080e+03,3.0054696750923111e+00
2200,1.0126740356922080e+03,3.0054696750923111e+00
2300,1.0126740356922080e+03,3.0054696750923111e+00
2400,1.0126740356922080e+03,3.0054696750923111e+00
2500,1.0125866414839124e+03,3.0054321936728927e+00
2600,1.0125866414839124e+03,3.0054321936728927e+00
2700,1.0125866414839124e+03,3.0054321936728927e+00
2800,1.0047859530515960e+03,3.0020735549810769e+00
2900,1.0047859530515960e+03,3.0020735549810769e+00
3000,9.6730977991486395e+02,2.9855655786981745e+00
3100,9.6730977991486395e+02,2.9855655786981745e+00
3200,9.6730977991486395e+02,2.9855655786981745e+00
3300,9.6730977991486395e+02,2.9855655786981745e+00
3400,9.6730977991486395e+02,2.9855655786981745e+00
3500,9.6730977991486395e+02,2.9855655786981745e+00
3600,8.7782827279420326e+02,2.9434095643430558e+00
3700,8.7782827279420326e+02,2.9434095643430558e+00
3800,8.3650873394098971e+02,2.9224704797665249e+00
3900,8.3650873394098971e+02,2.9224704797665249e+00
4000,8.3650873394098971e+02,2.9224704797665249e+00
4100,8.3650873394098971e+02,2.9224704797665249e+00
4200,8.3650873394098971e+02,2.9224704797665249e+00
4300,8.3649922736278450e+02,2.9224655441600582e+00
4400,8.3649922736278450e+02,2.9224655441600582e+00
4500,8.1419087737035352e+02,2.9107262320032046e+00
4600,8.1419087737035352e+02,2.9107262320032046e+00
4700,8.1419087737035352e+02,2.9107262320032046e+00
4800,7.9252104129567624e+02,2.8990108014857454e+00
4900,7.9252104129567624e+02,2.8990108014857454e+00
5000,7.3872146204729097e+02,2.8684807167457849e+00
5100,6.7646247675969244e+02,2.8302437113724119e+00
5200,6.7646247675969244e+02,2.8302437113724119e+00
5300,6.6029631364076977e+02,2.8197388726630739e+00
5400,6.6029631364076977e+02,2.8197388726630739e+00
5500,6.5963720222795303e+02,2.8193051410093255e+00
5600,6.5963720222795303e+02,2.8193051410093255e+00
5699,6.5309305354338005e+02,2.8149750645235456e+00
5798,5.7874482978693800e+02,2.7624871242764932e+00
5897,5.7874482978693800e+02,2.7624871242764932e+00
5996,5.7874482978693800e+02,2.7624871242764932e+00
6095,5.7874482978693800e+02,2.7624871242764932e+00
6194,5.7874482978693800e+02,2.7624871242764932e+00
6293,5.7874482978693800e+02,2.7624871242764932e+00
6392,5.7874482978693800e+02,2.7624871242764932e+00
6491,5.5930823779064849e+02,2.7476512158965924e+00
6590,5.5930823779064849e+02,2.7476512158965924e+00
6689,5.5359521280705405e+02,2.7431923259203965e+00
6788,5.5359521280705405e+02,2.7431923259203965e+00
6887,5.5359521280705405e+02,2.7431923259203965e+00
6986,5.5359521280705405e+02,2.7431923259203965e+00
7085,5.5359521280705405e+02,2.7431923259203965e+00
7184,5.5359521280705405e+02,2.7431923259203965e+00
7283,5.4023247077321275e+02,2.7325806839866096e+00
7382,5.2147684134597296e+02,2.7172350262832050e+00
7481,5.2147684134597296e+02,2.7172350262832050e+00
7580,5.2147684134597296e+02,2.7172350262832050e+00
7679,5.2147684134597296e+02,2.7172350262832050e+00
7778,5.2147684134597296e+02,2.7172350262832050e+00
7877,5.2050841922589461e+02,2.7164277586184595e+00
7976,5.2050841922589461e+02,2.7164277586184595e+00
8075,5.2050841922589461e+02,2.7164277586184595e+00
8174,5.2050841922589461e+02,2.7164277586184595e+00
8273,5.2050841922589461e+02,2.7164277586184595e+00
8372,5.2050841922589461e+02,2.7164277586184595e+00
8471,5.2050841922589461e+02,2.7164277586184595e+00
8570,5.2050841922589461e+02,2.7164277586184595e+00
8669,5.2050841922589461e+02,2.7164277586184595e+00
8768,5.1505042206822372e+02,2.7118497473986305e+00
8867,5.1368219784443045e+02,2.7106945150879787e+00
8966,5.1368219784443045e+02,2.7106945150879787e+00
9065,5.1368219784443045e+02,2.7106945150879787e+00
9164,5.1368219784443045e+02,2.7106945150879787e+00
9263,5.1190971693392930e+02,2.7091933732906921e+00
9362,5.1190971693392930e+02,2.7091933732906921e+00
9461,5.0867581985869498e+02,2.7064410937321437e+00
9560,5.0867581985869498e+02,2.7064410937321437e+00
9659,5.0867581985869498e+02,2.7064410937321437e+00
9758,5.0867581985869498e+02,2.7064410937321437e+00
9857,5.0867581985869498e+02,2.7064410937321437e+00
9956,5.0867581985869498e+02,2.7064410937321437e+00
10055,5.0867581985869498e+02,2.7064410937321437e+00
10154,5.0867581985869498e+02,2.7064410937321437e+00
10253,4.9935069081791931e+02,2.6984056550298168e+00
