optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
apgsk,cec2013lsgo,3,1000,7,1030243979,2.1308301439e+01,NaN,3000000,max_evaluations,895.432885
apgsk,cec2013lsgo,3,1000,8,1031244016,2.1315730110e+01,NaN,3000000,max_evaluations,1033.615575
apgsk,cec2013lsgo,3,1000,9,1032244053,2.1313539011e+01,NaN,3000000,max_evaluations,1030.213094
apgsk,cec2013lsgo,3,1000,10,1033244090,2.1308287536e+01,NaN,3000000,max_evaluations,1038.840519
apgsk,cec2013lsgo,3,1000,11,1034244127,2.1317642423e+01,NaN,3000000,max_evaluations,1035.720837
apgsk,cec2013lsgo,3,1000,12,1035244164,2.1324735945e+01,NaN,3000000,max_evaluations,1033.465653
apgsk,cec2013lsgo,3,1000,13,1036244201,2.1322048837e+01,NaN,3000000,max_evaluations,1034.517509
apgsk,cec2013lsgo,3,1000,14,1037244238,2.1323917100e+01,NaN,3000000,max_evaluations,881.253067
apgsk,cec2013lsgo,3,1000,15,1038244275,2.1321827280e+01,NaN,3000000,max_evaluations,885.707667
apgsk,cec2013lsgo,3,1000,16,1039244312,2.1324678269e+01,NaN,3000000,max_evaluations,883.490190
apgsk,cec2013lsgo,3,1000,17,1040244349,2.1310310940e+01,NaN,3000000,max_evaluations,882.835629
apgsk,cec2013lsgo,3,1000,18,1041244386,2.1321216804e+01,NaN,3000000,max_evaluations,885.666417
apgsk,cec2013lsgo,3,1000,19,1042244423,2.1327714299e+01,NaN,3000000,max_evaluations,891.886472
apgsk,cec2013lsgo,3,1000,20,1043244460,2.1322920267e+01,NaN,3000000,max_evaluations,913.132157
apgsk,cec2013lsgo,3,1000,21,1044244497,2.1317856025e+01,NaN,3000000,max_evaluations,916.524114
apgsk,cec2013lsgo,3,1000,22,1045244534,2.1319918510e+01,NaN,3000000,max_evaluations,909.197542
apgsk,cec2013lsgo,3,1000,23,1046244571,2.1326799586e+01,NaN,3000000,max_evaluations,911.250410
apgsk,cec2013lsgo,3,1000,24,1047244608,2.1315462822e+01,NaN,3000000,max_evaluations,914.402520
apgsk,cec2013lsgo,3,1000,25,1048244645,2.1320704799e+01,NaN,3000000,max_evaluations,917.319438
apgsk,cec2013lsgo,4,1000,1,1025243790,1.3639120002e+10,NaN,3000000,max_evaluations,849.132431
apgsk,cec2013lsgo,4,1000,2,1026243827,1.8622022012e+10,NaN,3000000,max_evaluations,741.229888
apgsk,cec2013lsgo,4,1000,3,1027243864,1.5808520765e+10,NaN,3000000,max_evaluations,740.535147
apgsk,cec2013lsgo,4,1000,4,1028243901,1.5898997357e+10,NaN,3000000,max_evaluations,743.171707
apgsk,cec2013lsgo,4,1000,5,1029243938,1.0142976560e+10,NaN,3000000,max_evaluations,741.883474
apgsk,cec2013lsgo,4,1000,6,1030243975,1.8759210758e+10,NaN,3000000,max_evaluations,737.829757
apgsk,cec2013lsgo,4,1000,7,1031244012,3.3855223168e+10,NaN,3000000,max_evaluations,748.417980
apgsk,cec2013lsgo,4,1000,8,1032244049,1.6999673611e+10,NaN,3000000,max_evaluations,849.260865
apgsk,cec2013lsgo,4,1000,9,1033244086,1.7182728429e+10,NaN,3000000,max_evaluations,838.647017
apgsk,cec2013lsgo,4,1000,10,1034244123,1.8708543676e+10,NaN,3000000,max_evaluations,836.149119
apgsk,cec2013lsgo,4,1000,11,1035244160,1.7437825185e+10,NaN,3000000,max_evaluations,840.911753
apgsk,cec2013lsgo,4,1000,12,1036244197,1.6588548198e+10,NaN,3000000,max_evaluations,844.450200
apgsk,cec2013lsgo,4,1000,13,1037244234,1.2121670178e+10,NaN,3000000,max_evaluations,836.589931
apgsk,cec2013lsgo,4,1000,14,1038244271,1.6676313798e+10,NaN,3000000,max_evaluations,719.631165
apgsk,cec2013lsgo,4,1000,15,1039244308,1.5913539089e+10,NaN,3000000,max_evaluations,717.370577
apgsk,cec2013lsgo,4,1000,16,1040244345,1.8357660011e+10,NaN,3000000,max_evaluations,722.690144
apgsk,cec2013lsgo,4,1000,17,1041244382,1.4330496771e+10,NaN,3000000,max_evaluations,717.366638
apgsk,cec2013lsgo,4,1000,18,1042244419,1.4781461338e+10,NaN,3000000,max_evaluations,725.333171
apgsk,cec2013lsgo,4,1000,19,1043244456,1.2981401848e+10,NaN,3000000,max_evaluations,719.947868
apgsk,cec2013lsgo,4,1000,20,1044244493,1.3036643546e+10,NaN,3000000,max_evaluations,753.934563
apgsk,cec2013lsgo,4,1000,21,1045244530,2.7583355068e+10,NaN,3000000,max_evaluations,764.982051
apgsk,cec2013lsgo,4,1000,22,1046244567,1.9519288664e+10,NaN,3000000,max_evaluations,761.348204
apgsk,cec2013lsgo,4,1000,23,1047244604,1.5824523593e+10,NaN,3000000,max_evaluations,755.025334
apgsk,cec2013lsgo,4,1000,24,1048244641,1.9242490861e+10,NaN,3000000,max_evaluations,759.755747
apgsk,cec2013lsgo,4,1000,25,1049244678,1.3830829166e+10,NaN,3000000,max_evaluations,755.843481
apgsk,cec2013lsgo,5,1000,1,1026243823,1.0409563813e+07,NaN,3000000,max_evaluations,1357.459156
apgsk,cec2013lsgo,5,1000,2,1027243860,1.1873972285e+07,NaN,3000000,max_evaluations,1185.553174
apgsk,cec2013lsgo,5,1000,3,1028243897,1.0410845480e+07,NaN,3000000,max_evaluations,1179.644359
apgsk,cec2013lsgo,5,1000,4,1029243934,1.1867777758e+07,NaN,3000000,max_evaluations,1179.679464
apgsk,cec2013lsgo,5,1000,5,1030243971,1.0523327884e+07,NaN,3000000,max_evaluations,1181.557465
