Function,Best,Median,Mean,Worst,SD
13,1.2757699199E+06,2.6053762820E+06,2.8256645995E+06,5.1079437295E+06,1.1102214744E+06
14,1.8046315564E+07,2.5630416232E+07,2.6501829450E+07,3.9530298011E+07,6.0586334062E+06
