suite,dimension,function,algorithm,checkpoint_nfes,mean_error,n_runs,availability
cec2017,100,3,apgsk,100000,5.383881e+05,51,ok
cec2017,100,3,apgsk,200000,3.899747e+05,51,ok
cec2017,100,3,apgsk,300000,3.389215e+05,51,ok
cec2017,100,3,apgsk,400000,3.087348e+05,51,ok
cec2017,100,3,apgsk,500000,2.904426e+05,51,ok
cec2017,100,3,apgsk,600000,2.679681e+05,51,ok
cec2017,100,3,apgsk,700000,2.265245e+05,51,ok
cec2017,100,3,apgsk,800000,1.776138e+05,51,ok
cec2017,100,3,apgsk,900000,1.237953e+05,51,ok
cec2017,100,3,apgsk,1000000,8.145694e+04,51,ok
cec2017,100,3,fdb-agsk,10000,5.769826e+05,51,ok
cec2017,100,3,fdb-agsk,20000,5.436940e+05,51,ok
cec2017,100,3,fdb-agsk,30000,5.342578e+05,51,ok
cec2017,100,3,fdb-agsk,50000,5.275301e+05,51,ok
cec2017,100,3,fdb-agsk,100000,5.231689e+05,51,ok
cec2017,100,3,fdb-agsk,200000,4.719842e+05,51,ok
cec2017,100,3,fdb-agsk,300000,4.141044e+05,51,ok
cec2017,100,3,fdb-agsk,400000,3.589021e+05,51,ok
cec2017,100,3,fdb-agsk,500000,2.897977e+05,51,ok
cec2017,100,3,fdb-agsk,600000,2.360945e+05,51,ok
cec2017,100,3,fdb-agsk,700000,1.804915e+05,51,ok
cec2017,100,3,fdb-agsk,800000,1.324167e+05,51,ok
cec2017,100,3,fdb-agsk,900000,8.709225e+04,51,ok
cec2017,100,3,fdb-agsk,1000000,5.468612e+04,51,ok
cec2017,100,3,atmals-gsk,10000,5.236616e+05,51,ok
cec2017,100,3,atmals-gsk,20000,4.870942e+05,51,ok
cec2017,100,3,atmals-gsk,30000,4.760591e+05,51,ok
cec2017,100,3,atmals-gsk,50000,4.619601e+05,51,ok
cec2017,100,3,atmals-gsk,100000,4.412099e+05,51,ok
cec2017,100,3,atmals-gsk,200000,3.564745e+05,51,ok
cec2017,100,3,atmals-gsk,300000,1.841902e+05,51,ok
cec2017,100,3,atmals-gsk,400000,7.354968e+04,51,ok
cec2017,100,3,atmals-gsk,500000,2.395569e+04,51,ok
cec2017,100,3,atmals-gsk,600000,7.977478e+03,51,ok
cec2017,100,3,atmals-gsk,700000,2.581850e+03,51,ok
cec2017,100,3,atmals-gsk,800000,7.469241e+02,51,ok
cec2017,100,3,atmals-gsk,900000,1.667981e+02,51,ok
cec2017,100,3,atmals-gsk,1000000,4.065940e+01,51,ok
cec2017,100,3,egsk,10000,5.380468e+05,51,ok
cec2017,100,3,egsk,20000,5.181190e+05,51,ok
cec2017,100,3,egsk,30000,5.158559e+05,51,ok
cec2017,100,3,egsk,50000,5.070646e+05,51,ok
cec2017,100,3,egsk,100000,4.849184e+05,51,ok
cec2017,100,3,egsk,200000,4.286264e+05,51,ok
cec2017,100,3,egsk,300000,2.584061e+05,51,ok
cec2017,100,3,egsk,400000,8.663502e+04,51,ok
cec2017,100,3,egsk,500000,3.699697e+04,51,ok
cec2017,100,3,egsk,600000,1.702052e+04,51,ok
cec2017,100,3,egsk,700000,8.051288e+03,51,ok
cec2017,100,3,egsk,800000,2.926690e-08,51,ok
cec2017,100,3,egsk,900000,2.918779e-08,51,ok
cec2017,100,3,egsk,1000000,2.912687e-08,51,ok
cec2017,100,3,dt-gsk,10000,6.447807e+05,51,ok
cec2017,100,3,dt-gsk,20000,6.119240e+05,51,ok
cec2017,100,3,dt-gsk,30000,5.776988e+05,51,ok
cec2017,100,3,dt-gsk,50000,5.486024e+05,51,ok
cec2017,100,3,dt-gsk,100000,5.282324e+05,51,ok
cec2017,100,3,dt-gsk,200000,4.842554e+05,51,ok
cec2017,100,3,dt-gsk,300000,4.229309e+05,51,ok
cec2017,100,3,dt-gsk,400000,2.581051e+05,51,ok
cec2017,100,3,dt-gsk,500000,6.894466e+04,51,ok
cec2017,100,3,dt-gsk,600000,1.928497e+04,51,ok
cec2017,100,3,dt-gsk,700000,4.707184e+03,51,ok
cec2017,100,3,dt-gsk,800000,9.836251e+02,51,ok
cec2017,100,3,dt-gsk,900000,1.659530e+02,51,ok
cec2017,100,3,dt-gsk,1000000,2.296002e+01,51,ok
cec2017,100,4,gsk,10000,1.071577e+04,51,ok
cec2017,100,4,gsk,20000,2.976694e+03,51,ok
cec2017,100,4,gsk,30000,1.311481e+03,51,ok
cec2017,100,4,gsk,50000,6.502378e+02,51,ok
cec2017,100,4,gsk,100000,3.928509e+02,51,ok
cec2017,100,4,gsk,200000,2.873115e+02,51,ok
cec2017,100,4,gsk,300000,2.580535e+02,51,ok
cec2017,100,4,gsk,400000,2.422521e+02,51,ok
cec2017,100,4,gsk,500000,2.307415e+02,51,ok
cec2017,100,4,gsk,600000,2.256711e+02,51,ok
cec2017,100,4,gsk,700000,2.218001e+02,51,ok
cec2017,100,4,gsk,800000,2.185155e+02,51,ok
