suite,dimension,n_blocks,algorithm,mean_rank,friedman_chi2,iman_davenport_F,p_value,tie_correction_C,n_tied_functions,friedman_chi2_uncorrected,iman_davenport_F_uncorrected,p_value_uncorrected
cec2017,30,29,gsk,4.500000e+00,5.138113e+01,1.173287e+01,5.760225e-11,9.790640e-01,3,5.030542e+01,1.138734e+01,1.151976e-10
cec2017,30,29,agsk,4.689655e+00,5.138113e+01,1.173287e+01,5.760225e-11,9.790640e-01,3,5.030542e+01,1.138734e+01,1.151976e-10
cec2017,30,29,apgsk,5.413793e+00,5.138113e+01,1.173287e+01,5.760225e-11,9.790640e-01,3,5.030542e+01,1.138734e+01,1.151976e-10
cec2017,30,29,fdb-agsk,4.413793e+00,5.138113e+01,1.173287e+01,5.760225e-11,9.790640e-01,3,5.030542e+01,1.138734e+01,1.151976e-10
cec2017,30,29,atmals-gsk,4.189655e+00,5.138113e+01,1.173287e+01,5.760225e-11,9.790640e-01,3,5.030542e+01,1.138734e+01,1.151976e-10
cec2017,30,29,egsk,2.293103e+00,5.138113e+01,1.173287e+01,5.760225e-11,9.790640e-01,3,5.030542e+01,1.138734e+01,1.151976e-10
cec2017,30,29,dt-gsk,2.500000e+00,5.138113e+01,1.173287e+01,5.760225e-11,9.790640e-01,3,5.030542e+01,1.138734e+01,1.151976e-10
