suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2017,50,10,dt-gsk,3.647584e+03,5.204301e+03,5.211267e+03,6.353799e+03,6.591735e+02,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,11,gsk,2.224472e+01,2.822948e+01,3.434709e+01,1.748105e+02,2.671162e+01,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,11,agsk,6.404142e+01,8.472046e+01,8.790747e+01,1.513983e+02,1.604152e+01,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,11,apgsk,5.531606e+01,9.246479e+01,9.562826e+01,1.489996e+02,1.985886e+01,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,11,fdb-agsk,4.502029e+01,7.305540e+01,7.673896e+01,1.392585e+02,1.816975e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,11,atmals-gsk,3.484565e+01,8.890695e+01,8.436205e+01,1.336226e+02,2.254577e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,11,egsk,9.949592e+00,3.020435e+01,2.989637e+01,4.313878e+01,5.995872e+00,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,11,dt-gsk,2.667753e+01,3.433427e+01,3.494248e+01,4.806060e+01,4.711032e+00,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,12,gsk,2.500609e+03,7.462962e+03,9.606810e+03,4.000112e+04,7.476977e+03,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,12,agsk,1.283006e+04,6.074567e+04,6.956581e+04,2.365556e+05,4.631123e+04,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,12,apgsk,2.444041e+04,9.227072e+04,1.133505e+05,3.654560e+05,7.467434e+04,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,12,fdb-agsk,1.661187e+04,9.081126e+04,1.151773e+05,3.794013e+05,8.896769e+04,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,12,atmals-gsk,1.940224e+03,7.597189e+03,9.442495e+03,4.879800e+04,7.974277e+03,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,12,egsk,6.903839e+03,3.228362e+04,3.796444e+04,1.104777e+05,2.248444e+04,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,12,dt-gsk,1.961552e+03,8.929868e+03,1.168118e+04,3.477955e+04,7.245429e+03,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,13,gsk,6.605389e+01,1.267573e+03,2.751559e+03,1.386396e+04,3.130071e+03,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,13,agsk,6.307047e+01,2.704905e+02,3.396954e+02,9.195430e+02,1.883566e+02,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,13,apgsk,1.545991e+02,2.724563e+02,3.212999e+02,1.053098e+03,1.632844e+02,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,13,fdb-agsk,1.504437e+02,2.567024e+02,2.742031e+02,5.586135e+02,8.687682e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,13,atmals-gsk,2.290452e+01,2.346056e+02,1.765057e+03,1.352351e+04,3.290584e+03,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,13,egsk,1.198564e+01,9.004084e+01,8.970395e+01,3.786566e+02,6.208781e+01,cec2017/egsk/egsk_cec2017_D50.csv
