Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,940243835,220085403888590.3,17492771488825.32,5857565711805.006,1796873925950.946,419538493154.5745,290892435925.8465,259211516848.4727,218646825050.6749,181834581798.8528,67865637297.9313,40657401308.0876,29978046853.08695,23077288661.13832,21424024826.96484
2,941243872,138778993413749.2,12600633933268.66,5837605217773.718,2003399720393.907,481949568630.8555,326875495850.7045,266189835976.2271,210742236134.2863,162358809855.3662,57699786098.75311,52071587099.61875,36069815726.08902,27479765744.84717,25717519238.25079
3,942243909,168452233968678.6,13573121396696.34,5359402549345.391,1867724703918.121,520557112439.303,378212333408.2378,335872478130.998,276935264201.6462,203126600816.1891,67894278143.55441,54934609440.68743,44209626640.59576,34956280388.99448,34074397534.98777
4,943243946,136178197085714.5,13942042426870.25,5565743904649.481,1975862260193.116,547187911709.6395,408406155850.7842,360731469814.3514,312946557111.7712,248527841039.6518,62554647082.03977,37671648115.81517,27892849063.19527,19946405232.52907,16118152761.26215
5,944243983,133101141329859.5,13208411877695.69,4893197648747.414,1919088866007.626,478313416883.6849,343123275139.5492,287673670093.2757,215045152496.6464,183437958472.4601,78344685086.43559,61138805367.1124,49450768597.34167,38436491053.6804,31116545163.94689
6,945244020,170321898814940.7,13162256062446.88,5390068149141.52,2058436678742.313,639296040994.2867,402412078102.7175,323642960142.241,262221888801.0851,204147356854.0218,48418079993.21896,34122709365.18608,27264579415.53712,23674526278.14827,19838727014.61672
7,946244057,197741752683371.2,16399557124291.03,5942261586167.829,2123252669806.784,543219833629.548,393251519286.6165,342577015561.3802,287202678630.1025,236930905635.9473,59287815726.68207,45198858379.97146,36323054481.63623,28129913121.61988,23948329618.89057
8,947244094,200546348192078.6,15834069155411.25,5922355249072.312,2140829317335.82,530955162210.4946,389608562416.23,337763886190.2736,262608111988.311,194051746005.179,65351971120.96883,55636667247.78263,48461207873.75368,38295961635.09041,36720529861.78851
9,948244131,191364618285531.7,12055049797868.47,5021744104943.472,1667940654780.819,503717344253.2704,390424544562.8604,354040642274.4753,302990928135.1503,238812710016.8843,69461748794.65248,49590813640.59914,28023843513.78745,18345122391.72529,15289302348.64477
10,949244168,151731387216581.8,11431652910803.78,4387357930616.897,1732139983188.595,459410639716.061,325500555835.1278,283131594031.8992,240979001867.8856,194497000005.8817,77649899597.40654,59620398821.31637,47379985106.40881,32556024178.12838,30826073034.68402
11,950244205,123973939471446.2,12954532590987.15,4652753463794.512,1684952983590.434,415141316580.0327,302415895663.6586,258210895687.5357,231310685385.8223,181234121731.069,69304118723.60977,51846068055.78092,43846907789.8348,37002973252.93285,33960960838.05738
12,951244242,217244958985435.8,14799079523770.65,5223836239223.029,1604435318995.473,384376339032.321,270814273287.5657,222360632217.5312,195217733859.2462,167066846224.8315,62596087914.30966,34887825814.56783,17904925338.7417,11678091232.24329,9996397372.039972
13,952244279,136394029584881.7,13395574609450.6,5591786340494.599,1957768390478.234,723875206462.0359,580852659020.4291,512043925641.4503,366048708739.051,254545160093.3916,48321197331.49829,37315383743.77663,27599759262.20144,25575687205.8132,25307562118.23996
14,953244316,190474626033941.4,13792329140345.98,6079152749935.206,2040135871235.533,448617761669.8246,312251920127.0906,274920644657.5751,225231985685.2128,165697183477.8298,65691614991.32747,52487722886.87078,38385424217.65496,30401108312.30293,28238700980.1144
15,954244353,259524573926884.9,15611100862127.78,6195498677755.923,2082392169269.942,490751216196.6439,308504015668.5353,246181070691.1299,206421277771.9079,158786015459.4814,47122834999.35696,25080299073.41974,18828240447.59703,17077495728.47029,16295826901.45958
16,955244390,141775772782972.8,16808994043298.34,6347382487680.895,2098608887296.55,580511037298.2518,395852021698.543,334575629669.4839,266756470303.9127,181034871162.518,40985820300.14642,26833221722.89472,22773518845.38099,19169494431.34185,16303196877.2714
17,956244427,220683223365394.6,12629347370672.88,5210869571032.881,1883353433640.728,434649924740.0206,278501593403.4969,213126656500.0023,169945099441.4567,133248247155.7224,54678246641.18649,46570462930.81805,30305933415.06818,22366996417.54491,20213170892.38193
18,957244464,164369085038042.7,12980305099899.04,5074347643885.031,1968675530096.161,512134329006.2212,374421027050.5309,330296328584.7947,277184615564.9606,225120911398.4736,75057234861.49283,47313067063.79813,40687421654.76213,30040583350.40896,24186918703.04415
19,958244501,215806140828081,13952827922699.36,4344415781561.256,1608601840803.783,409550547795.3939,317508789696.1415,279437917035.7252,226551039502.0671,174173149165.3829,75018739212.74968,56035191202.45137,49771517079.26982,46401412575.87611,43492587639.03272
20,959244538,199121810173430.2,14760247574661.95,6304213733169.243,2341638422659.06,598493227422.7576,435138362129.1502,372344882082.8898,304950742701.022,227327789006.1392,67658977002.81531,52088730580.08675,31373947582.3434,21266160594.9039,19623279813.29151
21,960244575,152851463827540.1,13486639491753.84,5590918327369.009,1757876909504.819,422328207244.4169,307514891603.0028,243869159620.9288,189633994962.6602,147172367094.3958,51460548418.68388,36185783661.97891,21491262442.04992,14931078554.14099,11387253775.70998
22,961244612,130366017623002.1,12042078925210.33,4329550429096.592,1610134764210.597,513843031266.0099,367960388059.3157,325724884028.2288,279891441405.5651,225122154865.7656,67161797803.07516,48608151435.46889,35896545810.28379,28849027633.44361,26079116803.50695
23,962244649,226360761614600.8,16666022699945.41,6320611004234.496,2397144585773.526,602545260278.2437,391702770854.3049,329105009395.3624,262722155291.5785,189762239190.316,59807407248.09483,29758168519.4054,20955242282.76423,15024178831.2429,13391908855.62649
24,963244686,152876791229974.4,13219843453796.2,5362444919945.208,1983753109069.816,530790407918.0837,397471357791.3652,361251401022.1949,327995527183.6082,282229149913.5053,82201194546.03119,36576944917.91246,23297071822.09725,20514428322.32467,19245802251.92275
