Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1026243823,24501211.64422625,21000275.45699926,18285665.77490421,15949572.31175273,15513015.73916005,11615374.42612373,10825919.92752289,10717295.91634767,10554167.45606714,10490198.26270537,10470274.07446426,10450991.69947521,10418090.87763625,10409563.81253831
2,1027243860,24199844.43888031,19790758.40624197,18173079.10356361,17625439.20960332,16358783.05195555,13106624.02188372,12422174.13431563,12207338.24321916,12074974.5056263,12041456.8240385,12035216.72591776,11944956.98540306,11911118.45460477,11873972.2853259
3,1028243897,25277442.14710502,20150145.09753732,18432154.40704937,16847799.61870775,15222314.53070225,11467866.62377567,11065475.53990121,10963700.66052595,10774114.44742448,10719520.25189475,10521547.1177193,10481439.24004316,10460681.08487882,10410845.48026485
4,1029243934,25722915.43743733,20579438.51662261,18348846.13352328,17043714.37456364,16541309.55460187,12852819.79979421,12580071.69798153,12314830.14531891,12174993.65666384,12033328.6271352,12013831.73493268,11882302.60179678,11881951.07995878,11867777.75751247
5,1030243971,25028551.0728305,20597960.65766257,18917093.91573263,16990492.1344731,15878202.59680117,11806822.25566944,11431165.53489018,10987906.11645878,10764730.1817401,10672969.17237907,10576880.33360492,10570917.65001187,10563759.01743562,10523327.88399158
6,1031244008,24198836.8273777,20966340.78502833,19319355.88238909,18223335.09229146,15778102.74752322,11904166.2237704,11537761.19808784,11166634.04144712,11112236.12178099,11112236.12178099,11068551.08253956,11064102.18268677,11028837.48877678,10938769.81260999
7,1032244045,24853789.79152662,20198566.60157172,18831398.72317202,16597417.69131251,16112098.43145628,12283100.70950652,11684116.08760951,11138166.25852696,10932547.27011252,10836977.998537,10836148.45951578,10828314.45212463,10799709.63383862,10583567.72612074
8,1033244082,25040922.70095434,19632787.08789834,18837314.30162153,17015694.19864852,16542587.36601925,12554978.53606818,11801391.74865199,11547482.07442332,11451304.08979356,11345513.34086664,11251473.85413128,11234979.86451456,10996376.66203611,10846194.53660822
9,1034244119,26310862.74670053,21049741.70199558,19521363.8118616,18798459.90681594,16842085.80674119,12656595.07825825,12110485.93286107,11886676.11330195,11695099.65817158,11532930.92379066,11532299.17299139,11532299.17299139,11531864.75578146,11521308.72087554
10,1035244156,24729684.32915028,20321887.02139457,17785725.61378121,16896306.38815129,16732341.56558778,12301706.34188745,11689457.03618201,11065534.64924224,10776217.37218402,10756765.57440167,10740265.14057549,10700337.28129945,10638385.00723944,10638385.00723944
11,1036244193,22017672.71629458,19699656.04103633,18097328.69648973,16842266.33245237,14859853.58445842,11537091.61542327,11278653.97308457,10998702.87518212,10724324.43706911,10710976.234308,10664432.30373682,10572905.20200612,10569217.93415038,10477566.9491262
12,1037244230,25542621.07041825,20610304.1592204,18229392.8513355,17710717.96256639,15370056.20120449,12726058.65255992,12297985.42720549,12110510.32792729,11871588.64992679,11814260.41242371,11778987.48220762,11713473.37209773,11702016.71461961,11360511.03178258
13,1038244267,23817056.49160439,20074107.28200676,17259706.61162082,16680144.39698738,14918540.69770926,11614914.50948739,10936795.50580971,10837782.18065953,10744873.6368573,10436390.33448066,10373549.1732945,10153091.83941,10064864.64891633,10062429.07481344
14,1039244304,23938777.37929799,20023045.04357459,18446768.57960152,17596743.85801479,15954723.72879669,11784776.72125174,11429625.01166707,11141289.9732817,10894801.16111519,10894801.16111519,10831377.20233087,10819660.47588245,10805865.56756416,10755525.08403444
15,1040244341,23196087.55237456,19146095.31250772,18182265.4324405,17028114.48450565,15420726.0509214,11827896.37226143,11317730.84167083,11126412.73641369,10974529.44959625,10886181.88614894,10863987.24168638,10801227.55881792,10760073.6124677,10679226.51306309
16,1041244378,25524059.81241636,19736680.91029818,18101684.53805046,17398173.44917512,16051201.7112723,11613048.7793071,11503322.91893704,11347953.62480719,11211701.66740153,11082121.7936252,11009226.48061701,10953561.04243635,10810429.94212331,10703955.15383296
17,1042244415,25052635.87091941,20577482.93622855,19375912.65273197,17593183.81599783,16037874.70261499,12376073.81321105,11641780.81316178,11330785.90682101,10977004.06497328,10918374.18075931,10901176.8146852,10852489.02059722,10672092.69660138,10657815.47830078
18,1043244452,25413202.72900769,20083415.04484224,16801506.31837063,15677042.4511318,14044091.99993763,10975934.60352011,10640438.27956097,10443811.40681072,10234963.45105578,10207386.52956334,10179266.20490977,10112510.75388579,9966542.550261455,9890236.541997027
19,1044244489,24681343.743471,19670400.82635603,18093772.46708054,17707266.10558965,15751493.8673591,12053996.17212647,11355059.85582681,10989503.13506234,10924722.1131492,10918066.43140449,10888246.41412183,10861914.84535803,10807524.79484844,10786617.38639315
20,1045244526,22656767.46079406,19110066.66293047,17703909.11829816,16248178.03276333,15219032.23698485,11119376.43460872,10873248.39052753,10741826.84493808,10586088.80581003,10581079.31711734,10532793.67171937,10495368.40057865,10334569.71567616,10190107.09142166
21,1046244563,22744105.48323589,20080021.49960331,17511915.03071955,16138303.0322424,15605913.062655,11307045.50170563,10874731.86126426,10445971.21589469,10223679.32150294,10192360.83657443,10168099.395043,10143359.51831833,10053577.20449124,9937756.614657685
22,1047244600,23203214.63708489,19668783.52776023,19127575.59180221,17088042.29997323,16395527.19323855,12682357.44331321,12348985.03499011,11892303.00005371,11621716.53958485,11561699.36445933,11506011.72704366,11449897.77517053,11352316.88914887,11335364.21233618
