Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1036244153,432175408017144.3,186619658205540.6,96630404023475.06,26999166060992.92,2647446080384.409,1342690349726.843,1131739904061.364,1041165440102.931,924761767722.5536,99891023.31491376,59817054.50838568,24471574.68135607,16248168.99418784,14019837.24443101
2,1037244190,385856054282331.7,158843816660368.3,81552737960593.5,23576904884001.37,3271366556012.544,1814542312073.127,1413587631464.652,1234259663608.251,1042320482540.985,82260095.7979508,39248960.42002079,23273834.16951375,14047948.13299025,11520253.87272947
3,1038244227,321404492726066.8,127951220448116.2,61775422457886.82,20174929050454.3,2432762100243.975,1305476920492.379,1150012832060.204,956728074086.5449,684911557591.3877,77644431.0661319,45539153.86194133,30873319.18389041,23933487.51575025,21215885.24900728
4,1039244264,360988860979828.3,154034245811467.2,75158096988953.88,22185433391354.8,2542026159213.944,1417018016263.852,1175615613467.042,936844933970.2117,631652943507.606,90938451.44166416,36836871.94259618,18556183.13750102,12747245.88578447,10332069.17079183
5,1040244301,338607976912237,136596543395770.1,70866595823291.23,23478850795943.5,2916583246567.234,1814190555196.185,1515414035255.233,1351608345543.676,1103814647957.43,89779087.57088733,32570069.22811061,19089444.57137171,13890825.30038337,11736896.62587111
6,1041244338,407479002999459.9,164571871890692.1,86459055318711.33,24680197873679.22,3848496776865.967,2088691535093.907,1710814666128.334,1468217828977.39,1125131531283.254,84723766.6653516,32351412.91445095,16380157.13256489,11973442.53916726,9509131.536571097
7,1042244375,384733852632178.8,184000773117966.3,91342438755977.75,31652584698992.34,3353557102766.338,1928442518063.998,1676316438406.068,1462842982184.453,1148382551981.042,100118290.0184233,80696154.87191539,31659325.39147418,18519524.69821961,11852902.6290914
8,1043244412,404386106313725.9,160989486211426.8,77728813515468.42,21827807707149.22,2247115076746.4,1322920042668.884,1138206169468.259,1014500215946.401,751323100169.0219,46784024.54768194,21872198.4397613,11927770.50982773,8700326.771109482,6873357.520538939
9,1044244449,402056292316747.1,151584106566816.6,80387124317230.81,25091223333234.15,2916186636703.501,1734897161992.923,1467395138562.3,1294829763033.237,1155512926801.291,65244340.89645896,33904729.85229515,21419835.63766713,15616457.03509138,11404640.26774853
10,1045244486,334532509089359.9,129502755437331.5,61240540363466.34,22444039733566.86,2336430465576.553,1475414582002.341,1084512561775.494,905170498490.9863,709689896464.8766,84804707.07813632,47551418.36780855,23650070.35630049,14485620.98579209,11825504.0789056
11,1046244523,414596558855111.6,154334668104870.5,77037612879091.05,21185184862143.43,2605302383394.043,1269837514802.145,1089796972545.247,949286679663.9175,765314877094.8927,105458129.8274414,42681394.20948057,27114438.53887582,21146587.8872767,17409788.02802673
12,1047244560,328832726715978.8,136642376932195.9,79063746952736.52,23742880121638.91,2628129774722.321,1419685635914.003,1148007368979.081,1016248120666.986,804877432828.6936,75912699.0398192,28285670.79737097,18312908.78849764,14286756.12449754,12581556.660459
13,1048244597,390302148112556.5,152641184852370.4,80036395190860.42,22863053026871.69,2773118412681.099,1455823400324.795,1147110917953.043,944295265590.009,772996542790.4915,86817443.5851936,39712504.7508186,26000166.13557053,19791150.45756658,17966666.34001162
14,1049244634,497738853070571.6,200715943784448.2,100401532167405.5,29267817669617.15,2516019917412.796,1379648679524.745,1169577285888.931,968450881162.1569,680259811984.1783,65366743.5122853,40427463.16348719,21660060.84460057,14993213.20589171,12936163.86974876
15,1050244671,480657376488601.6,182007704954871.1,91580028944121.84,28630890002720.35,3057603436905.744,1723731016680.983,1453394988488.579,1193558566065.54,865308900721.7948,69897027.12363099,23232561.20483257,14177631.38952477,11221136.91163214,9743282.364552513
16,1051244708,319812214836966.6,131087934213834.9,65715078650890.48,20801764769826.91,2642424536286.229,1464358741274.558,1251788798397.861,1015640002193.517,684782079837.7277,70792486.97221126,38610736.33612506,17081982.70148068,13261128.42879726,9054005.737282921
17,1052244745,364628278227303.6,157899149634061.3,84473106767292.41,27048937454467.09,2840943451298.259,1373635548459.936,1088091730073.212,851087795052.4506,568524140652.3633,59442630.27447452,27302170.06035898,15195897.53599761,10696894.22154297,9194349.894690666
