optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
egsk,cec2020,4,5,13,42241249,1.9000987190e+03,9.8719029387e-02,50000,max_evaluations,0.271133
egsk,cec2020,4,5,14,43241286,1.9002689001e+03,2.6890012299e-01,50000,max_evaluations,0.284831
egsk,cec2020,4,5,15,44241323,1.9001253452e+03,1.2534522108e-01,50000,max_evaluations,0.236491
egsk,cec2020,4,5,16,45241360,1.9001160327e+03,1.1603273806e-01,50000,max_evaluations,0.259193
egsk,cec2020,4,5,17,46241397,1.9000197375e+03,1.9737458061e-02,50000,max_evaluations,0.300100
egsk,cec2020,4,5,18,47241434,1.9000395311e+03,3.9531091175e-02,50000,max_evaluations,0.280863
egsk,cec2020,4,5,19,48241471,1.9001233200e+03,1.2332000267e-01,50000,max_evaluations,0.256722
egsk,cec2020,4,5,20,49241508,1.9001840471e+03,1.8404706444e-01,50000,max_evaluations,0.280013
egsk,cec2020,4,5,21,50241545,1.9001252440e+03,1.2524399867e-01,50000,max_evaluations,0.307727
egsk,cec2020,4,5,22,51241582,1.9001578348e+03,1.5783475264e-01,50000,max_evaluations,0.265187
egsk,cec2020,4,5,23,52241619,1.9000098791e+03,9.8791145911e-03,50000,max_evaluations,0.312437
egsk,cec2020,4,5,24,53241656,1.9000000001e+03,5.8027808336e-08,50000,max_evaluations,0.253782
egsk,cec2020,4,5,25,54241693,1.9000902106e+03,9.0210614924e-02,50000,max_evaluations,0.261238
egsk,cec2020,4,5,26,55241730,1.9002600148e+03,2.6001478027e-01,50000,max_evaluations,0.261646
egsk,cec2020,4,5,27,56241767,1.9001071195e+03,1.0711953591e-01,50000,max_evaluations,0.280070
egsk,cec2020,4,5,28,57241804,1.9001958800e+03,1.9587998476e-01,50000,max_evaluations,0.257628
egsk,cec2020,4,5,29,58241841,1.9000000001e+03,1.1105430531e-07,50000,max_evaluations,0.234474
egsk,cec2020,4,5,30,59241878,1.9000395311e+03,3.9531063448e-02,50000,max_evaluations,0.200401
egsk,cec2020,5,5,1,31240838,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.175695
egsk,cec2020,5,5,2,32240875,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.179941
egsk,cec2020,5,5,3,33240912,1.7006240993e+03,6.2409932051e-01,50000,max_evaluations,0.491344
