Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1025243790,584420347833.4572,364814306597.8277,266449728368.8303,191162546992.8708,135597166264.5298,119533162804.1783,114366595121.4765,110769722159.5796,105313807363.3371,102067116064.1497,97549670310.2437,96469097541.14992,96210407042.8492,95916278264.12767
2,1026243827,782629541253.4767,529021854991.3625,413726596605.4336,327353655296.8065,267953116593.0177,253318407074.3276,250815963165.0327,246184005914.9318,226614130692.0233,208780734255.9948,195681316949.3232,193206259567.443,192593447244.1656,190179231574.1651
3,1027243864,931448784518.5706,596662868309.4404,472953371717.0304,357396154815.199,256370919832.6844,241850222004.2907,233156909654.166,203930692193.5094,155373041893.3162,127783465212.6551,98084641426.9653,82811733739.72995,80343900166.60777,73109504379.53217
4,1028243901,595964560567.9124,376816641195.0994,287487402685.2375,210605411601.881,161853538570.135,139473890677.5464,132331635966.4463,119710679540.5032,112671531481.1896,105751336628.9427,96617489016.7312,92282834383.01294,92080376611.42961,91251821286.99483
5,1029243938,676024642574.3239,462563418000.6587,358448052228.9904,253314418283.3149,188799752409.9228,166187590031.3745,150695689878.2155,109858323934.1254,90025884314.19533,80875329734.01219,73395248695.44798,69978124936.20067,67216107371.47256,65114135119.40237
6,1030243975,926590024926.452,645232743024.3545,511482365535.3055,372824161043.4188,283143411657.4716,268818709304.7072,260185029380.642,219693250976.5646,138576754071.6955,117653624974.7699,108054734587.9853,102396465216.2888,97210415127.84645,92905033768.14774
7,1031244012,757645084656.4563,550299258501.9276,429599020577.116,321176179009.9189,248899767646.4816,235254049003.5635,225965027321.2025,188009620193.081,158968909991.4273,139058274334.5167,101368224346.2464,87108389720.2574,84575606115.70474,81702408583.99585
8,1032244049,671129293449.9808,462796425394.5539,346314527052.2134,251224543031.7293,186436379736.1761,155842392439.4339,135312308859.6669,102904769692.4629,91218283448.97989,86896673906.6295,77197764030.80066,72304028044.30753,69736824420.77681,66078422734.63019
9,1033244086,876718199045.7726,571064607065.4985,429461115900.0809,329739082138.9825,280737526253.1428,269262903344.6002,266835125709.45,247064986120.3547,224382368037.88,210366453612.4144,195870058063.1764,187521449802.631,182549942920.5922,177391848019.4961
10,1034244123,610861645374.7035,407170396572.538,319399776901.1345,246202004820.1255,207745375442.9168,195940129250.9951,188537607907.2166,152837658645.9348,141366585184.6104,134870651942.6237,131139201540.7446,125907067795.7668,123329507704.2264,120387049488.5863
11,1035244160,782433055455.4545,518744117028.9678,404512936072.1205,280029226652.6586,215050850084.7652,205233228943.8413,199391244882.051,190056428931.6615,168273801992.9132,154185995694.6873,137412276795.3286,123276028010.4923,114063461141.5367,109866414674.1479
12,1036244197,486590975418.917,312862197714.1541,231429554938.0782,168738887907.3054,135606575028.4192,124342232396.7664,111554093412.6333,96911378144.38945,78457929250.8488,71224622534.04121,62749556511.61427,58526477066.65079,55069765880.82639,53336010887.23605
13,1037244234,701239025092.0045,477035104771.08,369702867539.4003,277339151510.0997,198820959560.106,186492083817.597,178840117054.0778,166280256843.465,133640026625.8352,118519470308.8344,112440316781.0915,109205383934.6679,108066898441.7747,105951630056.7618
14,1038244271,599957611286.0535,378231415635.698,283163197025.175,205414772483.5341,169416161146.7991,153175249032.336,131995880301.8053,108739270004.5626,95086714288.7283,89746967800.93729,76554427932.98607,75721979067.08717,73642304374.21927,67888107760.18147
