Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1036244153,306889491036674.4,100146670465228,30430230286161.43,1617074135284.633,154742569.5851447,29293218.62826471,15791093.20603653,11178104.70792867,9831940.894145947,9215194.226793734,8680964.47895813,8179051.471819408,7865966.259148603,7302292.143946595
2,1037244190,219955165094437.7,67607922900645.24,19403351249739.77,1959724963308.58,60465971479.31679,75793679.15876965,21219769.54031164,14119177.08395777,11313593.01205131,10231516.32188805,9304494.662556732,8975226.052887158,8871139.921714384,8744526.195891999
3,1038244227,254491561914169.6,82853728609740.86,21256770754079.93,1896775470927.742,234139605.9991168,29082631.40557025,11422831.46822261,8436146.406333348,7288653.93816282,6733956.902352799,6308912.978476658,6015017.098001216,6000926.515935823,5986075.015648502
4,1039244264,273264773204991.8,82245454542099.97,20547486245754.07,713064797810.8242,133082100.9799733,28748597.0324056,12145853.18764722,8906907.024098923,7720830.997689291,7206320.548538253,6727552.054587739,6421148.259662519,6361449.436337491,6303179.219323131
5,1040244301,299870247317515.8,101629892081725.7,23185723564414.64,894663781882.9982,180990664.6850383,37729508.73172691,20234633.95072534,10112064.86106703,8335079.049926396,7660559.5039567,7121807.041413334,6892191.402199668,6816755.520305286,6746752.529065963
6,1041244338,334013906069128.9,106889732537527.3,30097738934944.93,2714733725074.61,349546212.5357386,39342675.10331987,15547256.47444063,10596184.36557143,8960651.725698223,7939830.242948505,7305176.627380378,7049373.036742127,6838194.049254398,6694526.682384296
7,1042244375,238247790794209.1,87537292333831.47,26077483875996.24,1707225559186.843,231315239.4087945,28466603.82354382,12022488.47613001,8236951.721483207,6924401.467442145,6406290.494437178,6073101.177597941,5878155.822462508,5851011.578016574,5817422.326330191
8,1043244412,210165217285649.3,58197863792771.68,12408965998154.66,409813496439.5436,254695884.3453155,30706490.74905969,14193851.66092989,9232600.638358191,7709760.173385329,7029557.921035,6537640.431456528,6291916.657286102,6252841.532869356,6206689.863223629
9,1044244449,247428412883678.2,86123084606506.5,24399565067769.61,1608153707659.148,184540234.8201794,30940557.15488645,13139987.99366481,9146744.335980281,7986921.617187929,7389759.964607209,6880538.475635989,6496958.979836384,6351933.254961509,6243539.766221953
10,1045244486,265965794562347.1,85446798517346.69,22062961328416.54,1369302313214.727,277918710.738282,29160566.78935531,15649045.54313222,10047082.25078339,8546137.242129346,7800944.183323094,7232860.80252782,6891439.090801124,6864927.665070032,6840963.682261912
