Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,940243835,30943095219993.86,3153533133275.483,1088709674126.112,502934381602.7676,296734972660.282,222102818278.9703,197054702521.9686,148207051869.5904,123453944211.9631,107088070347.4278,98226881627.87521,94892214954.88516,94276570810.44621,93730584575.62045
2,941243872,21682355137229.17,2792021267215.784,1010353179052.115,494168145772.0311,325512728388.8122,270406161039.5004,206742649200.1959,151897166027.6204,83335705098.77533,61040273413.09464,52234228733.03735,48665771877.72186,47719426836.69098,46061149851.34847
3,942243909,27669478816243.47,3371670672615.586,1031048527820.583,454417674748.4848,243115771023.9235,170015252387.684,132709742938.0487,104636132893.2764,75026162217.21098,67974513582.85845,63364425915.09398,60138301324.44748,59674507312.41287,58828224835.39075
4,943243946,32540688814038.58,5117131842893.958,1655914714636.046,490602628685.1344,285552257449.4705,255507093632.7309,234911391789.0891,211996828892.3515,190855929883.3758,154582176373.0912,146387518008.839,142967661626.5236,141501688624.2073,140180003938.97
5,944243983,44810661145523.91,4603197271642.118,1203644275239.7,430720726246.8604,240242088250.4511,203766885354.1178,196686830872.6765,187893662834.7045,170884276663.3174,160120323054.6901,148305102881.0537,141735641584.5243,135706798787.274,135559095704.0857
6,945244020,23632499462505.14,2339042530378.977,731018604117.9695,373761241499.5583,260741532868.369,193651485105.592,174053529877.8989,146123772554.2733,130582970033.874,122892362146.1654,116310477114.2277,110890996030.5843,105449921457.0624,100868721201.9556
7,946244057,21625978727294.27,3462055930755.981,1116755615319.585,422229757980.3015,288719163794.7177,232903023389.9801,194423400754.1358,134445683625.5377,118660701851.236,110601737984.5512,102904489458.3605,95415205059.7531,92520280744.61188,89252855138.19121
8,947244094,24918119729281.36,3705547936775.844,1152916286648.349,492143490447.8766,286735927966.2024,242889818188.5359,204365474980.8552,164783706291.1174,136549485308.3835,122310150435.6253,98341201204.11145,88047933765.81276,80115321033.13469,67845302151.33067
9,948244131,18688343205071.2,2698123119616.573,1118288474445.439,620439378130.6416,451433818702.5439,398743217670.7621,388591866608.0594,311037376523.1964,186647697853.1156,145579113831.7548,122930649401.6671,112946410161.2973,111980286847.9759,110784683482.2284
10,949244168,32223285571880.49,3516372616993.007,929891054275.0294,336462780513.7578,186877197932.0602,162532609151.188,153002852110.187,147098366942.2986,130765334317.6918,119188683118.7244,104924556931.2935,98994149466.39388,97009163890.95404,95780906048.25391
11,950244205,36748804088854.98,3089950309826.837,1016738960990.953,443869136992.279,294833492197.1007,230191535371.0309,211631073771.0487,153943320571.2134,118814960477.308,97099297940.83485,78789883915.66907,69035539890.48505,67532608961.23918,66443171778.44553
