==============================================================================================================
DETAILED PER-RUN LOG   GSK   CEC2020   D15
runs per function : 30
functions         : [1 2 3 4 5 6 7 8 9 10]
statistics basis  : error vs known optimum
generated         : 2026-07-28_02.20.02
==============================================================================================================

----- F1  D15  (30 runs)  optimum=100  target_error=1e-08 -----
Run    Seed          Best_Fitness             Error                    NFEs          Termination             Runtime_s 
29     65241772      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         7.5407    
30     66241809      1.0000000000000000e+02   0.0000000000000000e+00   3000000       max_evaluations         7.4356    

----- F2  D15  (30 runs)  optimum=1100  target_error=1e-08 -----
Run    Seed          Best_Fitness             Error                    NFEs          Termination             Runtime_s 
1      38240769      1.1048448629460299e+03   4.8448629460300001e+00   3000000       max_evaluations         21.1144   
2      39240806      1.3325260186651158e+03   2.3252601866511580e+02   3000000       max_evaluations         21.6422   
3      40240843      2.5631289878185289e+03   1.4631289878185289e+03   3000000       max_evaluations         21.7613   
4      41240880      1.1068717391774644e+03   6.8717391774644003e+00   3000000       max_evaluations         21.1365   
5      42240917      2.2455267583316263e+03   1.1455267583316263e+03   3000000       max_evaluations         21.7541   
6      43240954      2.4329489611429581e+03   1.3329489611429581e+03   3000000       max_evaluations         22.6170   
7      44240991      1.2331064473747829e+03   1.3310644737478290e+02   3000000       max_evaluations         21.5706   
8      45241028      1.3384658264705940e+03   2.3846582647059401e+02   3000000       max_evaluations         22.6280   
9      46241065      2.5522462336366261e+03   1.4522462336366259e+03   3000000       max_evaluations         22.7818   
10     47241102      1.1279216147200304e+03   2.7921614720030401e+01   3000000       max_evaluations         21.2088   
11     48241139      1.4677219473504292e+03   3.6772194735042922e+02   3000000       max_evaluations         21.5098   
12     49241176      1.1224366690633206e+03   2.2436669063320601e+01   3000000       max_evaluations         21.3057   
13     50241213      2.6539918005186901e+03   1.5539918005186901e+03   3000000       max_evaluations         21.6386   
14     51241250      2.4782763123733548e+03   1.3782763123733550e+03   3000000       max_evaluations         21.9435   
15     52241287      2.7854630183554036e+03   1.6854630183554036e+03   3000000       max_evaluations         21.7763   
16     53241324      2.4514337007112990e+03   1.3514337007112990e+03   3000000       max_evaluations         22.2323   
17     54241361      2.0401686607552438e+03   9.4016866075524376e+02   3000000       max_evaluations         22.7525   
18     55241398      2.6831797251926109e+03   1.5831797251926109e+03   3000000       max_evaluations         22.7959   
19     56241435      2.5083997900833883e+03   1.4083997900833883e+03   3000000       max_evaluations         22.6342   
20     57241472      2.8123614445718049e+03   1.7123614445718049e+03   3000000       max_evaluations         22.6679   
21     58241509      2.5398501873817941e+03   1.4398501873817941e+03   3000000       max_evaluations         21.7679   
22     59241546      2.5692337993075434e+03   1.4692337993075434e+03   3000000       max_evaluations         21.4605   
23     60241583      1.1069133765713150e+03   6.9133765713150002e+00   3000000       max_evaluations         20.8800   
24     61241620      1.1003330991508046e+03   3.3309915080460001e-01   3000000       max_evaluations         22.0643   
25     62241657      1.2232415601666171e+03   1.2324156016661701e+02   3000000       max_evaluations         21.4659   
26     63241694      2.7066776938350340e+03   1.6066776938350340e+03   3000000       max_evaluations         22.1540   
27     64241731      1.1214634872070819e+03   2.1463487207082000e+01   3000000       max_evaluations         22.2009   
28     65241768      2.4316124765936283e+03   1.3316124765936283e+03   3000000       max_evaluations         22.0785   
29     66241805      2.6379012626669719e+03   1.5379012626669719e+03   3000000       max_evaluations         9.6599    
30     67241842      2.4836657140909119e+03   1.3836657140909119e+03   3000000       max_evaluations         9.2971    

----- F3  D15  (30 runs)  optimum=700  target_error=1e-08 -----
Run    Seed          Best_Fitness             Error                    NFEs          Termination             Runtime_s 
1      39240802      7.3365214918206573e+02   3.3652149182065699e+01   3000000       max_evaluations         21.4690   
