Eval,BestError,Log10Error
100,1.7573150477070125e+04,4.2448496278670920e+00
150,1.7573150477070125e+04,4.2448496278670920e+00
200,1.7573150477070125e+04,4.2448496278670920e+00
250,1.7573150477070125e+04,4.2448496278670920e+00
300,1.1220043813565015e+04,4.0499945528160755e+00
350,2.2392127220299280e+03,3.3500953528981294e+00
400,2.2392127220299280e+03,3.3500953528981294e+00
450,2.8019182633650200e+01,1.4474554620392273e+00
500,2.8019182633650200e+01,1.4474554620392273e+00
550,2.8019182633650200e+01,1.4474554620392273e+00
600,2.8019182633650200e+01,1.4474554620392273e+00
650,2.8019182633650200e+01,1.4474554620392273e+00
700,2.8019182633650200e+01,1.4474554620392273e+00
750,2.8019182633650200e+01,1.4474554620392273e+00
800,2.8019182633650200e+01,1.4474554620392273e+00
850,2.8019182633650200e+01,1.4474554620392273e+00
900,2.8019182633650200e+01,1.4474554620392273e+00
950,2.8019182633650200e+01,1.4474554620392273e+00
1000,2.8019182633650200e+01,1.4474554620392273e+00
1050,2.8019182633650200e+01,1.4474554620392273e+00
1100,2.8019182633650200e+01,1.4474554620392273e+00
1150,2.8019182633650200e+01,1.4474554620392273e+00
1200,2.1468187851938200e+01,1.3317953868154468e+00
1250,1.6059891168905299e+01,1.2057425979224856e+00
1300,1.6059891168905299e+01,1.2057425979224856e+00
1350,1.6059891168905299e+01,1.2057425979224856e+00
1400,1.6059891168905299e+01,1.2057425979224856e+00
1450,1.6059891168905299e+01,1.2057425979224856e+00
1500,1.4191579315087401e+01,1.1520307287669589e+00
1550,1.4191579315087401e+01,1.1520307287669589e+00
1600,1.2887724677372500e+01,1.1101762496042820e+00
1650,1.0040379508598001e+01,1.0017501286830028e+00
1700,1.0040379508598001e+01,1.0017501286830028e+00
1750,7.7100544761247001e+00,8.8705744661084951e-01
1800,7.7100544761247001e+00,8.8705744661084951e-01
1850,7.7100544761247001e+00,8.8705744661084951e-01
1900,7.7100544761247001e+00,8.8705744661084951e-01
1950,6.4329633911049999e+00,8.0841107991174277e-01
2000,6.4329633911049999e+00,8.0841107991174277e-01
2050,6.4329633911049999e+00,8.0841107991174277e-01
2100,6.4329633911049999e+00,8.0841107991174277e-01
2150,5.0637957268139004e+00,7.0447617795185935e-01
2200,5.0637957268139004e+00,7.0447617795185935e-01
2250,5.0637957268139004e+00,7.0447617795185935e-01
2300,5.0637957268139004e+00,7.0447617795185935e-01
2350,5.0637957268139004e+00,7.0447617795185935e-01
2400,5.0637957268139004e+00,7.0447617795185935e-01
2450,5.0637957268139004e+00,7.0447617795185935e-01
2500,5.0637957268139004e+00,7.0447617795185935e-01
2550,5.0637957268139004e+00,7.0447617795185935e-01
2600,5.0637957268139004e+00,7.0447617795185935e-01
2650,5.0637957268139004e+00,7.0447617795185935e-01
2700,5.0637957268139004e+00,7.0447617795185935e-01
2750,5.0637957268139004e+00,7.0447617795185935e-01
2800,5.0637957268139004e+00,7.0447617795185935e-01
2850,5.0637957268139004e+00,7.0447617795185935e-01
2900,5.0637957268139004e+00,7.0447617795185935e-01
2950,5.0637957268139004e+00,7.0447617795185935e-01
3000,5.0637957268139004e+00,7.0447617795185935e-01
3050,5.0637957268139004e+00,7.0447617795185935e-01
3100,5.0637957268139004e+00,7.0447617795185935e-01
3150,5.0637957268139004e+00,7.0447617795185935e-01
3200,4.6766064579490001e+00,6.6993082504380075e-01
3250,4.6766064579490001e+00,6.6993082504380075e-01
3300,4.6766064579490001e+00,6.6993082504380075e-01
3350,4.6766064579490001e+00,6.6993082504380075e-01
3400,4.6766064579490001e+00,6.6993082504380075e-01
3450,4.6766064579490001e+00,6.6993082504380075e-01
3500,4.6766064579490001e+00,6.6993082504380075e-01
3550,4.6766064579490001e+00,6.6993082504380075e-01
3600,4.5919802877210003e+00,6.6200001507102113e-01
3650,4.5919802877210003e+00,6.6200001507102113e-01
3700,4.5919802877210003e+00,6.6200001507102113e-01
3750,4.5919802877210003e+00,6.6200001507102113e-01
3800,4.5919802877210003e+00,6.6200001507102113e-01
3850,4.5919802877210003e+00,6.6200001507102113e-01
3900,4.5919802877210003e+00,6.6200001507102113e-01
3950,4.2136329833768000e+00,6.2465670492282344e-01
4000,4.2136329833768000e+00,6.2465670492282344e-01
4050,4.2136329833768000e+00,6.2465670492282344e-01
4100,4.2136329833768000e+00,6.2465670492282344e-01
4150,4.2136329833768000e+00,6.2465670492282344e-01
4200,4.1730302824823999e+00,6.2045153627348359e-01
4250,4.1730302824823999e+00,6.2045153627348359e-01
4300,4.1730302824823999e+00,6.2045153627348359e-01
4350,4.1730302824823999e+00,6.2045153627348359e-01
4400,3.6622213647056001e+00,5.6374459189482407e-01
4450,3.6622213647056001e+00,5.6374459189482407e-01
4500,3.6622213647056001e+00,5.6374459189482407e-01
4550,3.6622213647056001e+00,5.6374459189482407e-01
4600,3.6622213647056001e+00,5.6374459189482407e-01
4650,3.6622213647056001e+00,5.6374459189482407e-01
4700,3.6622213647056001e+00,5.6374459189482407e-01
