Eval,BestError,Log10Error
100,4.0670096079319555e+13,1.3609275198386122e+01
200,4.0062628274094242e+13,1.3602739437406221e+01
300,1.9702385568086336e+13,1.3294518813792642e+01
400,1.4333848400588523e+13,1.3156362806919065e+01
500,1.2805559221152746e+13,1.3107398548939374e+01
600,1.2805559221152746e+13,1.3107398548939374e+01
700,1.2805559221152746e+13,1.3107398548939374e+01
800,9.4243649913925762e+12,1.2974252097336723e+01
900,8.0121183847741396e+12,1.2903747357680240e+01
1000,7.4391523805002070e+12,1.2871523454706850e+01
1100,4.7597874590918613e+12,1.2677587560408638e+01
1200,4.7597874590918613e+12,1.2677587560408638e+01
1300,4.7597874590918613e+12,1.2677587560408638e+01
1400,4.7597874590918613e+12,1.2677587560408638e+01
1500,4.7597874590918613e+12,1.2677587560408638e+01
1600,4.7597874590918613e+12,1.2677587560408638e+01
1700,4.3105688029637344e+12,1.2634534581457572e+01
1800,4.3105688029637344e+12,1.2634534581457572e+01
1900,4.0735956789455811e+12,1.2609977921297235e+01
2000,4.0735956789455811e+12,1.2609977921297235e+01
2100,4.0139856242809648e+12,1.2603575812768650e+01
2200,3.5593200876656245e+12,1.2551367045620049e+01
2300,3.5593200876656245e+12,1.2551367045620049e+01
2400,3.5593200876656245e+12,1.2551367045620049e+01
2500,3.5593200876656245e+12,1.2551367045620049e+01
2600,3.5593200876656245e+12,1.2551367045620049e+01
2700,3.5593200876656245e+12,1.2551367045620049e+01
2800,3.5593200876656245e+12,1.2551367045620049e+01
2900,3.3351015995561304e+12,1.2523109068673705e+01
3000,3.1108615492707500e+12,1.2492880683006572e+01
3100,3.1108615492707500e+12,1.2492880683006572e+01
3200,3.1108615492707500e+12,1.2492880683006572e+01
3300,3.1108615492707500e+12,1.2492880683006572e+01
3400,3.1108615492707500e+12,1.2492880683006572e+01
3500,2.8658397913530181e+12,1.2457251908435332e+01
3600,2.8658397913530181e+12,1.2457251908435332e+01
3700,2.8658397913530181e+12,1.2457251908435332e+01
3800,2.8658397913530181e+12,1.2457251908435332e+01
3900,2.8658397913530181e+12,1.2457251908435332e+01
4000,2.8658397913530181e+12,1.2457251908435332e+01
4100,2.8655026497719751e+12,1.2457200814392378e+01
4200,2.8332226864300342e+12,1.2452280710661270e+01
4300,2.5644540658267017e+12,1.2408994924444215e+01
4400,2.5644540658267017e+12,1.2408994924444215e+01
4500,2.5644540658267017e+12,1.2408994924444215e+01
4600,2.5644540658267017e+12,1.2408994924444215e+01
4700,2.5644540658267017e+12,1.2408994924444215e+01
4800,2.5443945965082925e+12,1.2405584464600956e+01
4900,2.5356054432568369e+12,1.2404081675413343e+01
5000,2.5356054432568369e+12,1.2404081675413343e+01
5100,2.5356054432568369e+12,1.2404081675413343e+01
5200,2.5356054432568369e+12,1.2404081675413343e+01
5300,2.5118219871195547e+12,1.2399988857696089e+01
5400,2.4788264339092466e+12,1.2394246118766857e+01
5500,2.4607607565312124e+12,1.2391069392179430e+01
5600,2.3685476375706289e+12,1.2374482123928237e+01
5700,2.3685476375706289e+12,1.2374482123928237e+01
5800,2.2415431982522671e+12,1.2350547112856868e+01
5900,2.2074427152907705e+12,1.2343889442144999e+01
6000,2.2074427152907705e+12,1.2343889442144999e+01
6100,2.1903395232261431e+12,1.2340511439787468e+01
6200,2.1229098897596768e+12,1.2326931560246694e+01
6300,2.0442370544784858e+12,1.2310531256180113e+01
6400,2.0442370544784858e+12,1.2310531256180113e+01
6500,1.9626892244485815e+12,1.2292851538116528e+01
6600,1.9626892244485815e+12,1.2292851538116528e+01
6700,1.9626892244485815e+12,1.2292851538116528e+01
6800,1.8613117075658386e+12,1.2269819109046919e+01
6900,1.8613117075658386e+12,1.2269819109046919e+01
7000,1.8613117075658386e+12,1.2269819109046919e+01
7100,1.8307212651609824e+12,1.2262622226214619e+01
7200,1.8210361626098406e+12,1.2260318570213352e+01
7300,1.8127169777795625e+12,1.2258330002339555e+01
7400,1.8127169777795625e+12,1.2258330002339555e+01
7500,1.8127169777795625e+12,1.2258330002339555e+01
7700,1.7953893323579626e+12,1.2254158640413074e+01
7800,1.7837528151564604e+12,1.2251334671535991e+01
7900,1.7676069967422786e+12,1.2247385711967281e+01
8000,1.7433340030326721e+12,1.2241380600981266e+01
8100,1.7270586061777090e+12,1.2237307075209456e+01
8200,1.6799981091598279e+12,1.2225308792927104e+01
8400,1.6770567215926968e+12,1.2224547751609141e+01
8500,1.6577036301186289e+12,1.2219506888512710e+01
8600,1.6414616501893772e+12,1.2215230740671394e+01
8700,1.6414616501893772e+12,1.2215230740671394e+01
8900,1.6256176033026328e+12,1.2211018393467878e+01
9000,1.6090973911508796e+12,1.2206582330711450e+01
9100,1.6090973911508796e+12,1.2206582330711450e+01
9200,1.6090973911508796e+12,1.2206582330711450e+01
9400,1.6042952731689028e+12,1.2205284303914608e+01
9500,1.5942578716708281e+12,1.2202558569999743e+01
9700,1.5688063729812129e+12,1.2195569344903069e+01
9800,1.5688063729812129e+12,1.2195569344903069e+01
9900,1.5527450161465393e+12,1.2191100143962650e+01
10100,1.5527450161465393e+12,1.2191100143962650e+01
10200,1.5527450161465393e+12,1.2191100143962650e+01
10400,1.5453400948229500e+12,1.2189024072790536e+01
10500,1.5166854132695059e+12,1.2180895509956693e+01
10700,1.5104131039726687e+12,1.2179095744802467e+01
10800,1.5054353887957007e+12,1.2177662120930384e+01
11000,1.4716345860728894e+12,1.2167799985984383e+01
11200,1.4574922474358962e+12,1.2163606253376324e+01
11300,1.4464657429148015e+12,1.2160308152578372e+01
11500,1.4464657429148015e+12,1.2160308152578372e+01
11700,1.4312202079870278e+12,1.2155706459585097e+01
11800,1.4094442837398884e+12,1.2149047912600258e+01
12000,1.4094442837398884e+12,1.2149047912600258e+01
12129,1.3728172715451072e+12,1.2137612734439324e+01
12307,1.0975242060769744e+12,1.2040414107456053e+01
12488,9.2707064915551453e+11,1.1967112831630205e+01
12671,8.1601128946036279e+11,1.1911696167229870e+01
12857,7.3808263151447656e+11,1.1868104985673821e+01
13046,6.8244280865928723e+11,1.1834066261684354e+01
13237,6.4112435661516675e+11,1.1806942276248311e+01
13432,6.0041506324442578e+11,1.1778451579310525e+01
13629,5.8039916829671680e+11,1.1763726781428680e+01
13829,5.5173557361817139e+11,1.1741730986364855e+01
14032,5.2877139012008331e+11,1.1723267949032220e+01
14238,5.0642083505695496e+11,1.1704511565026927e+01
14448,4.8928307551812573e+11,1.1689560193613589e+01
14660,4.7753407286624457e+11,1.1679004364673402e+01
14875,4.6409094291387604e+11,1.1666603092916105e+01
15093,4.4812159764169897e+11,1.1651395875648316e+01
15315,4.3105720755467255e+11,1.1634534911173732e+01
15540,4.1548943538623730e+11,1.1618559985492473e+01
15768,3.9788838115092120e+11,1.1599761257377816e+01
16000,3.8037620874971191e+11,1.1580213345458226e+01
16235,3.6969491186204114e+11,1.1567843473387699e+01
16473,3.6159502182657507e+11,1.1558222442798540e+01
16715,3.5195544354296118e+11,1.1546487686636548e+01
16961,3.4238095724805164e+11,1.1534509601822654e+01
17210,3.3544429781699512e+11,1.1525620413747550e+01
17462,3.2795956675229742e+11,1.1515820304020286e+01
17719,3.2364035177101135e+11,1.1510062664543916e+01
17979,3.1741233632495825e+11,1.1501623801731188e+01
18243,3.1307319331926538e+11,1.1495645883037145e+01
18511,3.1053591507974670e+11,1.1492111835813526e+01
18783,3.0583517084034149e+11,1.1485487427523561e+01
19059,3.0125381416529724e+11,1.1478932554206843e+01
19339,2.9706165647699695e+11,1.1472846598437384e+01
19623,2.9323997179882483e+11,1.1467223169067525e+01
19911,2.8988516207632953e+11,1.1462225986333642e+01
20203,2.8693328000709265e+11,1.1457780922889498e+01
20500,2.8371612696670251e+11,1.1452884022625563e+01
20801,2.8064626445694897e+11,1.1448159265915994e+01
21106,2.7709546661576331e+11,1.1442629420622133e+01
21416,2.7499558251098474e+11,1.1439325717442944e+01
21731,2.7301288423438391e+11,1.1436183143084198e+01
22050,2.7024207501653174e+11,1.1431752966910066e+01
22374,2.6726529483202911e+11,1.1426942568028931e+01
22702,2.6427389972660236e+11,1.1422054273368413e+01
23036,2.6212988893169824e+11,1.1418516543487740e+01
23374,2.6007770756535541e+11,1.1415103128450143e+01
23717,2.5801200063263037e+11,1.1411639906301692e+01
24066,2.5613385626406946e+11,1.1408466988139832e+01
24419,2.4274034623824292e+11,1.1385141967070965e+01
24778,2.1698132342195355e+11,1.1336422353738586e+01
25141,1.7832119839969684e+11,1.1251202974138772e+01
25511,1.6032600828308081e+11,1.1205003979856398e+01
25885,1.1749855103941800e+11,1.1070032511037837e+01
26265,1.0763927120079109e+11,1.1031970748599834e+01
26651,1.0676406533743761e+11,1.1028425102395365e+01
27043,1.0658391793594258e+11,1.1027691680501313e+01
27440,1.0607360378599030e+11,1.1025607323992453e+01
27843,1.0580936844050433e+11,1.1024524122159361e+01
28252,1.0574140074363538e+11,1.1024245059154039e+01
28666,1.0572390861114630e+11,1.1024173210616260e+01
29087,1.0529741343957516e+11,1.1022417703163489e+01
29515,1.0526689543905984e+11,1.1022291814788712e+01
29948,1.0525005528549744e+11,1.1022222332632934e+01
30388,1.0523698248975591e+11,1.1022168386859160e+01
30834,1.0523362406704730e+11,1.1022154527019307e+01
31287,1.0523134675603415e+11,1.1022145128556440e+01
31746,1.0522961244104536e+11,1.1022137970901809e+01
32213,1.0522886546042535e+11,1.1022134888017579e+01
32686,1.0522692982845030e+11,1.1022126899315870e+01
33166,1.0522471189182700e+11,1.1022117745311379e+01
33653,1.0522466677554401e+11,1.1022117559102677e+01
34147,1.0522455982788478e+11,1.1022117117696652e+01
34648,1.0522397950915657e+11,1.1022114722534184e+01
35157,1.0522390537564647e+11,1.1022114416560338e+01
35674,1.0522340670748283e+11,1.1022112358384071e+01
36197,1.0522289187178055e+11,1.1022110233468535e+01
36748,1.0522282854233798e+11,1.1022109972084008e+01
37348,1.0522282854233798e+11,1.1022109972084008e+01
37848,1.0522282854233798e+11,1.1022109972084008e+01
38448,1.0522282854233798e+11,1.1022109972084008e+01
38948,1.0522282854233798e+11,1.1022109972084008e+01
39548,1.0522282854233798e+11,1.1022109972084008e+01
40148,1.0522282854233798e+11,1.1022109972084008e+01
40748,1.0495981017647653e+11,1.1021023036595388e+01
41348,1.0478661772298677e+11,1.1020305822531665e+01
41948,1.0400485752066733e+11,1.1017053623386825e+01
42548,1.0336588997063669e+11,1.1014377248221303e+01
43148,1.0331921192105569e+11,1.1014181084883759e+01
43848,1.0296397599278336e+11,1.1012685304665425e+01
44448,1.0112694356326727e+11,1.1004866881425679e+01
45048,1.0112694356326727e+11,1.1004866881425679e+01
45748,1.0112694356326727e+11,1.1004866881425679e+01
46448,1.0112694356326727e+11,1.1004866881425679e+01
47148,1.0067304484368707e+11,1.1002913203992474e+01
47848,1.0067304484368707e+11,1.1002913203992474e+01
48548,9.9994389536817230e+10,1.0999975633384441e+01
49248,9.9702142340941849e+10,1.0998704490276083e+01
49885,9.8058728001262314e+10,1.0991486255363192e+01
50618,9.5230716754784103e+10,1.0978777053063464e+01
51361,9.1513525539289062e+10,1.0961485286776483e+01
52115,8.6995632578525391e+10,1.0939497450381184e+01
52881,8.3267915315854431e+10,1.0920477691857119e+01
53657,8.0080194482353699e+10,1.0903525119197916e+01
54445,7.7322842344660172e+10,1.0888307810073446e+01
55245,7.4860796756067352e+10,1.0874254445072312e+01
56056,7.2673646554310349e+10,1.0861376952386491e+01
56879,7.0153311082810654e+10,1.0846048173597570e+01
57715,6.8256798997899658e+10,1.0834145917547287e+01
58562,6.6360008904420502e+10,1.0821906435627495e+01
59422,6.3997536429098518e+10,1.0806163256236371e+01
60295,6.1941800487351028e+10,1.0791983825017486e+01
61180,5.9920466891603439e+10,1.0777575188664324e+01
62079,5.8325291060748680e+10,1.0765856914731314e+01
62990,5.8026282365078995e+10,1.0763624747024096e+01
63915,5.8005296399424438e+10,1.0763467650322015e+01
64854,5.8003373514790154e+10,1.0763453253153482e+01
65807,5.7985679797097107e+10,1.0763320752994224e+01
66773,5.7948264277078918e+10,1.0763040432082597e+01
67754,5.7938717083879044e+10,1.0762968874548092e+01
68749,5.7932202669857727e+10,1.0762920041345227e+01
69758,5.7932141772149292e+10,1.0762919584819297e+01
70783,5.7932127654703110e+10,1.0762919478986344e+01
71822,5.7932120618940453e+10,1.0762919426241982e+01
72891,5.7932102345554031e+10,1.0762919289253519e+01
73991,5.7932102345554031e+10,1.0762919289253519e+01
75091,5.7932102345554031e+10,1.0762919289253519e+01
76191,5.7932102345554031e+10,1.0762919289253519e+01
77291,5.7725136614980515e+10,1.0761364969411856e+01
78391,5.7538695908957275e+10,1.0759960014558793e+01
79591,5.7212256527218262e+10,1.0757489077253393e+01
80791,5.6828539517946701e+10,1.0754566494907179e+01
81991,5.6817374771582512e+10,1.0754481163414468e+01
83191,5.6511457534820618e+10,1.0752136508698829e+01
84391,5.6219084592316467e+10,1.0749883769771204e+01
85591,5.6046184923821053e+10,1.0748546055415865e+01
86810,5.5368123540405891e+10,1.0743259805255541e+01
88084,5.3249123266411507e+10,1.0726312461618868e+01
89378,5.1012272962269707e+10,1.0707674674893253e+01
90691,4.9303308446447754e+10,1.0692876063127656e+01
92022,4.7960810949648796e+10,1.0680886517795869e+01
93374,4.6726454727959007e+10,1.0669562831088657e+01
94745,4.5395271521129646e+10,1.0657010618072325e+01
96136,4.4284867137525375e+10,1.0646255346055115e+01
97548,4.3248647382022644e+10,1.0635972529287313e+01
98981,4.2689771276102394e+10,1.0630323827940684e+01
100434,4.2648907107217789e+10,1.0629907906701996e+01
101909,4.2601962588477760e+10,1.0629429606654668e+01
103406,4.1573453324365807e+10,1.0618816100941753e+01
104925,4.0049164805515381e+10,1.0602593463637783e+01
106465,3.9465556033088341e+10,1.0596218225991020e+01
108029,3.5611024306016083e+10,1.0551584465784693e+01
109704,3.4782624270751183e+10,1.0541362345444469e+01
111304,3.4782624270751183e+10,1.0541362345444469e+01
112904,3.4584252321365700e+10,1.0538878391082646e+01
114604,3.4547369923923164e+10,1.0538414990320790e+01
116204,3.4507367341585869e+10,1.0537911827079506e+01
