Eval,BestError,Log10Error
100,8.0165246184777114e+17,1.7903986130610829e+01
200,3.6517944717643859e+17,1.7562506326833130e+01
300,1.5201907683177872e+17,1.7181898090858674e+01
400,3.7726445967393304e+16,1.6576645894269372e+01
500,1.8828329008277312e+16,1.6274811778610072e+01
600,1.8828329008277312e+16,1.6274811778610072e+01
700,1.8828329008277312e+16,1.6274811778610072e+01
800,1.8828329008277312e+16,1.6274811778610072e+01
900,8.2624110741776320e+15,1.5917106798339169e+01
1000,7.4548472686996590e+15,1.5872438750265147e+01
1100,7.4548472686996590e+15,1.5872438750265147e+01
1200,7.4548472686996590e+15,1.5872438750265147e+01
1300,7.0122267848184150e+15,1.5845855953314873e+01
1400,4.5820675103739090e+15,1.5661061483623975e+01
1500,2.9684075924966370e+15,1.5472523533742638e+01
1600,2.7740229392763365e+15,1.5443110048071059e+01
1700,2.7740229392763365e+15,1.5443110048071059e+01
1800,2.1307912088369638e+15,1.5328540896315593e+01
1900,1.6366028413183808e+15,1.5213943300822617e+01
2000,1.6366028413183808e+15,1.5213943300822617e+01
2100,1.6366028413183808e+15,1.5213943300822617e+01
2200,1.6366028413183808e+15,1.5213943300822617e+01
2300,1.6207824750959165e+15,1.5209724732180639e+01
2400,1.6207824750959165e+15,1.5209724732180639e+01
2500,1.0819269340891530e+15,1.5034197932495729e+01
2600,1.0819269340891530e+15,1.5034197932495729e+01
2700,9.1370820311884438e+14,1.4960807523952218e+01
2800,9.1370820311884438e+14,1.4960807523952218e+01
2900,5.8663312463962350e+14,1.4768366582071131e+01
3000,5.8663312463962350e+14,1.4768366582071131e+01
3100,5.8663312463962350e+14,1.4768366582071131e+01
3200,4.6569069257737569e+14,1.4668097558090171e+01
3300,4.6569069257737569e+14,1.4668097558090171e+01
3400,4.6569069257737569e+14,1.4668097558090171e+01
3500,4.6569069257737569e+14,1.4668097558090171e+01
3600,4.3134488040182281e+14,1.4634824647797725e+01
3700,4.1421297454312956e+14,1.4617223698333955e+01
3800,4.0712527924125431e+14,1.4609728069449243e+01
3900,3.1714771102362800e+14,1.4501261581275356e+01
4000,3.1714771102362800e+14,1.4501261581275356e+01
