Run,Seed,E10000,E20000,E30000,E50000,E100000,E200000,E300000,E400000,E500000,E600000,E700000,E800000,E900000,E1000000
1,34240787,44.0231217062053,44.0231217062053,40.0030856485612,29.1374636305478,25.3608701992816,25.3608701992816,25.3608701992816,25.3608701992816,24.5847340421466,19.6473513985727,19.6473513985727,19.6473513985727,19.6473513985727,19.6473513985727
2,35240824,59.7850360185076,46.7023041939997,46.7023041939997,43.601244483284,37.8679480027229,25.3401119068478,18.9274694958036,18.9274694958036,18.9274694958036,18.7518145999754,18.4871261004434,18.4871261004434,18.4871261004434,18.039325182367
3,36240861,50.9733791539876,42.8211785059088,41.0381273193022,39.2952626845307,34.5184056398257,27.8157343467562,25.714535571857,24.8879164184151,24.8879164184151,18.1368202993344,18.1368202993344,18.1368202993344,18.1368202993344,18.1368202993344
4,37240898,49.6680113856091,47.1436242046783,46.0698473855599,44.8951417857733,31.7586938353284,29.401669200445,25.0144711596357,24.7043015000072,24.7043015000072,24.7043015000072,22.5916838775923,19.5478414373472,19.5478414373472,14.9047664633248
5,38240935,49.5935083099163,42.2741637790872,42.2741637790872,42.2741637790872,32.6995429154151,32.6995429154151,21.3159028497712,21.3159028497712,20.8287519800012,20.8287519800012,18.4954067373369,18.4954067373369,18.4954067373369,18.4954067373369
6,39240972,42.8829015846267,40.7772444085942,40.0510048616757,40.0510048616757,39.2908698151253,35.4307726055579,29.4230488411424,22.0962683110058,22.0962683110058,22.0962683110058,22.0962683110058,19.0542946497085,19.0542946497085,18.1890748415292
7,40241009,52.799225716542,42.4401235027727,42.1944237609092,34.2833703035461,34.2833703035461,25.1694426520213,25.1694426520213,25.1694426520213,21.7108466655743,21.7108466655743,21.7108466655743,21.7108466655743,21.7108466655743,16.5246722379522
8,41241046,53.3910890983864,44.5164426977152,41.2098307043233,41.2098307043233,27.60784717736,22.3950388590505,22.3950388590505,22.3950388590505,22.3770840602663,22.3770840602663,22.3770840602663,18.839195016085,18.839195016085,18.839195016085
9,42241083,57.5747795840304,46.6250394479318,42.5337944239614,34.3563325131873,34.3563325131873,23.2901264106179,23.2901264106179,23.2901264106179,23.2901264106179,20.4082380422047,20.4082380422047,20.4082380422047,20.4082380422047,20.4082380422047
10,43241120,42.6687986588485,42.6687986588485,42.6687986588485,33.1432858213933,33.1432858213933,29.3345523069399,29.3345523069399,27.8591377104502,18.5577993780695,18.5577993780695,18.5577993780695,18.2000709858214,18.2000709858214,18.2000709858214
11,44241157,56.5526493581494,47.612244632104,46.468001459348,33.4743387626957,32.4017233897687,32.4017233897687,28.7816409385852,28.0273298862461,20.7445978069088,20.7445978069088,20.7445978069088,20.7445978069088,18.0346763908285,18.0346763908285
12,45241194,54.2123429270704,43.1829408165985,41.3485735488125,34.6474339378964,34.6474339378964,24.2078866559947,24.2078866559947,22.6201572315804,18.0874885546535,18.0874885546535,18.0874885546535,17.0183291032039,17.0183291032039,17.0183291032039
13,46241231,50.792650186396,27.9282946482418,27.9282946482418,27.9282946482418,27.9282946482418,23.920925379911,23.920925379911,22.5037912619789,22.5037912619789,22.5037912619789,20.1654849424151,17.296395152282,17.296395152282,17.296395152282
14,47241268,44.8886885844669,44.8886885844669,44.8886885844669,38.3494225115788,33.3275102526181,30.5906095324867,28.7996950225142,22.3690720805924,21.7195368154544,21.7195368154544,19.7005299576514,18.7479375332645,18.7479375332645,17.083886312035
15,48241305,46.4714492525942,39.7416678036249,39.7416678036249,39.7416678036249,28.3141285280076,28.3141285280076,28.3141285280076,28.3141285280076,25.9214271024821,23.0095473969695,23.0095473969695,22.8530424161852,22.7852778890174,21.8716754613479
16,49241342,50.7637111926464,46.3365952830861,45.2496236573925,42.2674517353491,27.2173268674782,27.2173268674782,21.1727645555226,21.1727645555226,21.1727645555226,21.1727645555226,17.5764802195534,17.5764802195534,17.5764802195534,17.5764802195534
17,50241379,53.6356853485587,46.6662503837574,46.0634327186481,43.4207983082728,32.5920230745884,32.5920230745884,24.287211373587,23.4998932474457,23.4998932474457,23.4998932474457,21.4451758296337,21.4451758296337,21.4451758296337,21.4451758296337
18,51241416,49.2115655529567,44.2741099143035,42.784717976755,38.2245168261967,32.0617853354448,32.0617853354448,27.7724968804483,24.111935656668,24.111935656668,21.875558699816,19.8463149675011,19.8463149675011,19.8463149675011,19.8463149675011
19,52241453,49.065954010204,45.1833073432757,39.9900532076731,32.8243560390865,32.8243560390865,21.9664517062129,21.9664517062129,21.9664517062129,21.9664517062129,19.4825360053892,15.7887759506344,15.7887759506344,15.7887759506344,15.7887759506344
20,53241490,50.9781631607086,45.1857337368399,44.2316028367658,40.1885636363203,38.0053498008533,29.5783946261533,25.9683523534877,22.5226308996223,22.5226308996223,22.5226308996223,20.4519639480374,20.4519639480374,20.4519639480374,20.4519639480374
21,54241527,56.5962939746322,51.9026016862889,45.6544907216521,45.3213657859133,36.3293747778403,36.3293747778403,26.6415392328248,26.2902009632024,22.5235730264465,22.5235730264465,21.1589392732421,21.1589392732421,21.1589392732421,21.1589392732421
22,55241564,46.7365732369624,39.3553821735757,39.3553821735757,38.5227621539748,38.5227621539748,32.1386813479629,24.7476844586403,24.3986895412135,24.3986895412135,18.7391759798136,18.4367139356251,18.4367139356251,18.4367139356251,18.4367139356251
23,56241601,50.227924038044,42.0477054936091,36.8176806332854,36.8176806332854,34.8120951572906,28.6572390980946,24.339253137571,24.339253137571,21.3566209136975,21.3566209136975,21.3566209136975,20.1360123308042,20.1360123308042,19.8580603055208
24,57241638,45.0458071121466,45.0458071121466,37.5341236930922,37.5341236930922,37.5341236930922,30.7183775252,26.9407702754958,25.1168844704283,25.1168844704283,24.638516667715,21.4615419163194,21.4615419163194,21.4615419163194,21.4615419163194
25,58241675,41.1975141876176,36.3817000617308,36.3817000617308,36.3817000617308,35.8553522341222,29.6822618705982,26.5927927397056,24.0571338267049,21.6975739433176,21.6975739433176,21.6975739433176,21.6975739433176,21.6975739433176,21.6975739433176
26,59241712,45.790839823854,45.790839823854,35.3462831963766,30.8640913823863,30.8640913823863,29.2718336610457,28.8761607983146,21.0498447089777,19.1726364075397,19.1726364075397,19.1726364075397,19.1726364075397,19.1726364075397,18.8396589487106
