Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1032244021,1.585795135878078e+16,3492318955118345,3474865741829196,1616769185768686,225943586124690.9,38466373624080.35,33726966218157.45,13200718320822.35,12788149251910.31,12788149251910.31,7871463572258.952,7871463572258.952,7871463572258.952,7871463572258.952
2,1033244058,3.150421434457961e+16,3021995537421618,971557350744100.5,357951140730667.2,41759588115511.22,14810254718355.58,8863414734217.943,8863414734217.943,8863414734217.943,8863414734217.943,8863414734217.943,8863414734217.943,8863414734217.943,8863414734217.943
3,1034244095,1.254293728230691e+17,4480601373431948,1668924159302055,416066714507045.4,74377516333687.3,19308018096742.26,19308018096742.26,19308018096742.26,19308018096742.26,14792239998675.87,14792239998675.87,14792239998675.87,14792239998675.87,10292576562669.07
4,1035244132,2.145949023956888e+16,1366761477242850,1366761477242850,667179177560608.2,216061308030878.9,88567619871209.75,25737853022620.5,21229768308648.3,21229768308648.3,21229768308648.3,21229768308648.3,21229768308648.3,21229768308648.3,21229768308648.3
5,1036244169,1.143487028253512e+16,2374439622841482,1139386716309372,242543739626020.1,104395604915990.9,52900358788769.23,18195059889795.4,18195059889795.4,18195059889795.4,18195059889795.4,18195059889795.4,18195059889795.4,18195059889795.4,18195059889795.4
6,1037244206,1.554349202611269e+16,1930958185454228,636457979786447.6,607240748236368.6,30454588742141.75,29817073854095.61,28697642444220.76,20194000649069.09,20194000649069.09,20194000649069.09,20194000649069.09,20194000649069.09,20194000649069.09,17167522694790.61
7,1038244243,2.196059266147065e+16,8265041409744002,2941306800859296,1548855278888012,263678172129040.4,59349715875522.02,59349715875522.02,15373045456305.98,15373045456305.98,15373045456305.98,15373045456305.98,15373045456305.98,14178904644893.19,14178904644893.19
8,1039244280,4.441917513535277e+16,4761080101520021,3176587693232028,754792263164013,149231542339909.9,37237744762127.41,37237744762127.41,24840674452860.23,24840674452860.23,24840674452860.23,14202246923336.58,14202246923336.58,14202246923336.58,14202246923336.58
9,1040244317,7612695868760075,344420446159014.9,344420446159014.9,38817581339767.45,22812309484391.31,10032620551352.37,10032620551352.37,10032620551352.37,10032620551352.37,10032620551352.37,10032620551352.37,10032620551352.37,10032620551352.37,6805071783631.501
10,1041244354,6829099748392584,6478325430490845,4948909040874510,714489959839512.2,36474958023713.34,26281321907247.51,26281321907247.51,26281321907247.51,23584605514384.81,23584605514384.81,23584605514384.81,15495966760481.97,15495966760481.97,15495966760481.97
11,1042244391,8.765014082335741e+16,4612028874437539,812108188155634.8,547593527651615.5,161498359670658.2,59207213531991.46,18872249198635.3,18872249198635.3,18872249198635.3,12488183910140.1,12488183910140.1,12488183910140.1,12488183910140.1,12488183910140.1
12,1043244428,3.209527564592488e+16,4467740524150280,1191990889063908,779079945519581.5,162177902547908.9,25546231223352.75,20779407852861.08,20779407852861.08,20779407852861.08,20779407852861.08,14706055292025.52,14706055292025.52,14706055292025.52,10346870406170.26
13,1044244465,1.665508704019134e+16,1.580321383942234e+16,2048436424779578,629062455585582,98347600024824.2,33422498943140.53,26501371046899.39,10122675148326.2,10122675148326.2,10122675148326.2,10122675148326.2,10122675148326.2,10122675148326.2,10122675148326.2
14,1045244502,4.89117014908488e+16,7317482453949449,3158406167722214,908742122910236.8,81383889931092.94,26221464081684.91,26221464081684.91,26221464081684.91,26221464081684.91,26221464081684.91,26221464081684.91,26221464081684.91,25363799534685.17,19718540832324.31
15,1046244539,1.444051394089343e+16,2199860079107876,2199860079107876,377566596334408.5,147068655269723.7,35398067654323.16,35398067654323.16,29335556479199.29,21380823428242.61,21380823428242.61,21380823428242.61,21380823428242.61,21380823428242.61,21380823428242.61
16,1047244576,1.209414295530705e+16,2015915125760710,1933439182798400,1216248096787328,47746940621696.42,13867068680959.71,13867068680959.71,13867068680959.71,13867068680959.71,13867068680959.71,13867068680959.71,13867068680959.71,13867068680959.71,13867068680959.71
17,1048244613,2.824055679195588e+16,4033263969685014,2972193478546864,301161758194713.2,87258058162102.53,24088940834011.05,17221892628859.27,17221892628859.27,17221892628859.27,17221892628859.27,17221892628859.27,17221892628859.27,17221892628859.27,17221892628859.27
18,1049244650,2.400461190674958e+16,5066764053342939,5066764053342939,1164061811445744,249273590507646.3,56237114809495.8,8196962023078.908,8196962023078.908,8196962023078.908,8196962023078.908,8196962023078.908,8196962023078.908,8196962023078.908,8196962023078.908
19,1050244687,6.077975989390146e+16,5.222339885453044e+16,8154924537977715,2611883675359966,152062511492822.3,21739478263145.33,21739478263145.33,10819123270373.12,8522122711629.843,8334758587222.586,8334758587222.586,8334758587222.586,8334758587222.586,8334758587222.586
20,1051244724,1.225456340033296e+16,2442802516469366,2442802516469366,850373152387787.6,182147259538455.6,76442102138287.44,28323005555499.64,21156257744562.39,21156257744562.39,18543581464096.14,18543581464096.14,13958077971860.47,13958077971860.47,13958077971860.47
21,1052244761,4.46161245800126e+16,2798412265408832,1020288740393777,1020288740393777,235075326849831.4,21400734899290.61,21400734899290.61,21400734899290.61,19520919967307.42,19520919967307.42,19520919967307.42,16527258552954.78,16527258552954.78,16527258552954.78
22,1053244798,9257354450697394,9257354450697394,4790498549032930,514028394058047.2,131910370733428.1,29682230452780.9,29682230452780.9,29682230452780.9,26623243596776.98,26623243596776.98,19412867525238.56,16511988006263.04,11057063091464.7,11057063091464.7
23,1054244835,1.117937684178695e+16,754212399213997.9,753534790345276.1,719261469407222.2,147070353516798.7,26274505571736.29,26274505571736.29,26274505571736.29,26274505571736.29,26274505571736.29,23787706105897.98,20940080176453.22,18499134516993.54,18499134516993.54
24,1055244872,6.468671265111654e+16,5080184304851319,2691036505544820,1702636862802181,155750992906716.2,23221580283016.23,16731504052656.79,16731504052656.79,16731504052656.79,16731504052656.79,16731504052656.79,16731504052656.79,16731504052656.79,16731504052656.79
25,1056244909,1.326182743360646e+16,6894408017628313,678574447860227.9,303128970807109.6,153543957122864,41243128538417.77,41243128538417.77,39693860744044.85,27420524490850.31,27420524490850.31,27420524490850.31,27136670916351.9,27136670916351.9,25220080751076.96
