Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,939243802,1.855403407525596e+16,3601644375520494,1138698507040486,542010682923797.9,280115111733638.6,30530554334783.89,10169762711120.55,6059288511782.209,6059288511782.209,6059288511782.209,6059288511782.209,6059288511782.209,6059288511782.209,6059288511782.209
2,940243839,6.869969234185454e+16,1.207935644799334e+16,4468403532169600,799685696444761.5,177505786110037,12654459052936.86,3489876646421.203,3200264022296.818,3200264022296.818,3200264022296.818,3200264022296.818,3200264022296.818,3200264022296.818,3200264022296.818
3,941243876,3.062535233540118e+16,2.154615541620433e+16,1161749431256039,498599683817583.9,22171089970373.39,8523984597672.382,8523984597672.382,3766001707845.17,3766001707845.17,3766001707845.17,2345542192430.948,2345542192430.948,2345542192430.948,2345542192430.948
4,942243913,1.9352483764717e+16,2166069797437509,1211992888230380,178740901476484.2,49927949744977.62,17153448480146.42,8451212556403.884,8451212556403.884,7461938941929.695,7461938941929.695,7194739294589.025,3708651876986.214,3708651876986.214,3708651876986.214
5,943243950,4.941657943941078e+16,9233855123737344,4071066203151148,662126908200924.9,225168342482668.2,86667251822432.77,23602034461346.54,8333088215349.378,7652249277410.69,7652249277410.69,6867802838501.897,6467230462268.128,6467230462268.128,5428839017772.075
6,944243987,1.009577069078955e+16,4942455543728299,2682993494965331,901048933334142.4,58359176719147.08,22365761997440.83,11560349491508.93,6331133101345.626,5400319784089.668,5400319784089.668,5400319784089.668,5400319784089.668,5400319784089.668,5400319784089.668
7,945244024,5.003579203992878e+16,6195445201954055,3115895119189188,1054682604027758,148546401446885.8,13901037098569.43,13901037098569.43,4622722224776.921,4622722224776.921,4622722224776.921,4622722224776.921,4400085760582.127,4400085760582.127,4400085760582.127
8,946244061,3.594527504707162e+16,1840649959128241,754138855126272.2,101324190786421.3,19460122347347.53,17080597161409.67,7033650419819.524,7033650419819.524,7033650419819.524,2620995808069.37,2620995808069.37,2620995808069.37,2620995808069.37,2620995808069.37
9,947244098,2.126155309635007e+16,7614084068549122,1870039408224170,744040282501863.5,55067023059825.94,9711748780973.551,9711748780973.551,9711748780973.551,9673516732421.289,9673516732421.289,9131539918701.836,9131539918701.836,9131539918701.836,9131539918701.836
10,948244135,2.73491835400648e+16,2074339088143428,2060649803747803,1278442453443990,32849580404214.31,15569176814155.66,15569176814155.66,15569176814155.66,12053354302762.64,12053354302762.64,7515530731870.685,7515530731870.685,7173059430920.834,7173059430920.834
11,949244172,2.153190555188041e+16,4304079764090416,2534658299974097,557996910021796.2,528269605702056.1,44651476505433.11,24245722950659.58,24245722950659.58,8155925235852.454,5183728637874.049,5183728637874.049,5183728637874.049,5183728637874.049,5183728637874.049
12,950244209,1.529976084734045e+16,1.367832072434676e+16,2319930330310710,245173470373790.8,61021205900454.61,58354689855971.93,20640724699564.07,18618227606857.01,18618227606857.01,8635048691574.188,4306004360552.019,3267816596489.742,3267816596489.742,3267816596489.742
13,951244246,3.685853531174112e+16,4787233370446043,3153268873780636,489000435431402.1,177005597799001.8,16622714683421.04,7800305433709.579,7800305433709.579,7800305433709.579,7800305433709.579,7800305433709.579,7509064259711.497,5889769630361.294,5889769630361.294
14,952244283,2.558398379554017e+16,3430570194296748,1517194148970258,224439378739169,65310805353240.39,8981055508964.166,6138436495879.746,6138436495879.746,5577273706279.913,5577273706279.913,5577273706279.913,5577273706279.913,5577273706279.913,5577273706279.913
15,953244320,7659724866098863,3678079243716964,3678079243716964,903604768776769.8,83504115187275.78,14997962413516.82,14686217211984.69,6942621768032.275,6942621768032.275,6942621768032.275,6942621768032.275,6942621768032.275,6942621768032.275,6942621768032.275
16,954244357,6.320791066049552e+16,7084456744144042,2891009808015832,267861660712584.7,60291535042724.94,12228916606297.71,6927597201321.795,6927597201321.795,6927597201321.795,6927597201321.795,6927597201321.795,6927597201321.795,6927597201321.795,6927597201321.795
17,955244394,1.497868377974819e+16,1.241902446002104e+16,5381139952777254,345671632413123.6,88275192528260.25,6093934305767.791,6093934305767.791,6093934305767.791,4158360609727.755,4158360609727.755,4158360609727.755,4158360609727.755,4158360609727.755,4158360609727.755
18,956244431,2.592675817033475e+16,6600528410665428,5636324619681366,701162819338121.5,53733895826053.45,29609822176927.08,29609822176927.08,13061089563611.84,13061089563611.84,13061089563611.84,13061089563611.84,6364023652716.79,6364023652716.79,6364023652716.79
19,957244468,1.023170018139212e+17,9527213254120020,5647639109555648,372915946756631.4,10549306437166.7,10549306437166.7,10549306437166.7,10289168400379.44,10289168400379.44,10289168400379.44,8708119404563.613,8708119404563.613,8708119404563.613,6087230939817.359
20,958244505,1.564246844315397e+16,3863329192722224,1388813251418669,441712561050219.8,75405574450976.19,28663523742821.96,19974274864692.64,19974274864692.64,13809156644651.95,9795995102074.791,9795995102074.791,5552271822313.203,5552271822313.203,5552271822313.203
21,959244542,1.926755155143572e+16,1.926755155143572e+16,4183727777696456,1881493311053027,127303634795901.7,10398819689243.31,8393472940019.03,4351979711326.067,4351979711326.067,4351979711326.067,4351979711326.067,4351979711326.067,4351979711326.067,4112735523082.996
22,960244579,7.633150223105774e+16,1.596312577452349e+16,1172935258116303,416163733730868.3,29856096444592.99,29856096444592.99,16613014900967.84,15017843124203.61,15017843124203.61,6397722161218.705,6397722161218.705,6397722161218.705,6397722161218.705,6397722161218.705
23,961244616,1.134170245040469e+16,3800543606668048,1758328318679880,1296528285644608,123004922150403.5,21500179229623.76,20261221712746.34,5506252565264.762,5506252565264.762,5506252565264.762,5506252565264.762,3752431307867.537,3752431307867.537,3752431307867.537
24,962244653,8605380350386796,2293271699074988,1869041229039661,399649760900196.8,67814593723554.76,56914248263656.77,9947840777677.576,8593205427182.556,8593205427182.556,8593205427182.556,8593205427182.556,8593205427182.556,8593205427182.556,8593205427182.556
25,963244690,3.149374876623469e+16,9079799072075882,559275359109947.6,126310365670819.4,28487761405087.62,21876057770433.48,19271607202161.27,18004226461354.86,8157928148790.759,8157928148790.759,8157928148790.759,8157928148790.759,8157928148790.759,8157928148790.759
