Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1029243922,1.502577431103838e+18,6.384669747358572e+17,3.902410836514757e+17,2.357902730409434e+17,1.083888073651616e+17,4.812590685551172e+16,3.511365442666989e+16,2.697972584483527e+16,2.409170152862516e+16,2.258604580728232e+16,2.20612756853294e+16,2.179990731845972e+16,2.162087693341627e+16,2.142431268894977e+16
2,1030243959,1.136510181009512e+18,1.017996273217085e+18,9.305060411471535e+17,8.507013833321171e+17,7.203698956046807e+17,5.35660104242099e+17,3.971267678101601e+17,2.968218992313396e+17,2.59225853354426e+17,2.467047738455839e+17,2.34150801286364e+17,2.247260052913258e+17,2.213855270437266e+17,2.192294215478146e+17
3,1031243996,5.445429591675658e+17,3.889844926332484e+17,3.889844926266508e+17,2.498986570381329e+17,1.002477163009218e+17,2.326861557867784e+16,1.796938580111931e+16,1.672944955547052e+16,1.605690794366023e+16,1.533988292873251e+16,1.475332110617334e+16,1.38456196811011e+16,1.336411538138666e+16,1.276758256387147e+16
4,1032244033,8.478702210640873e+17,5.659847565723841e+17,5.659847565723841e+17,3.929255729456397e+17,2.477434408239485e+17,2.007320782444639e+17,1.699282579147603e+17,1.280522517429175e+17,1.108013808207442e+17,9.991255706710766e+16,9.19917266274951e+16,8.802536503208698e+16,8.460519084602085e+16,8.216655806027861e+16
5,1033244070,3.857878767110777e+17,3.857878767110777e+17,3.857878767110777e+17,3.857878767110777e+17,3.433026952541123e+17,1.998172904666191e+17,1.476894660482945e+17,1.342551883915741e+17,1.287114407221556e+17,1.232101449914256e+17,9.451317673325186e+16,9.33552710818977e+16,9.288467771964902e+16,9.211565048063523e+16
6,1034244107,1.118229418748601e+18,7.521502131127735e+17,7.109222988045932e+17,4.264199536316568e+17,2.165034707028448e+17,1.584657864564174e+17,1.284529364227304e+17,1.16222436249041e+17,1.088053593039976e+17,1.021976206158454e+17,9.298880720846688e+16,9.03471935752768e+16,8.87405016037255e+16,8.725994662366669e+16
7,1035244144,4.85015746702493e+17,4.85015746702493e+17,4.85015746702493e+17,4.85015746702493e+17,2.65922359826843e+17,2.234547941776066e+17,2.017034234679948e+17,1.771568591932072e+17,1.71095190313403e+17,1.630704131939995e+17,1.572735118695586e+17,1.524751890028611e+17,1.449782668431549e+17,1.379985149171908e+17
8,1036244181,1.375187478888718e+18,6.082131818451068e+17,3.41201176068647e+17,3.41201176068647e+17,1.424113607735945e+17,8.732103961676613e+16,5.402243675672116e+16,4.033914581397616e+16,3.002033299702388e+16,2.159212996017144e+16,1.971008141869978e+16,1.833272735165253e+16,1.771037144953138e+16,1.668391994309793e+16
9,1037244218,2.443207496365237e+18,4.639539542708057e+17,4.315337993154065e+17,1.24911251081004e+17,8.018059308708342e+16,6.190212900853229e+16,5.408400214335917e+16,4.972209242767143e+16,4.713046057749223e+16,4.525962379804794e+16,4.295639362336158e+16,4.15357302788651e+16,3.982619001809394e+16,3.788035712625315e+16
10,1038244255,1.062031476688392e+18,1.062031476688392e+18,7.319713886675863e+17,4.099216327949665e+17,1.093530786129554e+17,5.686773351649045e+16,4.477020268385802e+16,3.42607726686308e+16,2.916069305569606e+16,2.524930875642984e+16,1.784431024545591e+16,1.498276486260441e+16,1.3777782577669e+16,1.269927515787058e+16
11,1039244292,1.559504756275612e+18,1.559504756275612e+18,1.298098040988616e+18,7.825934511711976e+17,5.061046870931284e+17,4.468464691656769e+17,4.229903634183581e+17,4.125841607394945e+17,4.028530415058662e+17,3.980768233891037e+17,3.93936421267358e+17,3.925331754330466e+17,3.756992044727855e+17,3.70784481268582e+17
12,1040244329,1.403849613902723e+18,6.878621730738408e+17,4.368114027843125e+17,3.625164347820145e+17,2.567954393827799e+17,2.168334984469042e+17,1.999039371655612e+17,1.838816190224451e+17,1.733196918996789e+17,1.597733686397251e+17,1.46066524227875e+17,1.322408249545828e+17,1.207560075356473e+17,1.111500906420712e+17
13,1041244366,2.434253466965273e+18,6.950976418073932e+17,5.332530989534643e+17,2.627622486352392e+17,1.591072616405127e+17,1.158440259893542e+17,9.801625968254048e+16,8.227735222269778e+16,7.582531431647842e+16,6.917452771955886e+16,6.266499492247718e+16,5.773668623770337e+16,5.395524844667322e+16,5.042587498470682e+16
14,1042244403,1.492807412173759e+18,4.12073088357534e+17,3.846043380352719e+17,2.18246031552577e+17,1.042533078333196e+17,4.711141077564606e+16,3.503106855109924e+16,2.564434951430862e+16,2.070060943054037e+16,1.721540985127527e+16,1.546534153826234e+16,1.368516205903315e+16,1.241181256165758e+16,1.113328230845088e+16
15,1043244440,1.496949120757663e+18,9.024143342384786e+17,5.068118254593162e+17,3.359052758094748e+17,2.680703286117573e+17,2.069077388744667e+17,1.803052458922789e+17,1.694520833881979e+17,1.640461161415526e+17,1.61400335436058e+17,1.585715575589464e+17,1.555224551202428e+17,1.537284827441188e+17,1.516320238258686e+17
16,1044244477,2.055291048653639e+17,2.055291048653639e+17,2.055291048653639e+17,2.055291048653639e+17,2.055291048653639e+17,1.74693725772601e+17,1.630620307945672e+17,1.515437744850371e+17,1.415882002433063e+17,1.17156047137682e+17,1.085957548397562e+17,1.031652656568965e+17,9.886094233039147e+16,9.506679605828088e+16
17,1045244514,1.062104582364626e+18,1.062104582364626e+18,1.062104582364626e+18,2.953412361781972e+17,1.696255563223952e+17,7.31306250828224e+16,5.170974419619218e+16,4.772874972127912e+16,4.411853668929028e+16,4.001778823109071e+16,3.517114510206852e+16,3.156379376279215e+16,2.946743784407399e+16,2.698351056881312e+16
18,1046244551,5.772240176425309e+17,5.772240176425309e+17,5.772240176425309e+17,5.772240176425309e+17,3.247787837179699e+17,1.486489963459882e+17,9.136153891804894e+16,7.741726684798546e+16,6.613788359590592e+16,6.230380668374231e+16,5.931286144219861e+16,5.717829860731147e+16,5.630190003858597e+16,5.557867629041302e+16
19,1047244588,1.161135732432868e+18,4.51658627333431e+17,1.31184758396004e+17,2.284461188620211e+16,1.335824907996441e+16,9464605362265212,8418538695210342,7746784677014110,7029860840256755,6522512741979674,6222077392703813,5948871638456561,5735904984889615,5575339061413182
20,1048244625,1.462410000053099e+18,1.970513385280576e+17,1.970513385280576e+17,1.970513385280576e+17,1.403887705475389e+17,6.619693230703653e+16,4.415772107810876e+16,3.785664252027762e+16,2.8706951789594e+16,1.945403526072677e+16,1.65738629239892e+16,1.574338109234295e+16,1.53143186882991e+16,1.482106859728942e+16
