Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,46241033,539.7615958916726,418.0440964622894,400.639286096382,400.000282853515,400.000000000132,400,400,400,400,400,400,400,400,400
2,47241070,495.228251288028,407.3079249753155,400.2451620744046,400.0001312875293,400.0000000000027,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005
3,48241107,534.210524735772,408.5527576093546,400.259526399312,400.000257928882,400.000000000063,400.0000000000005,400.0000000000005,400.0000000000005,400,400,400,400,400,400
4,49241144,555.152600711016,417.370807748963,401.8297146130303,400.00617846311,400.000000002993,400.000000000001,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005
5,50241181,534.1209188635457,438.0501942752094,401.6584155044675,400.0034535855675,400.0000000000346,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005
6,51241218,544.4701066494526,418.1803433483105,400.614852853802,400.000345832503,400.0000000000264,400.0000000000005,400,400,400,400,400,400,400,400
7,52241255,562.5071308584256,428.9685726696307,400.6564798528484,400.00197957246,400.000000000014,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005
8,53241292,584.8891715099535,412.5416052209457,400.2722694893678,400.0001837081263,400.0000000000236,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005
9,54241329,518.018485936815,414.0083824582507,400.5960052672153,400.000303348838,400.0000000000045,400.000000000001,400.000000000001,400.000000000001,400.000000000001,400,400,400,400,400
10,55241366,530.357218542913,418.449637512016,400.578584086812,400.0003516748147,400.0000000000073,400.0000000000005,400,400,400,400,400,400,400,400
11,56241403,502.57818453621,414.31083788322,400.546542284345,400.0005661772434,400.000000000123,400.000000000001,400.000000000001,400.0000000000005,400.0000000000005,400,400,400,400,400
12,57241440,521.9238416490543,424.706225161165,400.9993505176744,400.000612525602,400.000000000172,400.000000000001,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400,400,400,400
13,58241477,583.377066838199,421.528609043793,400.9592783735548,400.0005745313633,400.000000000008,400,400,400,400,400,400,400,400,400
14,59241514,592.440197336266,420.128880357995,400.6955932042574,400.001236579159,400.0000000000064,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005
15,60241551,536.8133453363416,414.231350301535,400.353854975511,400.000422078047,400.0000000000437,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005
16,61241588,486.0931004122885,409.383938834475,400.5460199551017,400.001179433142,400.0000000000673,400,400,400,400,400,400,400,400,400
17,62241625,532.630472207594,422.6461145244743,401.145106249785,400.0010967296566,400.0000000000064,400.000000000001,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400,400,400
18,63241662,572.3037832767864,426.10713587821,401.0601703610023,400.0011582532134,400.000000000067,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005
19,64241699,545.5219991867079,424.2787008133582,401.208527833407,400.0026811995453,400.0000000000564,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400,400,400,400
20,65241736,562.38838050061,422.992285228518,401.4463569140444,400.0142616053686,400.000000000029,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005,400.0000000000005
21,66241773,548.4212370950554,413.198501452869,400.4336055786307,400.0002488959503,400.0000000000036,400.000000000001,400.000000000001,400.0000000000005,400.0000000000005,400,400,400,400,400
22,67241810,557.9484382253301,428.5102726325904,400.77889137423,400.000511153089,400.0000000001414,400.0000000000005,400.0000000000005,400,400,400,400,400,400,400
23,68241847,591.1270392052293,421.6110554734914,401.2375854887932,400.0018565662476,400.000000000455,400.0000000000005,400,400,400,400,400,400,400,400
