Eval,BestError,Log10Error
100,8.7319664493917529e+12,1.2941112058361881e+01
200,7.4711498667994951e+12,1.2873387448184170e+01
300,7.4480704433262441e+12,1.2872043775519366e+01
400,6.9711326754883223e+12,1.2843303348363266e+01
500,6.9711326754883223e+12,1.2843303348363266e+01
600,6.9711326754883223e+12,1.2843303348363266e+01
700,6.9711326754883223e+12,1.2843303348363266e+01
800,6.9438969696411738e+12,1.2841603268353882e+01
900,6.9438969696411738e+12,1.2841603268353882e+01
1000,5.5978161809488779e+12,1.2748018633160100e+01
1100,5.5978161809488779e+12,1.2748018633160100e+01
1200,5.5978161809488779e+12,1.2748018633160100e+01
1300,5.5978161809488779e+12,1.2748018633160100e+01
1400,5.5978161809488779e+12,1.2748018633160100e+01
1500,5.5978161809488779e+12,1.2748018633160100e+01
1600,5.5978161809488779e+12,1.2748018633160100e+01
1700,5.5978161809488779e+12,1.2748018633160100e+01
1800,5.5978161809488779e+12,1.2748018633160100e+01
1900,5.5978161809488779e+12,1.2748018633160100e+01
2000,5.5978161809488779e+12,1.2748018633160100e+01
2100,5.5978161809488779e+12,1.2748018633160100e+01
2200,5.5978161809488779e+12,1.2748018633160100e+01
2300,5.5978161809488779e+12,1.2748018633160100e+01
2400,5.5978161809488779e+12,1.2748018633160100e+01
2500,4.9040920159879355e+12,1.2690558610299286e+01
2600,4.9040920159879355e+12,1.2690558610299286e+01
2700,4.9040920159879355e+12,1.2690558610299286e+01
2800,4.9040920159879355e+12,1.2690558610299286e+01
2900,4.9040920159879355e+12,1.2690558610299286e+01
3000,4.9040920159879355e+12,1.2690558610299286e+01
3100,4.9040920159879355e+12,1.2690558610299286e+01
3200,4.7177133153647178e+12,1.2673731546270215e+01
3300,4.7177133153647178e+12,1.2673731546270215e+01
3400,4.7177133153647178e+12,1.2673731546270215e+01
3500,4.7177133153647178e+12,1.2673731546270215e+01
3600,4.7177133153647178e+12,1.2673731546270215e+01
3700,4.7177133153647178e+12,1.2673731546270215e+01
3800,4.7177133153647178e+12,1.2673731546270215e+01
3900,4.6434298285772939e+12,1.2666838886883742e+01
