Run,Seed,E100000,E200000,E300000,E500000,E1000000,E2000000,E3000000,E4000000,E5000000,E6000000,E7000000,E8000000,E9000000,E10000000
1,46240883,331.6407274186786,292.8682524160988,276.0796117891655,275.3410895024713,273.9957129108118,261.602676890957,27.4059958291361,27.4059958291361,27.4059958291361,27.4059958291361,27.4059958291361,27.4059958291361,27.4059958291361,27.4059958291361
2,47240920,420.487133695945,387.055140252285,386.828332692014,383.646406104024,350.176781302567,148.2534665076967,128.2135565739138,128.2135565739136,128.2135565739136,128.2135565739136,128.2135565739136,128.2135565739136,128.2135565739136,128.2135565739136
3,48240957,615.7885723871605,509.6317742057445,504.2077126893837,488.9154294677273,485.5222761909777,415.36659940275,364.132696231734,364.132696231734,364.132696231732,364.132696231732,364.132696231732,364.132696231732,364.132696231732,364.132696231732
4,49240994,407.584488020157,382.011317862224,299.4041633029215,295.1642149870459,294.7468672223433,267.536042654815,267.536042654815,267.536042654815,267.536042654815,267.536042654815,267.536042654815,267.536042654815,267.536042654815,267.536042654815
5,50241031,669.996801594958,487.1291693005637,313.5660295990974,308.948100321505,292.0366975071684,290.408374162781,131.7067684816589,131.7067684816589,131.7067684816589,131.7067684816589,131.7067684816589,131.7067684816589,131.7067684816589,131.7067684816589
6,51241068,636.539264431128,448.6182658747816,421.175598208729,420.4049277109484,358.044904224322,280.1291603331993,258.5913645632997,258.5913645632997,258.5913645632997,258.5913645632997,258.5913645632997,258.5913645632997,258.5913645632997,258.5913645632997
7,52241105,617.9985258632973,609.7032197934795,262.1208072296247,221.8734637489524,219.9354333631097,142.6787739767046,142.678773976682,142.678773976682,142.678773976682,142.678773976682,142.678773976682,142.678773976682,142.678773976682,142.678773976682
8,53241142,441.887827820137,385.474902386987,384.2541916156792,383.078283132664,379.2415936287352,231.712909318046,122.8345117883725,122.8345117883725,122.8345117883725,122.8345117883725,122.8345117883725,122.8345117883725,122.8345117883725,122.8345117883725
9,54241179,240.3810642515416,228.6563515725795,224.367674501657,213.4937019466106,212.8213092807669,135.8011930727441,133.8382013182713,133.8382013182713,133.8382013182713,133.8382013182713,133.8382013182713,133.8382013182713,133.8382013182713,133.8382013182713
10,55241216,561.42003580383,540.1773803922542,537.576774496162,535.556518286453,499.9557193645287,246.5396410911196,152.726205551358,152.726205551358,152.726205551358,152.726205551358,152.726205551358,152.726205551358,152.726205551358,152.726205551358
11,56241253,318.7183695303838,271.9524430951433,271.5510114035583,269.910537711808,246.2259249089966,144.1801993956092,139.9349161293949,139.9349161293949,139.9349161293949,139.9349161293949,139.9349161293949,139.9349161293949,139.9349161293949,139.9349161293949
12,57241290,436.33952705365,280.2946628372742,279.1965032096368,278.0685275566607,263.300852967143,174.0962655900405,162.9230092553018,162.9230092553018,162.9230092553018,162.9230092553018,162.9230092553018,162.9230092553018,162.9230092553018,162.9230092553018
13,58241327,553.1667429547224,517.4768773727415,278.5044169575017,248.8958857953585,248.6449076835238,192.4046488128904,156.6258468960937,154.3288632076542,154.3286585103872,154.3281872728285,154.328000487235,154.3279584049112,154.3279537080266,154.3278966987405
14,59241364,732.82330628564,700.7207256240667,697.3380938593264,288.866855995915,170.9149677613743,148.032685060442,33.1576313144105,33.1576313144105,33.1576313144105,33.1576313144105,33.1576313144105,33.1576313144105,33.1576313144105,33.1576313144105
15,60241401,469.6446567672474,247.8396192583407,245.866856971135,231.36641520783,225.9968443969203,153.2483267787097,147.1177332728764,147.1177332728764,147.1177332728764,147.1177332728764,147.1177332728764,147.1177332728764,147.1177332728764,147.1177332728764
16,61241438,197.3658737565136,155.391397919958,149.3775038179656,140.9763510825837,139.3360022947804,123.6213003726855,123.621300372685,123.621300372685,123.621300372685,123.621300372685,123.621300372685,123.621300372685,123.621300372685,123.621300372685
17,62241475,783.642480805599,772.42465896087,768.6191174312103,767.4847915159166,718.6138576437484,250.6380357606963,125.3701941250602,125.3701941250602,125.3701941250602,125.37019412506,125.37019412506,125.37019412506,125.37019412506,125.37019412506
18,63241512,295.2412764946587,213.935730995566,200.9456944876074,190.7999983319821,185.5389973421013,139.644669977863,139.644669977863,139.6446699778628,139.6446699778628,139.6446699778628,139.6446699778628,139.6446699778626,139.6446699778626,139.6446699778626
19,64241549,254.029081307653,231.3147856621824,226.1632070449052,222.4647032683304,208.1963451267843,131.9650010123446,127.972537249921,127.972537249921,127.972537249921,127.972537249921,127.972537249921,127.972537249921,127.972537249921,127.972537249921
20,65241586,517.576112015179,466.970275249405,466.668658415979,463.0831755647655,462.955740581189,432.2049244700756,232.6089559385255,149.5393920643066,149.5393920643066,149.5393920643066,149.5393920643066,149.5393920643066,149.5393920643066,149.5393920643066
21,66241623,278.2247215978834,184.108064315634,182.0599572961419,180.7581394794222,179.5366308478406,132.9473274975685,132.9473274975685,132.9473274975685,132.9473274975685,132.9473274975685,132.9473274975685,132.9473274975685,132.9473274975685,132.9473274975685
22,67241660,360.2499419769515,296.358894745277,279.0220182387363,276.0931212418081,264.9504957349695,239.0747578158434,239.0747578158432,239.0747578158432,239.0747578158432,239.0747578158432,239.0747578158432,239.0747578158432,239.0747578158432,239.0747578158432
23,68241697,563.1643943411805,560.879310715123,560.8255292140066,554.158884757494,551.0880309232693,218.3066230658737,126.7694077200472,126.7694077200472,126.7694077200472,126.7694077200472,126.7694077200472,126.7694077200472,126.7694077200472,126.7694077200472
24,69241734,430.0602784861603,410.7560725129433,401.3828804722334,400.0676285336267,397.0874285991013,109.6637436554738,30.659373425939,30.659373425939,30.659373425939,30.659373425939,30.659373425939,30.659373425939,30.659373425939,30.659373425939
25,70241771,368.2019142589643,330.155248649515,319.1482525981546,143.0993105035639,140.8895802818188,35.5347196947414,28.7735405481428,28.7735405481428,28.7735405481428,28.7735405481428,28.7735405481428,28.7735405481428,28.7735405481428,28.7735405481428
26,71241808,386.4955691790083,350.075508064691,345.88663220219,345.6049985978357,281.849939657168,145.1960789639522,20.1073112666559,20.1073112666559,20.1073112666559,20.1073112666559,20.1073112666559,20.1073112666559,20.1073112666559,20.1073112666559
27,72241845,376.6457150135066,342.8329633363755,339.901317432553,336.0609623726086,332.8643180785348,257.7237597744006,249.7408485582032,249.7408485582032,249.7408485582032,249.7408485582032,249.7408485582032,249.7408485582032,249.7408485582032,249.7408485582032
28,73241882,431.495414410113,364.165188344178,346.3255452388419,344.1280214720027,343.2736452934091,141.611593417881,126.1195532233369,126.1195532233367,126.1195532233367,126.1195532233367,126.1195532233367,126.1195532233367,126.1195532233367,126.1195532233367
29,74241919,361.0760832884216,313.066703031047,310.5487994933492,309.281192886525,308.8036929311063,135.8508911627189,130.853324146992,130.853324146992,130.853324146992,130.853324146992,130.853324146992,130.8533241469918,130.8533241469918,130.8533241469918
30,75241956,328.5807795244132,313.167318597025,291.9833812830166,290.5329582466181,283.7184110356432,180.6936097490718,130.9574093833821,130.9574093833817,130.9574093833817,130.9574093833817,130.9574093833817,130.9574093833817,130.9574093833817,130.9574093833817
