Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1036244153,92935152606166.05,25025128913967.57,6314052657891.214,181549691154.7101,212638445.0067726,43099734.19045842,19258778.68968249,12493057.94622298,9156669.723492675,7315631.037524774,6255443.878964263,5209824.806418274,4598129.352267143,4136344.961051259
2,1037244190,110529872028187.9,35187985246025.67,9315945117705.229,598171126995.2314,346440170.7227757,55988829.21995606,21196207.55642729,13891478.32467613,10595111.79459013,8296359.273657391,7146569.071844659,6492970.510306544,5940445.056612212,5381732.140150057
3,1038244227,95977596772421.92,29321104766032.97,8380808767204.202,353149861147.7573,177917021.1594681,37550413.94463474,18605654.59368639,14022566.5232988,12148288.15078628,11109892.14841668,10429896.76056595,9970933.42804615,9565354.362088608,9259278.987946397
4,1039244264,97855892016215.44,28522583004689.82,9010465121608.488,259489058418.4245,201144022.7925535,38641553.37012058,16900011.12904834,11127571.6746461,8178869.530425154,6766395.874326232,5870887.14084414,5120829.95515698,4619084.441723495,4193402.958280048
5,1040244301,97862042022547.27,27618195831509.3,7623722821046.618,286645031721.089,132091745.7676887,37637505.12340896,14216979.31945608,8899885.871430382,7314126.894875769,6167530.416256132,5356955.052697222,4574866.874517339,4184396.091706494,3797740.013060085
6,1041244338,95835197644032.3,33154318573748.37,8570869064864.268,400524707639.1056,149551181.5380958,41594765.66855562,15116872.43504458,9649778.200782964,7545541.68195085,6371703.714110401,5565381.678648391,5029616.811862659,4585389.777770721,4141116.694971149
7,1042244375,85075192983813.86,22148979940885.87,5628877290633.156,393637640131.8259,660801885.5667146,65326412.52189501,25911711.02553307,16830344.72408064,12870541.5366226,11086407.47028306,9911039.484627064,9302849.42443056,8569368.825620081,5159643.453179016
8,1043244412,68582649835372.52,22032398369876.11,6699783942559.506,326468567376.3884,136225875.3665157,35913603.74614858,15809116.81228468,10517717.36021722,8288473.24733733,6725266.862352068,5844003.539468765,4862809.471360051,4365795.630004491,3932135.245447848
9,1044244449,99734092138372.27,28573457417008.43,7314951386447.765,349326850191.6442,374292613.5592673,45103100.93623833,19054721.79243269,12631883.38216782,9954067.654506572,7672465.360390858,6832918.13166545,5790468.024327445,5003635.322957511,4546593.824022693
10,1045244486,104541530559437.6,27540651859551.52,6499950842789.761,436178594962.0984,210079722.8671549,38704394.15747558,18406089.86828718,12298705.28834201,10025394.01571558,8716859.784306932,7902185.126833841,7277335.183344084,6703298.866689656,6297446.1835198
11,1046244523,97577835881103.39,21729806210025.82,5858163878566.865,201729010957.4052,120183728.9956018,29535790.71142698,14671112.58114291,10220392.00439113,7480592.420675153,6169230.784071045,5175828.930097697,4574076.280422394,4231683.863201376,3934053.304310312
12,1047244560,77902364524679.45,22134073880877.68,5233147642113.338,305301857406.0255,161949295.0039571,36610288.51013475,16133185.56687872,10640778.67993051,8411970.03464523,6929334.040423908,5899187.118088908,5386844.133009119,4986313.502111917,4595240.276283765
13,1048244597,85087119895844.11,25349511388793.91,7392145676273.542,445233036566.1505,369571630.2025742,53280272.78221864,21342557.34246961,11317610.2912126,8542015.879776249,7137550.223363651,5920522.766598691,5286172.422631934,4696359.137355019,4231899.633107827
14,1049244634,98043865468542.83,33187114400137.93,10676400555954.38,840065719164.252,776053572.0241468,59551166.80862948,21893770.91147442,13081863.62988322,9574026.72652743,7921187.695740608,6873712.771282845,6201124.587109974,5615025.752775731,4962027.874007542
