Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1027243856,1065884.512708302,1062937.108655871,1062937.108655871,1062937.108655871,1062937.108655871,1062235.896525952,1062235.896525952,1062235.896525952,1062235.896525952,1062235.896525952,1060546.487998951,1060546.487998951,1060546.487998951,1060546.487998951
2,1028243893,1066912.439994515,1065008.405232752,1064873.360482503,1062628.492327224,1062628.492327224,1062628.492327224,1060893.672383211,1060893.672383211,1060893.672383211,1060893.672383211,1060893.672383211,1060893.672383211,1060893.672383211,1060893.672383211
3,1029243930,1066643.19063923,1064638.797130248,1060363.900959776,1060363.900959776,1060363.900959776,1060363.900959776,1060363.900959776,1060363.900959776,1060363.900959776,1060363.900959776,1060363.900959776,1060363.900959776,1060363.900959776,1060363.900959776
4,1030243967,1065804.625189025,1065804.625189025,1065804.625189025,1064070.492965746,1063464.628821396,1063464.628821396,1063464.628821396,1063412.06921247,1062689.963082336,1062689.963082336,1062689.963082336,1062689.963082336,1062689.963082336,1062689.963082336
5,1031244004,1061732.348132198,1061732.348132198,1061732.348132198,1061732.348132198,1061732.348132198,1061732.348132198,1061732.348132198,1059616.046224654,1059616.046224654,1059616.046224654,1059616.046224654,1059616.046224654,1059616.046224654,1059616.046224654
6,1032244041,1063953.944783492,1062848.299052703,1062848.299052703,1062848.299052703,1062848.299052703,1062848.299052703,1062848.299052703,1062848.299052703,1062848.299052703,1062226.482469945,1062226.482469945,1062226.482469945,1062226.482469945,1062226.482469945
7,1033244078,1065711.756686307,1062944.360190002,1062944.360190002,1062944.360190002,1062940.175438727,1061186.965095471,1061186.965095471,1061186.965095471,1061186.965095471,1061186.965095471,1061186.965095471,1061186.965095471,1061186.965095471,1061186.965095471
8,1034244115,1064295.051259157,1064295.051259157,1064295.051259157,1064295.051259157,1064295.051259157,1060369.336424719,1060369.336424719,1060369.336424719,1060369.336424719,1060369.336424719,1060369.336424719,1060369.336424719,1060369.336424719,1059213.177672874
9,1035244152,1066299.591111259,1062716.798472609,1062716.798472609,1061905.87289561,1061905.87289561,1061905.87289561,1061623.97060301,1060815.748533543,1060815.748533543,1060815.748533543,1060815.748533543,1060815.748533543,1060815.748533543,1060815.748533543
10,1036244189,1065149.583188233,1064412.679794523,1064412.679794523,1064412.679794523,1063018.791851824,1061066.966322729,1061066.966322729,1061066.966322729,1061066.966322729,1061066.966322729,1061066.966322729,1061066.966322729,1061066.966322729,1060160.101197384
