Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,940243835,7286627615708.004,1634258979408.83,751611538641.5916,406749756646.6614,301879180852.3521,224041969834.3993,188422914495.8043,143765612013.6522,122381597164.1646,91448034961.01418,42726773428.98913,26099335036.27163,11507048937.73442,5751947743.534219
2,941243872,3541783064270.561,911883564166.8707,440616977788.7985,267599378251.592,190520255416.2744,160628987928.0837,143983921682.7133,119383047471.1335,75069553064.05318,58651248964.66006,45634172140.89616,38268391536.35206,26445053970.13208,12303045702.32807
3,942243909,4853379392326.514,983097290435.5719,404297954490.2375,218262115932.8848,136172108073.2366,114053260442.4397,93517972257.25769,77736761009.87579,55811490071.01329,41897427587.48129,33525737490.08216,22648597304.53223,16999237010.87399,9550955921.824364
4,943243946,6152031700907.111,1250643385307.125,589289671399.7598,302768451499.5931,202380927527.2067,151721805316.1351,127604285041.7091,104233602630.2255,73743021064.80875,35415209441.98027,22653545140.88837,14444483794.29608,5085258940.785146,2318473852.788347
5,944243983,7373091172632.865,1965393488271.657,865199399625.8566,455199109102.9713,296367241290.9993,209951479161.7878,159284911377.8952,119711414326.3979,82452638317.6786,52138959789.96499,42719271822.54575,31193449195.83122,18774996238.20782,10801983928.25315
6,945244020,6622541796919.25,1596908399951.072,764826472401.3789,358212245892.8533,224446466131.4962,181342097017.3127,158053403063.3646,121109015589.8595,88268019701.3943,60911722859.00591,41882108215.59692,27435020353.40805,13032221280.46305,4843100363.075056
7,946244057,5219971308673.644,1449786665633.073,525822248284.6683,265033762931.9073,154365431363.8607,131247936412.404,115775637297.8963,103727991258.3041,81236092658.43842,60176593025.37701,46832174904.30068,38752753075.12589,34104272681.42439,19122863953.09184
8,947244094,4859755612896.786,1331508757271.283,679694700393.9779,407268980207.3444,180538029644.5129,128245628115.4577,100099542050.3793,88806315427.82347,73320223519.67522,62480946530.38589,50181191087.57185,44620020731.48946,38807890075.83165,29740518209.055
9,948244131,7197389585389.001,1670262942956.538,635027136000.0884,259942625833.2695,149914383903.6035,120057944303.6779,103695280019.8192,86283599428.7018,76696267888.1411,58160509882.13892,40982822167.27066,30391824299.32425,19904281680.73032,14010859120.44558
10,949244168,6144006945418.223,1978433023936.581,698127033224.2517,371482266785.4584,287127806208.8592,229010649325.7784,149578824303.9117,115597552026.8363,99523508386.257,81145410624.96002,68737427459.79309,55406363827.65272,36024375973.06803,14945233130.12048
11,950244205,6052986078342.092,1381477578611.378,718015339129.3312,412391060632.1652,202985757146.3164,150424153786.2322,129613164604.1995,103636509669.3958,75939040432.51881,53692449973.95555,29923663252.4439,21790449325.11825,14093382970.05794,9108431663.959377
12,951244242,5716621857550.806,1293049091068.853,650241141522.7899,355568580297.9054,208378694430.4935,148574651338.5721,107750239252.1376,97117624482.26091,68545762397.87737,32970288421.42125,24235697366.82179,13031896508.86151,8526246730.33571,5474863505.083367
13,952244279,6385696169920.814,1510292707409.41,698993942666.1897,375128000623.1274,278240538478.3002,213936033300.8153,186260963824.7052,115490486716.9078,71518775593.97992,51934129965.46892,43613276825.66009,32838712217.58624,22412039133.8728,9614504872.848982
14,953244316,5924556477228.692,1316144297601.086,584043364147.7228,303457198701.3871,211906297582.0129,173746838097.6441,112442641362.1822,90675407241.67365,67165475312.95673,54143341336.19132,36914319407.75924,20333387704.23787,15326539833.33294,9400217678.690945
15,954244353,6663200495528.091,1532735718131.409,595748075480.9808,333175682292.2786,207169166298.1491,137835677442.8518,121778015284.4767,105017507010.0039,88130085419.27014,67533462293.42427,44219578528.58358,34385943023.45117,26754238947.22456,20327822651.05568
