Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1022243691,69092262504.43427,36927146783.80096,18916967432.55515,8039641800.613921,2584708499.467081,1538757235.526557,681866507.9553818,27442479.67481581,11536299.22405108,5712378.825566748,3206070.70244605,2091826.602374284,1526676.408116728,1283004.934417012
2,1023243728,62512302741.32908,32401797834.15015,15392438468.15113,5451209776.156778,1032509010.856756,316822839.510245,183077776.3900696,61729180.31097265,21594203.38962978,6926284.819720433,4375059.564119156,2415619.89105021,1984178.36992099,669616.8440627415
3,1024243765,66225234278.25188,37009966752.51228,19854676381.46933,7768893881.872253,2269104850.464875,1602434941.833485,361746834.9807398,67772909.35098952,17697603.66965678,8781658.488526739,5854528.958586175,3582151.288520314,2750325.057064502,1918392.031530197
4,1025243802,66704938867.40742,34412718965.93724,15122253702.997,5139040072.877905,918380603.0928974,239436582.1219141,116271275.1715872,84981007.21439384,66885677.08755351,25051821.87767298,9539470.818483559,5737074.012371733,4155196.985808411,1619524.170716285
5,1026243839,68102004960.05023,35114333995.42194,16276449155.21506,5555031822.768901,1241574843.827316,416674392.3900993,162437391.4232747,121711741.0714283,103582413.9852041,99818702.38383347,94867410.00080734,4978103.133404479,3160197.111176054,2647091.709840192
6,1027243876,69289107486.81432,36583278023.36958,19889452030.75973,7103575318.119617,852978607.6122694,271034111.3860677,67441082.01189546,16131433.7871856,11557236.4402301,2699038.396252805,2126064.31666278,1719097.2984951,1322892.785077339,758997.4506838273
7,1028243913,70391310050.7981,40208444268.70132,20935562177.60941,9301793901.674768,2091596063.588134,1337933713.106027,897220357.9963232,101108727.3398277,86240166.07564367,78880322.88652131,28397244.75364547,24983232.93201841,5338563.545147708,4203040.672917853
8,1029243950,64753540252.98627,37140930072.17027,21675059066.97674,6726392223.210328,1471948523.548364,722784613.9661779,471166551.2178872,155172343.7166464,89722878.41805567,85756567.29912899,83974094.35184002,54755438.48160503,6690847.328669445,6016449.742097029
9,1030243987,69772122192.83405,35646141648.83226,17533131791.58301,6701703901.788098,1987453459.164051,1265240524.843039,263198652.3532999,54373880.15772501,45500147.79143459,39400457.22757792,37581094.32049284,36096587.44078622,35212604.36572604,34568771.87771133
10,1031244024,64394710223.6186,35280926479.86823,18096287649.92035,5425364288.37499,796717021.3122592,275254013.5419755,210020669.1328215,17788791.98044049,9114942.615951128,7445832.174089337,6165553.814896996,5907112.079113629,5336760.590915683,5092445.597185166
11,1032244061,67951885479.0792,34929232482.35089,16737389701.67981,6165211486.748279,1298223786.84849,384258251.5894364,217658900.1867962,167908209.8627449,28463872.80902229,22273464.38719797,4478103.862019025,3261856.316845381,2393791.539819385,1903248.947054433
12,1033244098,62810245652.62189,35546509907.64979,19748863206.87442,6823973373.400217,1222398337.179623,430061105.1039459,336370974.8780072,226015635.9402425,197287445.3971182,93501489.59093654,4416685.377716203,2363199.78934592,1605233.642121825,1181684.558761033
13,1034244135,65759030911.42706,35708651112.67074,17013049840.7811,5668511925.721251,1414883978.698458,723291792.2610844,501016672.4135907,22135530.74373488,14103849.86106402,7532677.043101557,2377196.400092813,1624160.221444775,1161036.778995331,920723.8839655346
14,1035244172,73486837958.00417,38232506157.88345,19095603324.66284,6352153647.767298,999595312.1048031,290998554.9588869,222699371.7550498,177179515.8267349,58052829.96194795,53987619.15550274,49827789.00813811,48449029.04341678,46356066.62436443,16551009.91807201
15,1036244209,63543659531.10326,31561768412.52245,18162361220.94625,6735418822.839975,1579916889.360065,548401968.9719232,323788306.726971,43942569.04930738,32116804.74606906,28831179.23672529,5572225.950235914,2731399.760397072,1999249.656649368,1682089.493711137
16,1037244246,75842090983.40327,44230750851.19386,23849859808.74798,9498899257.735119,1985562451.944964,772149744.3973008,509218827.0624007,37290756.79547052,14111708.73158346,6969414.391066686,5834481.164726799,4157139.66016114,1629412.591940864,1262608.234359466
17,1038244283,68032821054.37404,37744918878.2635,22211097174.26672,7884602976.014503,2345972466.983132,1242038391.586517,966511877.2015733,107292063.667707,24908263.31358407,9351594.135608984,4879578.761898627,3099171.454058551,2689186.444627913,2123069.384461379
18,1039244320,68596762996.98761,34576860862.07661,17385482818.03879,7842798087.974984,2280161866.248639,987702548.6073316,289421142.5453768,16536347.21090455,8534048.085886277,6117559.698068286,4848956.218523949,4324336.318223136,3226318.027536592,2376682.674359396
19,1040244357,68109185176.70629,37960234692.30753,19590283269.83128,7238415815.958016,1919232348.490802,484937900.9145182,408486014.9514663,37021290.28492311,19000364.77438546,7806620.93646541,6308295.029791188,3343336.520327572,2109805.894397223,1664139.026856136
20,1041244394,67370709667.80875,38450284225.9411,19901698011.34185,8861688279.116373,2269270223.892456,1504050284.362704,1081184503.95757,28221652.35934094,10075106.69186619,6377819.381376375,4798175.304493645,3156130.812076069,2248492.198146312,1742636.718671087
21,1042244431,65164104016.56481,34270038233.52998,17467237262.22991,6279905934.177456,1374543893.788501,537230955.9749327,79127572.43372405,32438982.1943243,14565978.88068602,12491724.87917066,10967512.33318793,9334726.258334015,1706832.445567486,791986.0549885036
22,1043244468,65129086971.59224,34140482493.54014,19003058544.9614,6075351664.259396,1370690248.958206,114617376.3349402,54714731.00837137,26712924.93627545,23104142.86839735,18720921.25194587,17149061.94914535,16627827.69635032,10361067.86818476,10044807.3265193
23,1044244505,60303051005.41885,33250004200.15132,17139270776.04845,6182378723.995052,2905956964.343423,1730830244.999486,350106776.7788451,116368672.3008504,110853190.1871624,89734155.02974588,85563108.24456039,7887228.237949325,3281521.077558623,2384828.480912916
24,1045244542,67622761911.15498,36650368322.34364,20049165359.71862,7473984227.48729,2115531820.998335,1358443294.141965,353589658.0859729,42975810.62021243,13381513.05079898,6006053.162136969,4249742.675481053,3026454.357237482,2476299.933820267,1555190.213057105
25,1046244579,62398935166.30566,33160642114.42402,17033685184.40376,6605042564.105162,1909904862.456966,377376466.2898744,238474380.6999074,21036503.2738696,11106137.63597652,6830612.888741645,3819384.027963117,2553385.920507997,1572904.923471433,969454.6619130542
