Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1032244021,9038564514018.662,900995456070.1285,311197963485.8858,191346672905.7301,143407017329.7713,105773396424.9305,93672335993.38258,76773670050.81332,50948330421.26007,14223791367.08357,7100516217.494401,3331169124.924193,1865424719.174307,446237575.9797918
2,1033244058,8117538103615.124,1115127794274.963,438388776285.2913,327104541897.8939,225275397966.3767,145907835730.9051,82884325840.49881,36853482260.89706,17233363809.31923,12981791559.57398,7137877788.078061,4343279745.486997,972988777.7845873,552686441.0044218
3,1034244095,6155277703108.777,814916607758.6559,335075524767.4142,210575416406.3801,174763217120.0558,120985460106.4516,82841642506.15448,41941352979.22972,22265985987.1074,9292476589.826031,4620709256.675769,1442566481.568039,953516764.2091031,694606826.9997089
4,1035244132,5306836838668.588,827700636545.5366,366756137680.6364,195889677489.3538,132826639095.5045,79589503327.97511,71309603559.69534,46835959030.06764,24396824609.44811,10527305529.29184,7253553645.778521,3651201945.367514,980811829.3113486,554950220.7363842
5,1036244169,8726243001123.82,1244149329971.674,372297057944.9497,233872922904.1207,198736802910.1981,150395644685.2989,100678797124.7595,22202796707.28414,5968955805.628099,3624303180.870647,1124788488.918428,672782435.9892834,561602841.897549,471750015.41511
6,1037244206,7202106216574.597,1173181967169.448,516393652383.1122,376274298162.4717,342576661753.647,259622298191.8967,156313042730.1288,99365965375.61371,57946125283.18268,24785721940.46403,4329037413.625765,704792199.440968,406674564.831106,323714270.5913555
7,1038244243,4919849060853.059,1175213614162.719,594748193059.8163,481870254163.9262,395340914278.0841,303789161577.5762,134445012447.2739,39615574974.05644,16795884833.92787,5077452891.408003,1585593200.833601,481467564.7379661,407249791.5945722,361925719.260108
8,1039244280,7434325343998.451,1282972416214.533,583310394965.8556,311479625559.2014,230473021878.9155,135227960445.1224,74415645916.87358,20689457013.94101,10308310809.88164,1986142809.924538,977120663.9199497,699554624.7668908,507481515.2007698,405986572.1194196
9,1040244317,5380829371623.398,706759476667.0242,316150663256.1972,200859719882.3846,176625383581.7377,136616665233.7391,90574358407.52255,42959945933.13672,31999605589.48803,20978441484.86173,10744134491.62167,4281785320.096824,1891366424.470474,719857346.895941
10,1041244354,8424605987095.059,1041391719459.706,350907445992.1389,229908509728.3581,191389456268.2566,144430633059.6447,103348881349.6413,44872262881.98329,11204931797.6233,6027432052.825259,3003099802.824351,921111480.9057827,583048963.6834438,436766668.0430343
11,1042244391,5499801126653.382,690482485534.472,271111396990.4077,189689088838.1392,139356749813.931,104303741211.5734,77427654257.96236,47968977440.63942,23765772464.30178,11514641173.47797,2227160537.368749,650178461.8342913,345257363.4872662,282526965.4333982
12,1043244428,5920717450251.889,788237095229.0516,368835000635.103,249525025792.6588,216020867305.8093,175661215338.5197,124269268748.4915,95891513299.6899,37039395870.23024,6686253821.786969,1343577066.660897,608516300.6675721,477108749.6733412,424517679.2187345
13,1044244465,5010963298063.313,717262097515.9253,351062867570.5927,222232361491.5559,163337096132.6355,101167216538.1192,81025165603.28467,42556008610.70483,27410103974.64712,17604493055.488,6351134734.07031,1413824202.961045,413843640.6970249,293726098.6983216
14,1045244502,7566239310317.726,948152345489.2469,201883450785.127,128657821807.4336,101395998754.186,82052687039.60913,58501477879.57315,39620360872.00291,21121415952.21347,5198301718.3928,3308386272.058508,2031389632.400881,1688849673.566645,767148647.3301803
15,1046244539,7767357307163.307,1308263459487.2,448354386349.0064,272162386738.2625,186704450017.6558,124659354796.7872,81170948894.26555,27581814735.97591,4205316435.118014,1328156007.932967,728560194.7655249,629282571.2832012,555047221.8793325,492498042.0333683
16,1047244576,7086675343748.927,1100069211790.177,398370169087.476,248668496679.0788,207811474523.1838,162895469477.4812,130786184907.4651,66484203661.82404,15140785816.0146,6072909380.723063,2209611742.660576,1617099590.809407,499714784.3636578,402364332.0155442
17,1048244613,7950536983637.453,1068832258219.167,394804123081.1639,280858885720.7413,217626263490.1656,161431990310.7621,93403674002.01584,59363064616.26705,30883823267.93233,9896426510.21677,1557625018.941676,572308702.2471527,395017274.9566467,306948230.8102698
