Eval,BestError,Log10Error
100,1.0044884496948550e+03,3.0019449472936968e+00
200,1.0044884496948550e+03,3.0019449472936968e+00
300,1.0044884496948550e+03,3.0019449472936968e+00
399,1.0044884496948550e+03,3.0019449472936968e+00
498,1.0044884496948550e+03,3.0019449472936968e+00
597,7.1431683571238398e+02,2.8538908861189740e+00
696,7.1431683571238398e+02,2.8538908861189740e+00
795,7.1431683571238398e+02,2.8538908861189740e+00
894,7.1431683571238398e+02,2.8538908861189740e+00
992,6.9681808677704839e+02,2.8431194147974308e+00
1090,6.9681808677704839e+02,2.8431194147974308e+00
1188,2.8622835634007060e+02,2.4567126566494122e+00
1286,2.2526336840945439e+02,2.3526905739204862e+00
1384,2.2526336840945439e+02,2.3526905739204862e+00
1481,2.0019239200238900e+02,2.3014475687768474e+00
1578,1.8804976312228251e+02,2.2742727906977938e+00
1675,1.8804976312228251e+02,2.2742727906977938e+00
1772,1.8804976312228251e+02,2.2742727906977938e+00
1868,1.8804976312228251e+02,2.2742727906977938e+00
1964,1.8804976312228251e+02,2.2742727906977938e+00
2060,1.5701681436040599e+02,2.1959461619183687e+00
2156,1.4509630698371399e+02,2.1616563588401809e+00
2252,1.4509630698371399e+02,2.1616563588401809e+00
2347,1.2540971602232300e+01,1.0983311844326640e+00
2442,1.2540971602232300e+01,1.0983311844326640e+00
2537,1.2540971602232300e+01,1.0983311844326640e+00
2632,1.2540971602232300e+01,1.0983311844326640e+00
2727,1.2540971602232300e+01,1.0983311844326640e+00
2821,1.2540971602232300e+01,1.0983311844326640e+00
2915,1.2540971602232300e+01,1.0983311844326640e+00
3009,1.1637060715570399e+01,1.0658433002274617e+00
3103,1.1637060715570399e+01,1.0658433002274617e+00
3197,8.9385221412621991e+00,9.5126572025560763e-01
3290,8.9385221412621991e+00,9.5126572025560763e-01
3383,8.9385221412621991e+00,9.5126572025560763e-01
3476,8.9385221412621991e+00,9.5126572025560763e-01
3569,8.9385221412621991e+00,9.5126572025560763e-01
3661,8.9385221412621991e+00,9.5126572025560763e-01
3753,8.7322859588452992e+00,9.4112794924451026e-01
3845,8.7322859588452992e+00,9.4112794924451026e-01
3937,8.7322859588452992e+00,9.4112794924451026e-01
4029,8.7322859588452992e+00,9.4112794924451026e-01
4120,8.1419703759162996e+00,9.1072951789114687e-01
4211,8.1419703759162996e+00,9.1072951789114687e-01
4302,8.1419703759162996e+00,9.1072951789114687e-01
4393,8.1419703759162996e+00,9.1072951789114687e-01
4483,8.1419703759162996e+00,9.1072951789114687e-01
4573,8.1419703759162996e+00,9.1072951789114687e-01
4663,7.0019918121137996e+00,8.4522159858041701e-01
4753,7.0019918121137996e+00,8.4522159858041701e-01
4843,7.0019918121137996e+00,8.4522159858041701e-01
4932,7.0019918121137996e+00,8.4522159858041701e-01
5021,5.8659250629830000e+00,7.6833651058097185e-01
5110,1.7899855420966999e+00,2.5284952315141213e-01
5199,1.7899855420966999e+00,2.5284952315141213e-01
5287,1.7899855420966999e+00,2.5284952315141213e-01
5375,1.7899855420966999e+00,2.5284952315141213e-01
5463,1.7899855420966999e+00,2.5284952315141213e-01
5551,1.7899855420966999e+00,2.5284952315141213e-01
5639,1.7899855420966999e+00,2.5284952315141213e-01
5726,1.7899855420966999e+00,2.5284952315141213e-01
5813,1.7899855420966999e+00,2.5284952315141213e-01
5900,1.7899855420966999e+00,2.5284952315141213e-01
5987,1.7899855420966999e+00,2.5284952315141213e-01
6073,1.7899855420966999e+00,2.5284952315141213e-01
6159,1.7899855420966999e+00,2.5284952315141213e-01
6245,1.7899855420966999e+00,2.5284952315141213e-01
6331,1.7899855420966999e+00,2.5284952315141213e-01
6417,1.7899855420966999e+00,2.5284952315141213e-01
6502,1.7899855420966999e+00,2.5284952315141213e-01
6587,1.7899855420966999e+00,2.5284952315141213e-01
6672,1.7899855420966999e+00,2.5284952315141213e-01
6757,1.7899855420966999e+00,2.5284952315141213e-01
6841,1.7899855420966999e+00,2.5284952315141213e-01
6925,1.7899855420966999e+00,2.5284952315141213e-01
7009,1.7899855420966999e+00,2.5284952315141213e-01
7093,1.7899855420966999e+00,2.5284952315141213e-01
7177,1.7899855420966999e+00,2.5284952315141213e-01
7260,1.7899855420966999e+00,2.5284952315141213e-01
7343,1.7899855420966999e+00,2.5284952315141213e-01
7426,1.7899855420966999e+00,2.5284952315141213e-01
7509,1.7899855420966999e+00,2.5284952315141213e-01
7591,1.7899855420966999e+00,2.5284952315141213e-01
7673,1.7899855420966999e+00,2.5284952315141213e-01
7755,1.7899855420966999e+00,2.5284952315141213e-01
7837,1.7899855420966999e+00,2.5284952315141213e-01
7919,1.7899855420966999e+00,2.5284952315141213e-01
8000,1.7899855420966999e+00,2.5284952315141213e-01
8081,1.6293827877685001e+00,2.1202312426341491e-01
8162,1.6293827877685001e+00,2.1202312426341491e-01
8243,1.6293827877685001e+00,2.1202312426341491e-01
8323,1.6293827877685001e+00,2.1202312426341491e-01
8403,1.6293827877685001e+00,2.1202312426341491e-01
8483,1.6293827877685001e+00,2.1202312426341491e-01
8563,1.6293827877685001e+00,2.1202312426341491e-01
8643,1.6293827877685001e+00,2.1202312426341491e-01
8722,1.6293827877685001e+00,2.1202312426341491e-01
8801,1.1187297234655000e+00,4.8725176979300240e-02
8880,1.1187297234655000e+00,4.8725176979300240e-02
8959,1.1187297234655000e+00,4.8725176979300240e-02
9038,1.1187297234655000e+00,4.8725176979300240e-02
9116,1.1187297234655000e+00,4.8725176979300240e-02
9194,1.1187297234655000e+00,4.8725176979300240e-02
