Eval,BestError,Log10Error
100,5.3168302396314114e+05,5.7256527940045485e+00
200,5.3168302396314114e+05,5.7256527940045485e+00
300,5.2400646096792963e+05,5.7193366418413998e+00
400,1.0440948438420829e+05,5.0187399510478334e+00
500,1.0440948438420829e+05,5.0187399510478334e+00
600,1.0440948438420829e+05,5.0187399510478334e+00
700,1.0440948438420829e+05,5.0187399510478334e+00
800,1.0318917175625324e+05,5.0136341266202873e+00
900,1.0250556137296335e+05,5.0107474283973250e+00
1000,1.0250556137296335e+05,5.0107474283973250e+00
1100,1.0250556137296335e+05,5.0107474283973250e+00
1200,1.0250556137296335e+05,5.0107474283973250e+00
1300,1.0250556137296335e+05,5.0107474283973250e+00
1400,1.0250556137296335e+05,5.0107474283973250e+00
1500,1.0088408544994783e+05,5.0038226613172236e+00
1600,1.0088408544994783e+05,5.0038226613172236e+00
1700,1.0088408544994783e+05,5.0038226613172236e+00
1800,1.0088408544994783e+05,5.0038226613172236e+00
1900,1.0088408544994783e+05,5.0038226613172236e+00
2000,9.5240071819846096e+04,4.9788197142312791e+00
2100,7.5858629097301833e+04,4.8800049899505211e+00
2200,7.0462893788720045e+04,4.8479604749318845e+00
2300,7.0462893788720045e+04,4.8479604749318845e+00
2400,7.0462893788720045e+04,4.8479604749318845e+00
2500,7.0462893788720045e+04,4.8479604749318845e+00
2600,7.0462893788720045e+04,4.8479604749318845e+00
2700,7.0462893788720045e+04,4.8479604749318845e+00
2800,5.6737337855939477e+04,4.7538689546251707e+00
2900,5.6737337855939477e+04,4.7538689546251707e+00
3000,5.6737337855939477e+04,4.7538689546251707e+00
3100,5.6737337855939477e+04,4.7538689546251707e+00
3200,5.6737337855939477e+04,4.7538689546251707e+00
3300,5.6737337855939477e+04,4.7538689546251707e+00
3400,5.6737337855939477e+04,4.7538689546251707e+00
3500,5.6737337855939477e+04,4.7538689546251707e+00
3600,5.6737337855939477e+04,4.7538689546251707e+00
3700,5.6737337855939477e+04,4.7538689546251707e+00
3800,5.6737337855939477e+04,4.7538689546251707e+00
3900,5.3843536068945512e+04,4.7311335735933842e+00
4000,4.2007568425341859e+04,4.6233275434751686e+00
4100,2.4655990448957593e+04,4.3919224531408183e+00
4200,2.3839574379822006e+04,4.3772984974547446e+00
4300,6.0896045877727238e+02,2.7845890937948581e+00
4400,6.0082091686230160e+02,2.7787450437027510e+00
4500,5.5100166976423861e+02,2.7411529149466962e+00
4600,5.5100166976423861e+02,2.7411529149466962e+00
4700,5.5100166976423861e+02,2.7411529149466962e+00
4800,5.4852556873117874e+02,2.7391968763957788e+00
4900,5.4852556873117874e+02,2.7391968763957788e+00
5000,5.2699060351467961e+02,2.7218028716108287e+00
5100,5.2699060351467961e+02,2.7218028716108287e+00
5200,5.1699434022320997e+02,2.7134857886968766e+00
5300,5.1699434022320997e+02,2.7134857886968766e+00
5400,5.1699434022320997e+02,2.7134857886968766e+00
5500,5.1134815245157370e+02,2.7087166911410581e+00
5600,5.1134815245157370e+02,2.7087166911410581e+00
5700,5.1134815245157370e+02,2.7087166911410581e+00
5800,5.1134815245157370e+02,2.7087166911410581e+00
5900,5.1134815245157370e+02,2.7087166911410581e+00
6000,5.1134815245157370e+02,2.7087166911410581e+00
6100,5.1134815245157370e+02,2.7087166911410581e+00
6200,5.1134815245157370e+02,2.7087166911410581e+00
6300,5.1134815245157370e+02,2.7087166911410581e+00
6400,3.5912062760439500e+02,2.5552403513735680e+00
6500,3.5912062760439500e+02,2.5552403513735680e+00
6600,3.5912062760439500e+02,2.5552403513735680e+00
6700,3.5912062760439500e+02,2.5552403513735680e+00
6800,3.5912062760439500e+02,2.5552403513735680e+00
6900,3.5912062760439500e+02,2.5552403513735680e+00
7000,3.5912062760439500e+02,2.5552403513735680e+00
7100,3.5912062760439500e+02,2.5552403513735680e+00
7200,3.4863407538826698e+02,2.5423698326588187e+00
7300,3.4863407538826698e+02,2.5423698326588187e+00
7400,3.4863407538826698e+02,2.5423698326588187e+00
7500,3.4863407538826698e+02,2.5423698326588187e+00
7600,3.4863407538826698e+02,2.5423698326588187e+00
7700,3.4863407538826698e+02,2.5423698326588187e+00
7800,3.4863407538826698e+02,2.5423698326588187e+00
7900,3.4863407538826698e+02,2.5423698326588187e+00
8000,3.1409760034900199e+02,2.4970646184769261e+00
8100,2.7983289223903000e+02,2.4468987611863064e+00
8200,2.7983289223903000e+02,2.4468987611863064e+00
8300,2.7983289223903000e+02,2.4468987611863064e+00
8400,2.7983289223903000e+02,2.4468987611863064e+00
8500,2.7983289223903000e+02,2.4468987611863064e+00
8600,2.7983289223903000e+02,2.4468987611863064e+00
8700,2.6474080613967362e+02,2.4228208869584176e+00
8800,2.6474080613967362e+02,2.4228208869584176e+00
8900,2.6474080613967362e+02,2.4228208869584176e+00
9000,2.5972081166521139e+02,2.4145067514360936e+00
9100,2.5972081166521139e+02,2.4145067514360936e+00
9200,2.5972081166521139e+02,2.4145067514360936e+00
9300,2.5972081166521139e+02,2.4145067514360936e+00
9400,2.5776785030554947e+02,2.4112287496908520e+00
9500,2.5776785030554947e+02,2.4112287496908520e+00
9600,2.5776785030554947e+02,2.4112287496908520e+00
9700,2.5776785030554947e+02,2.4112287496908520e+00
9800,2.5776785030554947e+02,2.4112287496908520e+00
9900,2.5776785030554947e+02,2.4112287496908520e+00
10000,2.5776785030554947e+02,2.4112287496908520e+00
10100,2.5776785030554947e+02,2.4112287496908520e+00
10200,2.5776785030554947e+02,2.4112287496908520e+00
10300,2.5776785030554947e+02,2.4112287496908520e+00
10400,2.5776785030554947e+02,2.4112287496908520e+00
10500,2.5776785030554947e+02,2.4112287496908520e+00
10600,2.5776785030554947e+02,2.4112287496908520e+00
10700,2.5776785030554947e+02,2.4112287496908520e+00
10800,2.5201267573920401e+02,2.4014223854844912e+00
10900,2.5201267573920401e+02,2.4014223854844912e+00
11000,2.5201267573920401e+02,2.4014223854844912e+00
11100,2.5201267573920401e+02,2.4014223854844912e+00
11200,2.5201267573920401e+02,2.4014223854844912e+00
11300,2.5201267573920401e+02,2.4014223854844912e+00
11400,2.5002354602034029e+02,2.3979809103727416e+00
11500,2.5002354602034029e+02,2.3979809103727416e+00
11600,2.5002354602034029e+02,2.3979809103727416e+00
11700,2.5002354602034029e+02,2.3979809103727416e+00
11800,2.5002354602034029e+02,2.3979809103727416e+00
11900,2.5002354602034029e+02,2.3979809103727416e+00
12000,1.4908680005318601e+02,2.1734391932998323e+00
12100,1.4908680005318601e+02,2.1734391932998323e+00
12200,1.4908680005318601e+02,2.1734391932998323e+00
12300,1.4908680005318601e+02,2.1734391932998323e+00
12400,1.4908680005318601e+02,2.1734391932998323e+00
12500,1.4908680005318601e+02,2.1734391932998323e+00
12600,1.4908680005318601e+02,2.1734391932998323e+00
12700,1.4769158847005770e+02,2.1693557614929655e+00
12800,1.4769158847005770e+02,2.1693557614929655e+00
12900,1.4691672694279239e+02,2.1670712444315048e+00
13000,1.4691672694279239e+02,2.1670712444315048e+00
13100,1.4662860964523179e+02,2.1662187165453060e+00
13200,8.0352160542845695e+01,1.9049975587499026e+00
13300,8.0352160542845695e+01,1.9049975587499026e+00
13400,8.0352160542845695e+01,1.9049975587499026e+00
13500,8.0352160542845695e+01,1.9049975587499026e+00
13600,8.0352160542845695e+01,1.9049975587499026e+00
13700,8.0352160542845695e+01,1.9049975587499026e+00
13800,8.0352160542845695e+01,1.9049975587499026e+00
13900,8.0352160542845695e+01,1.9049975587499026e+00
14000,8.0352160542845695e+01,1.9049975587499026e+00
14100,4.2989995621098203e+01,1.6333674008803709e+00
14200,4.2989995621098203e+01,1.6333674008803709e+00
14300,3.9474933360540703e+01,1.5963214055283654e+00
14400,3.4511971129128099e+01,1.5379697644510522e+00
14500,3.4511971129128099e+01,1.5379697644510522e+00
14600,3.4511971129128099e+01,1.5379697644510522e+00
14700,3.4511971129128099e+01,1.5379697644510522e+00
14800,3.4511971129128099e+01,1.5379697644510522e+00
14900,3.4511971129128099e+01,1.5379697644510522e+00
15000,3.4511971129128099e+01,1.5379697644510522e+00
15100,3.4511971129128099e+01,1.5379697644510522e+00
15200,3.4511971129128099e+01,1.5379697644510522e+00
15300,3.4511971129128099e+01,1.5379697644510522e+00
15400,3.4511971129128099e+01,1.5379697644510522e+00
