Eval,BestError,Log10Error
100,5.7449407829881230e+15,1.5759285556478780e+01
200,3.6045125334797855e+15,1.5556846539975172e+01
300,3.6045125334797855e+15,1.5556846539975172e+01
400,3.6045125334797855e+15,1.5556846539975172e+01
500,1.5962331671144988e+15,1.5203096330495226e+01
600,1.5962331671144988e+15,1.5203096330495226e+01
700,1.5962331671144988e+15,1.5203096330495226e+01
800,1.5962331671144988e+15,1.5203096330495226e+01
900,3.5643612714940381e+14,1.4551981716202302e+01
1000,2.8066179368733594e+14,1.4448183296424622e+01
1100,2.8066179368733594e+14,1.4448183296424622e+01
1200,2.8066179368733594e+14,1.4448183296424622e+01
1300,2.8066179368733594e+14,1.4448183296424622e+01
1400,1.7279348742789816e+14,1.4237527369928600e+01
1500,1.7279348742789816e+14,1.4237527369928600e+01
1600,1.7279348742789816e+14,1.4237527369928600e+01
1700,1.7279348742789816e+14,1.4237527369928600e+01
1800,1.7274353879089997e+14,1.4237401812226055e+01
1900,1.1763376042578903e+14,1.4070531980434527e+01
2000,9.8837336052245688e+13,1.3994921031414369e+01
2100,9.8837336052245688e+13,1.3994921031414369e+01
2200,9.8837336052245688e+13,1.3994921031414369e+01
2300,9.8837336052245688e+13,1.3994921031414369e+01
2400,6.1022749437194562e+13,1.3785491771292321e+01
2500,6.1022749437194562e+13,1.3785491771292321e+01
2600,6.1022749437194562e+13,1.3785491771292321e+01
2700,6.1022749437194562e+13,1.3785491771292321e+01
2800,6.1022749437194562e+13,1.3785491771292321e+01
2900,4.6734282491129586e+13,1.3669635579377612e+01
3000,4.6734282491129586e+13,1.3669635579377612e+01
3100,4.4659970601461922e+13,1.3649918432850352e+01
3200,4.4659970601461922e+13,1.3649918432850352e+01
3300,3.2173966922903945e+13,1.3507504610995689e+01
3400,3.2173966922903945e+13,1.3507504610995689e+01
3500,3.2173966922903945e+13,1.3507504610995689e+01
3600,2.8354694168341242e+13,1.3452624967378741e+01
3700,2.8354694168341242e+13,1.3452624967378741e+01
3800,2.6898071057438102e+13,1.3429721136539662e+01
3900,2.6898071057438102e+13,1.3429721136539662e+01
4000,2.6898071057438102e+13,1.3429721136539662e+01
4100,1.6506817756316291e+13,1.3217663356480250e+01
4200,1.6328603796710496e+13,1.3212949051282440e+01
4300,1.2441899816252570e+13,1.3094886700026755e+01
4400,8.2723700189060596e+12,1.2917629951955755e+01
4500,8.2723700189060596e+12,1.2917629951955755e+01
4600,8.2723700189060596e+12,1.2917629951955755e+01
4700,8.2723700189060596e+12,1.2917629951955755e+01
4800,8.2723700189060596e+12,1.2917629951955755e+01
4900,8.2723700189060596e+12,1.2917629951955755e+01
5000,8.1284987603745195e+12,1.2910010343836596e+01
5100,8.1284987603745195e+12,1.2910010343836596e+01
5200,8.1284987603745195e+12,1.2910010343836596e+01
5300,8.1284987603745195e+12,1.2910010343836596e+01
5400,8.1284987603745195e+12,1.2910010343836596e+01
5500,8.1284987603745195e+12,1.2910010343836596e+01
5600,6.5121700413665186e+12,1.2813725732032102e+01
5700,6.5121700413665186e+12,1.2813725732032102e+01
5800,6.5121700413665186e+12,1.2813725732032102e+01
5900,6.5121700413665186e+12,1.2813725732032102e+01
6000,6.5121700413665186e+12,1.2813725732032102e+01
6100,5.4795021677711523e+12,1.2738741103080876e+01
6200,5.4795021677711523e+12,1.2738741103080876e+01
6300,5.4795021677711523e+12,1.2738741103080876e+01
6400,5.4795021677711523e+12,1.2738741103080876e+01
6500,4.8885752418010254e+12,1.2689182303953171e+01
6600,4.8885752418010254e+12,1.2689182303953171e+01
6700,4.8881927282116855e+12,1.2689148320628274e+01
6800,4.1585352578691636e+12,1.2618940387972373e+01
6900,4.0276270459326895e+12,1.2605049248526958e+01
7000,3.5222658543786089e+12,1.2546822132645508e+01
7100,3.5222658543786089e+12,1.2546822132645508e+01
7200,3.3675909713530391e+12,1.2527319336487970e+01
7300,2.9492415801376396e+12,1.2469710348212560e+01
7400,2.7046353873702051e+12,1.2432108726031784e+01
7500,2.7046353873702051e+12,1.2432108726031784e+01
7600,2.7046353873702051e+12,1.2432108726031784e+01
7700,2.1319141651258481e+12,1.2328769715193831e+01
7800,2.1319141651258481e+12,1.2328769715193831e+01
7900,2.1070617230911401e+12,1.2323677257774813e+01
8000,2.1070617230911401e+12,1.2323677257774813e+01
8100,2.1070617230911401e+12,1.2323677257774813e+01
8200,2.1070617230911401e+12,1.2323677257774813e+01
8300,2.1070617230911401e+12,1.2323677257774813e+01
8400,2.1070617230911401e+12,1.2323677257774813e+01
8500,2.1070617230911401e+12,1.2323677257774813e+01
8600,2.0469799734698833e+12,1.2311113593784114e+01
8700,1.9023310065181748e+12,1.2279286086627122e+01
8800,1.8398268595302676e+12,1.2264776954809196e+01
8900,1.8290484310528337e+12,1.2262225205236136e+01
9000,1.6504732760375330e+12,1.2217608496758791e+01
9100,1.5919851366853606e+12,1.2201939008699600e+01
9200,1.3868379196232417e+12,1.2142025707845901e+01
9300,1.3868379196232417e+12,1.2142025707845901e+01
9400,1.3150927761902537e+12,1.2118956392191704e+01
9500,1.3150927761902537e+12,1.2118956392191704e+01
9600,1.3150927761902537e+12,1.2118956392191704e+01
9700,1.3150927761902537e+12,1.2118956392191704e+01
9800,1.1396559023696262e+12,1.2056773744090782e+01
9900,1.1396559023696262e+12,1.2056773744090782e+01
10000,1.1396559023696262e+12,1.2056773744090782e+01
10100,1.1396559023696262e+12,1.2056773744090782e+01
10200,1.1396559023696262e+12,1.2056773744090782e+01
10300,1.0930134212232382e+12,1.2038625494728667e+01
10400,1.0334087515381897e+12,1.2014272135096860e+01
10500,1.0144215041043135e+12,1.2006218446979744e+01
10600,1.0144215041043135e+12,1.2006218446979744e+01
10700,9.9892723442217224e+11,1.1999533853751620e+01
10800,8.9906936227105457e+11,1.1953793198395672e+01
10900,8.9906936227105457e+11,1.1953793198395672e+01
11000,8.3882090441506152e+11,1.1923669245063433e+01
11100,8.3882090441506152e+11,1.1923669245063433e+01
11200,8.3882090441506152e+11,1.1923669245063433e+01
11300,7.2266893835752246e+11,1.1858939388342147e+01
11400,7.2266893835752246e+11,1.1858939388342147e+01
11500,7.2266893835752246e+11,1.1858939388342147e+01
11600,6.7480579466542944e+11,1.1829178803289368e+01
11700,6.2256502126762134e+11,1.1794184716254620e+01
11800,6.2256502126762134e+11,1.1794184716254620e+01
11900,6.2256502126762134e+11,1.1794184716254620e+01
12000,5.8978930011377710e+11,1.1770696889369230e+01
12100,5.8978930011377710e+11,1.1770696889369230e+01
12200,5.6480395054806702e+11,1.1751897725747758e+01
12300,5.5314202701626331e+11,1.1742836656856168e+01
12400,5.5314202701626331e+11,1.1742836656856168e+01
12500,5.4533439442023187e+11,1.1736662889646944e+01
12600,4.7849348038417688e+11,1.1679876024761837e+01
12700,4.7165693368991235e+11,1.1673626223257163e+01
12800,4.7165693368991235e+11,1.1673626223257163e+01
12900,4.6457510741288800e+11,1.1667055935978972e+01
13000,4.1414492582403589e+11,1.1617152344675697e+01
13100,4.1414492582403589e+11,1.1617152344675697e+01
13200,4.1414492582403589e+11,1.1617152344675697e+01
13300,3.7976870510763135e+11,1.1579519173778976e+01
13400,3.4592843095132196e+11,1.1538986257006730e+01
13500,3.4592843095132196e+11,1.1538986257006730e+01
13600,3.4592843095132196e+11,1.1538986257006730e+01
13700,3.4592843095132196e+11,1.1538986257006730e+01
13800,3.1343825456664691e+11,1.1496152000215924e+01
13900,3.1343825456664691e+11,1.1496152000215924e+01
14000,3.1343825456664691e+11,1.1496152000215924e+01
14100,2.7937458108861133e+11,1.1446186889268706e+01
14200,2.7937458108861133e+11,1.1446186889268706e+01
14300,2.7937458108861133e+11,1.1446186889268706e+01
14400,2.7066570021054333e+11,1.1432433223804848e+01
14500,2.7066570021054333e+11,1.1432433223804848e+01
14600,2.7066570021054333e+11,1.1432433223804848e+01
14700,2.7066570021054333e+11,1.1432433223804848e+01
14800,2.6518536215346664e+11,1.1423549547970197e+01
14900,2.6345798055528006e+11,1.1420711358568804e+01
15000,2.6264905536694434e+11,1.1419375843175825e+01
