Run,Seed,E10000,E20000,E30000,E50000,E100000,E200000,E300000,E400000,E500000,E600000,E700000,E800000,E900000,E1000000
1,40240985,354.1196340772267,347.479290727584,340.742203619875,336.5117924266324,330.497484873738,321.1767558593915,321.1681580975956,321.1681580975956,321.1681580975956,321.1681580975956,321.1681580975956,321.1681580975956,321.1681580975956,321.1681580975956
2,41241022,358.533493434817,351.5463186154843,347.6460171264907,342.72640275763,331.240433199578,326.1168898557103,324.143168936805,324.143168936805,324.143168936805,324.143168936805,324.143168936805,324.143168936805,324.143168936805,324.143168936805
3,42241059,354.1023453040625,349.775250594377,339.85730478382,336.5005958618435,329.9389416222766,326.73908523528,326.735143402582,326.735143402582,326.735143402582,326.735143402582,326.735143402582,326.735143402582,326.735143402582,326.735143402582
4,43241096,367.0839621545706,342.550892025026,342.550892025026,337.907715162435,331.38999036567,327.261054440236,319.2768891812457,319.2768891812457,319.2768891812457,319.2768891812457,319.2768891812457,319.2768891812457,319.2768891812457,319.2768891812457
5,44241133,351.977179562884,345.14157770076,340.477284710586,336.3210378540257,328.0009765594205,321.4197410800257,319.2768891812457,319.2768891812457,319.2768891812457,319.2768891812457,319.2768891812457,319.2768891812457,319.2768891812457,319.2768891812457
6,45241170,348.0889499544205,345.0309336695527,340.746246504768,334.6718123586606,332.0831922740053,300.6114729546584,300.000000000001,300.000000000001,300.000000000001,300.000000000001,300.000000000001,300.000000000001,300.000000000001,300.000000000001
7,46241207,356.336787146663,346.3490261050865,345.329163878534,340.482596164836,330.7309136607155,329.544320371358,329.544320371358,329.544320371358,329.544320371358,329.544320371358,329.544320371358,329.544320371358,329.544320371358,329.544320371358
8,47241244,364.285447603329,345.457498398603,337.523553156162,335.3086935777987,330.254357118629,300.008384593814,300.0000000000005,300.0000000000005,300.0000000000005,300.0000000000005,300.0000000000005,300.0000000000005,300.0000000000005,300.0000000000005
9,48241281,351.0686871971843,347.076208338964,341.460808564144,334.80089916931,328.730470397024,321.168848436082,321.1681580975956,321.1681580975956,321.1681580975956,321.1681580975956,321.1681580975956,321.1681580975956,321.1681580975956,321.1681580975956
10,49241318,359.950649138938,349.666964309665,344.6093901825807,337.2747888928166,329.6811834191294,324.775140949452,323.907251479251,323.907251479251,323.907251479251,323.907251479251,323.907251479251,323.907251479251,323.907251479251,323.907251479251
