Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1036244153,89959813780216.67,11473167137728.04,916016951837.1481,110800080.9452629,28250543.81656838,9929413.109480912,6686441.965975953,4936033.857893705,3576021.719792816,2902581.044894414,2541248.292254706,2279480.183000045,2055985.044012518,1750327.10764148
2,1037244190,74813942123920.31,8291855164539.495,1047867151692.627,140523042.1705187,29110002.9474016,9143047.989659633,6044979.736428786,4549597.627062347,3769496.646640782,3236903.715119956,2869096.521396113,2484793.381298356,2153159.74039173,1865996.533480659
3,1038244227,71627127476338.09,10597328669320.08,675114577534.4739,247069649.1959912,29392920.16521956,13094289.17352578,8407677.226416158,5391300.702813223,4372800.550251303,3922384.678288077,3514882.016628917,3069942.715315052,2550010.157427135,2268994.125115125
4,1039244264,96614875075851.73,11688040671106.49,1120672871267.062,141159980.6006134,24620247.08874127,9167636.669324085,5836614.330341631,4622446.108957781,4001497.355419658,3479134.1781983,3108338.361048602,2857550.571295213,2616384.585478551,2184535.288474601
5,1040244301,69913235992634.59,5954455603867.973,406742010890.1669,119360292.8684293,22961286.28837939,8568371.223162433,5620076.181133923,4173269.275797396,3369063.618108547,2860192.219866358,2553914.806557765,2335833.859984503,2072840.061230871,1843383.385350824
6,1041244338,124433818610926.2,16642610813780.54,3397621324011.57,837949129.6319797,28601521.49439606,10049727.58565245,6701575.197516529,5142607.421224291,4289883.706393873,3728756.954509596,3347326.830230434,2756135.87135387,2359725.593649537,1974977.16941887
7,1042244375,80120128867675.45,7513854358331.074,613553364112.2278,149737933.2560734,40278621.45228371,17242178.98577901,12829438.55544589,11278253.17202914,6271524.694688705,5481845.586477704,4547633.989490493,4095401.089605383,3588966.530802588,2376623.803697721
8,1043244412,122517067621525.7,21729694296744.68,2958962634349.481,457770201.6159413,32927448.99519626,11869498.12785111,7002830.096064243,5495848.264267421,4614036.507957904,4112862.288401465,3609844.754293485,3206101.400606649,2874722.196539794,2373744.651796287
9,1044244449,109975443172111.5,18904800466277.37,3179996826637.164,988332624.9020944,63578223.4725068,19337744.20861314,10335500.73068464,8187142.025979439,6093799.613634999,5215508.816184048,4460124.212617756,4036733.424691342,3230125.633191145,2709870.57744079
10,1045244486,112944827403283.4,14637750857192.39,1599197194938.204,237132813.4370235,44035500.3804744,13550862.80102508,7591076.718634048,5648536.946303848,4521055.496318632,3735671.489995148,3150503.571380819,2735872.214765768,2445431.066332826,2135204.089934639
11,1046244523,141488506320117.7,24400167755028.03,3141879225436.686,290255073.6149604,25048037.35970871,9064582.171917213,5794137.589487405,4201982.560360016,3398659.082508918,2961979.308330789,2664416.223113557,2428763.6413366,2213460.81765116,1839644.721697042
12,1047244560,96922518709069.8,12801860210676.03,991196677430.4943,194469472.4719275,28044585.16434508,10691998.95794817,7652960.621126696,6215754.747218275,5607177.151928927,5125435.610801889,4777262.100734162,2750993.495090984,2462814.559151211,2172791.858110248
