Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1027243856,1065274.453622725,1065196.085731921,1065195.866580825,1065180.293777555,1064728.860875231,1061090.993069036,1061090.5661099,1061078.912038281,1061078.862169934,1059112.618276657,1057053.102862091,1055777.157219494,1055730.206714879,1054212.600824114
2,1028243893,1064385.910482824,1064374.208649439,1062683.269650668,1062631.554571412,1062271.478897117,1060844.060287973,1060821.248266124,1060244.608033954,1058959.998126741,1058269.347537433,1058182.313777922,1057495.428373298,1057480.544335907,1051261.453449599
3,1029243930,1065662.211192179,1065661.822430503,1065639.826252459,1061985.288897183,1061672.534608776,1057492.588287251,1057461.885124469,1054274.228653395,1051912.946488104,1051912.919780637,1051174.846434134,1051174.837643256,1051174.697850314,1048916.466137838
4,1030243967,1064862.453330801,1063502.371645259,1063444.257894291,1063299.281330467,1057751.821581793,1057356.766085149,1057120.41270388,1055649.23565862,1055649.177600466,1051883.729401478,1050663.752368347,1050513.304819595,1046178.173652679,1046113.521033631
5,1031244004,1065787.170467507,1065702.791585089,1064996.239943938,1063838.065477576,1062941.737282304,1058745.221705199,1057683.208192865,1056837.029002749,1055253.857864441,1055069.472507202,1054915.139900323,1054915.035723819,1054281.08046411,1052763.137146947
6,1032244041,1066269.343625577,1065924.470860173,1064870.953074009,1064628.86998061,1058940.427883509,1058908.046047983,1058133.243818353,1057243.480204187,1056586.769546129,1055822.437092554,1055822.402088846,1055820.561470113,1055820.54165884,1053701.372074737
7,1033244078,1064948.982193724,1064850.184124622,1064849.957158423,1062447.342126705,1061877.532277561,1059736.866445594,1059464.335019705,1058682.28202941,1056767.658080989,1055688.051272196,1055450.811076894,1055301.78149236,1054926.154481378,1053717.526492297
8,1034244115,1064362.330096638,1064356.005621969,1063960.393897346,1060981.442230138,1060864.425803268,1059485.074598446,1057100.361640429,1055137.91729062,1055137.883756368,1055129.277455137,1055129.263422463,1054169.956797504,1054150.567024302,1053554.660631986
9,1035244152,1058563.382499628,1058544.047768512,1058513.798360273,1058513.498556329,1058457.909838392,1057109.86368539,1054726.938068975,1054668.572954488,1054668.401799544,1054668.389752669,1054663.472333196,1054642.749679363,1054642.640267387,1054628.326962242
10,1036244189,1061208.382412683,1055805.186477504,1055804.964583972,1055804.655141288,1055794.354317877,1055012.509586865,1054864.730769409,1054838.073890318,1054825.461903867,1054782.146476184,1054782.135122861,1054782.092794382,1054271.579893515,1053354.678694427
11,1037244226,1067171.783129411,1062802.297790349,1062739.396845202,1062738.982495404,1061307.077562344,1058465.7084018,1058249.065221717,1057812.913093624,1057774.699850473,1057552.009178326,1057551.992535986,1055221.778792224,1054245.124744133,1048854.330775337
12,1038244263,1065351.209620527,1061766.967792422,1061766.725425023,1061766.331270956,1061759.664956055,1061139.882726355,1059164.122178301,1059163.917651539,1058932.839664386,1058721.861547402,1058583.031654094,1058224.169117567,1056273.867057663,1055005.013622212
13,1039244300,1065597.486800446,1062617.658680259,1062617.453867989,1062617.094971928,1062502.132615219,1061996.452696217,1060400.500538556,1053629.116363311,1052681.943470283,1052602.993808882,1052573.208331839,1052573.119232218,1051952.816072338,1050160.159144688
14,1040244337,1066026.363603244,1062148.393551827,1062144.517430933,1060052.267716892,1057883.510307514,1055328.281678958,1055328.107288948,1053585.083639575,1051564.620787767,1048819.939785676,1048803.558072846,1048255.649008826,1047874.15046908,1046966.538266998
15,1041244374,1062084.97129079,1062084.623788666,1062084.311166682,1062013.227500279,1062012.702933057,1062012.462513624,1061629.57767185,1061355.764315378,1061355.656403188,1058963.938766248,1058963.859685624,1057590.774628674,1056690.519197518,1055503.981015496
16,1042244411,1065584.004439405,1062572.677790486,1060516.598002221,1057704.844292109,1057704.404070918,1056816.998837342,1056780.249290084,1055559.393423133,1055533.579984178,1055522.221741855,1055166.384256221,1055024.559485114,1055002.873491083,1052467.513049418
17,1043244448,1064964.687899154,1062693.640185953,1059305.208752403,1059304.15611412,1058549.556377393,1058252.605173716,1058105.679474549,1055231.011250939,1055202.730840256,1054241.081141751,1054041.675757759,1053563.867151808,1053137.546743643,1047340.279718298
18,1044244485,1063097.900763469,1061365.145774381,1061364.953119571,1061320.837726428,1061320.39485632,1057509.784110233,1056648.582641124,1055904.553744751,1055785.230892016,1054240.057283782,1053930.379888866,1053636.945599704,1053264.346684181,1052243.343608843
19,1045244522,1060360.284827022,1060328.933321217,1060328.693033552,1060328.458576721,1059186.041434869,1058762.604908905,1058757.37999891,1058464.932741502,1058464.770829837,1058364.380154064,1057798.729420235,1057596.364311415,1057528.615062976,1056390.856345298
20,1046244559,1065473.712239389,1059772.105738066,1059389.231337768,1059385.034660796,1059369.695627808,1059350.050994543,1059320.444480557,1058242.968231014,1058009.514482782,1057997.881208563,1057938.660802806,1057910.760907094,1052471.020274284,1048453.465396995
21,1047244596,1066002.50563689,1064807.234540437,1064789.35595968,1063680.51181585,1063606.842418777,1063207.068980846,1060550.728218701,1058928.88479877,1058820.090848654,1057836.987002943,1057644.625332563,1057488.855015279,1057484.51878029,1055848.601832489
22,1048244633,1065352.282779317,1064681.898771236,1064373.044887071,1063445.197332034,1063444.128396746,1062665.17298322,1058393.856037415,1058393.810109464,1057762.500300555,1057633.84643775,1055889.194262251,1054160.886418672,1052939.905412255,1051756.530200691
23,1049244670,1063093.458817781,1063035.293334936,1063035.040728247,1063034.529580409,1062993.94798205,1060837.841290595,1060801.910696673,1060801.778100669,1060801.762618634,1060801.739736319,1060801.731585703,1060680.23251368,1060287.834299097,1054168.003775933
24,1050244707,1064678.196362771,1064677.897939086,1063473.718398764,1060115.596051315,1060115.226235952,1058994.789804565,1058988.867555621,1058988.797848377,1058988.722070431,1058779.458684945,1058779.439139504,1058779.432626361,1058535.417230095,1056808.677124639
25,1051244744,1064025.889118519,1063608.786991342,1063532.70169647,1063532.310107369,1063271.559372533,1061585.25286766,1060104.518555459,1059369.086673249,1059205.487397738,1059205.469226944,1059049.848204902,1058973.952109856,1058517.07906314,1055427.190465736
