Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,939243802,2444042448796.394,191226848686.5877,43955058221.21031,22901316767.25249,16754348375.91858,10820529300.54571,8052305241.681245,7481534761.615012,6162589333.244514,5132096474.93409,4751533415.711896,4524352169.390446,3571038994.13309,1782963622.393998
2,940243839,3812777810599.555,167472488239.7199,46452551093.56142,20367741376.06358,12538951913.71825,7587980868.52004,6668052218.176945,5811969128.199317,4730345280.278608,4089138154.678885,3737010212.469913,3510469586.486075,3120198167.868526,1817748172.495664
3,941243876,4208898965425.647,229840141751.8051,59364267130.65563,23082552200.89639,12691804967.51705,7631437907.142704,5877729588.554379,5491811434.777068,5341595578.299387,5060730128.251891,4924576256.11727,4781266419.529921,4377415158.134569,2853397215.650501
4,942243913,5812075172291.141,164143439997.9798,46149125491.32195,21766121109.45256,12851100062.72768,9560658887.267509,8138928393.312483,7491472113.407339,7177134769.559046,7001267801.532202,6673466944.931517,6451911178.001122,5769210811.009558,4409470914.056427
5,943243950,3766256791625.885,266569717746.6718,55476691221.40844,17809362258.25088,10044185415.16994,6195784086.686264,4709170480.917951,3863012604.626836,3472419713.536744,3303426930.362818,3199460329.135867,3046235317.749767,2883237012.44975,2023601259.216502
6,944243987,3382296592722.732,150263808192.7529,42327401703.9023,19326431559.81185,14789526736.24882,10398828328.81629,9289411531.885853,8291425123.842752,7586145616.442982,6876197480.776358,5991384108.859334,4682384308.084229,3586627890.136964,2900550582.668906
7,945244024,2926572621357.462,158057548938.2099,31893200950.82909,15049877999.04716,10176866517.74945,6814525937.874599,5571698776.766816,5212944268.537917,5021075886.292531,4851440442.026601,4553031484.005619,4255924935.208154,3708573002.488036,2602629721.052562
8,946244061,4313661200700.607,208738711362.0586,53431269908.8631,21023171127.09428,12288671634.15788,8546419590.429213,6014504201.63075,5425004627.568237,5064242916.128284,4909287744.315111,4356729246.271253,3574308670.941669,3072338972.677124,2155716716.904732
9,947244098,3044098132287.714,153039305025.5734,34166718878.29995,11698149940.01822,8437636735.837311,6853391330.639349,5964329987.334167,5457597717.386457,5045284664.483234,4382144750.496273,3909408302.859474,3714884394.734256,3180515590.168016,2242574729.887171
10,948244135,1543234282661.948,109829238032.5159,29899494797.64233,17327184415.97525,10769047467.33449,7957218464.530984,6365529597.267325,5094630713.725884,4503860495.830111,3746387339.312284,3174906630.467106,2853268139.056185,2240927696.970283,1416541655.019785
