Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1025243790,462190429037.6058,228431900637.1508,134164066322.5759,80565107641.72847,40645507262.49974,31783064628.27895,25267045954.50395,22689845163.54696,21294427241.98348,21094376366.56569,20958750968.28803,20648680104.05869,20286703701.46196,17542960689.28072
2,1026243827,527910646397.046,340053227970.8607,244691717916.5572,183564584023.3236,107343098740.6529,79832684686.80092,71426894611.50421,67347596645.36075,66487390875.42008,65464033494.35629,64138601455.31989,62684562152.90021,60816204136.7989,55329094840.64833
3,1027243864,620284063513.3452,281158673075.5957,175487773867.051,120069015815.4165,77760385744.69525,50788047074.42391,46478970510.46212,45297359178.72459,43430726205.56795,42108952839.68633,40924565560.79913,40078332390.79855,39432050910.58398,36659814773.69034
4,1028243901,471918754247.8433,261758808848.331,168696791813.6677,112561079000.2209,75591536116.53162,53690390607.44236,40947388067.57932,38634401540.14178,37161425759.015,36083761085.51776,35054027479.42477,33798288300.15374,31463583217.60045,23633615994.97815
5,1029243938,641315821466.1254,362449390490.5973,254591142314.8387,176103905178.5582,100962602275.3339,75703298777.83884,70342141278.04733,64290749143.98163,62435181447.16286,62019611189.02398,60903466486.59139,60454244587.194,58887243321.22332,49254389344.21884
6,1030243975,537628719642.3495,249899349686.5817,137040407854.1781,80310496055.23029,55931341426.65919,42512707100.8299,39882698922.72878,38941793434.53998,38651826313.87865,38435047668.58519,38319697727.42841,38215593710.426,37857358998.03289,36834932774.22623
7,1031244012,529136869047.9181,341845997661.7428,261880178248.0147,203278777307.8526,135920712646.349,102852527503.2066,92687748200.18311,90183798606.80777,88586928972.70215,87991823154.48055,84739776823.29834,82072865671.32292,78775025535.62152,67555847184.06686
8,1032244049,534123285731.5645,324640410870.3276,232865253922.942,156424465304.5565,101011321839.1728,61681027522.61263,58693993129.40384,57004750716.08196,55435780067.22858,54744335835.90449,53992785667.52836,53531021547.56223,53260747463.4522,49214439617.26261
9,1033244086,631422965381.4302,335103089319.6832,219182965028.4638,122693568625.6071,75512959198.98524,51348667543.65682,50056545019.60627,48461297726.94818,47665757855.07121,47111172575.16171,46869573197.92703,45689799279.07401,44598650003.25408,42775453881.82936
10,1034244123,729057620343.5803,372116388512.463,272739848912.9826,213022643528.7897,139752901849.9124,72331107586.84828,63240209284.01164,61718052914.78002,61575553726.83998,61030454194.88661,60962980644.64602,60896374839.53676,58054373874.1375,51413834097.56479
11,1035244160,563345796514.8999,289306313606.4282,200969764577.6359,132860764822.1104,86353893066.97701,67867399755.89095,64425404720.43648,63503059748.19485,63073429286.55637,62391326599.21111,62132628160.34284,61766744938.18163,61420486272.3059,54591898863.0573
12,1036244197,647867999563.1587,347489867375.949,237645964839.291,159016118225.2255,93185642390.03789,55123033375.40739,51262198670.74072,48698347046.91428,47479429543.34019,46590527586.62286,45715970742.3382,44103942703.70428,43598945505.02882,37419799038.76933
13,1037244234,516368382942.0064,311369786862.6443,228991522399.8641,176206337622.7571,148056236144.4506,109084272506.9337,102650070048.6692,101772056108.7856,101180801855.6137,100996661794.4021,100623616968.8611,99797253108.24457,97939103904.36339,86884691218.55197
14,1038244271,490870140848.0265,298435637863.1007,209117749748.1502,159070154924.9697,93075053422.10309,50962864831.76556,42660315976.96742,39037638872.90434,37949381508.28233,36592737733.41007,36391002058.69382,35399306794.81362,34331250461.78284,32734402412.44584
15,1039244308,450874953458.1001,269973046686.8743,182845815511.5413,114151537945.9926,65263941371.77306,39806028230.91763,36009887521.88802,34342295563.21976,33701411634.14289,33401731304.79831,33093488093.3208,32292873114.15618,31701301570.27112,25172235745.02735
16,1040244345,404658690002.4873,230417973588.4359,155551086524.8214,93301478152.20934,64939404673.89219,52559906170.2974,49057420644.76958,47791847225.6406,47094613100.50198,46974354460.36499,45436853880.91821,41354742815.47593,39455479690.36615,33621103302.84491
17,1041244382,461543049776.1071,280440077033.05,192275833865.486,125577054191.6587,66962737287.13044,39857699200.4137,37273663011.41226,37002247196.97411,36696581985.58551,36424648426.65629,35276725480.10155,34403900585.21878,33644662105.20829,23696060990.33258
18,1042244419,529086369260.7682,292900981691.6137,219800851335.8186,155542516921.1973,71632017437.7466,55279163440.22993,47969520965.78708,42322095636.03674,40692429076.62238,39440041328.48096,39175759951.6501,38500009099.40843,38301101599.86465,29428632986.48367
19,1043244456,672305908286.0044,369035728211.5444,269131625073.594,200186307361.3206,143626822877.1029,91700414367.42181,72058149856.19325,69652711078.82509,69325024048.70317,69121991001.0119,68256053182.46883,67720487952.49046,67197302420.41037,60574193389.65636
20,1044244493,421327150333.4414,211873457410.3715,121103655409.6575,61411816836.36137,39043750462.03724,29830862208.09499,27043603936.7823,26171283732.6249,25272131982.93993,24882338003.35823,24474030666.36474,23575734517.36983,22571607716.67155,14930848314.3838
21,1045244530,509524465192.1116,213651449946.6064,127348028733.8887,78855699690.56302,48808382047.51711,33655389040.04914,29986974826.3316,25770351553.8159,24868170845.47982,24487004566.77708,23999927529.00333,23101583479.67494,21451332680.20564,19067679165.44463
22,1046244567,416350101227.2851,217215282363.0519,142462518734.0123,99078959961.90666,62784613728.6314,46279695658.58633,43327265157.53883,43141373161.30315,42890627497.69933,42306272420.22767,41951620202.52176,41065183828.29665,40677285880.88242,38584046806.75875
23,1047244604,493037448724.1565,252005515047.2982,145153634056.7336,76118120299.84212,34621246563.32787,26559142324.80445,23021510250.31514,21998204960.45286,20796809683.18082,19701244723.38518,18743164070.04981,18238660388.26867,18110254429.03401,14241284632.33077
24,1048244641,556964907311.6643,298131163902.0663,204464757584.1977,143600090731.1422,110084235102.7267,65497720091.06837,49612620477.82657,45918475641.17466,43882526933.30021,43703688190.97115,42839699963.61959,42440193651.45856,41787233249.62971,36400411905.60447
25,1049244678,741390972137.1035,422908259903.8075,281818578937.2314,188272877267.5566,106909654147.1073,70669142633.62953,64696302903.75164,63177462476.52941,61933021581.7249,61363528640.32121,61082437874.92714,60847967261.55885,60676868343.98365,58087661992.68542
