Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1027243856,1064079.212859282,1064079.212859282,1062182.60506325,1062182.60506325,1062182.60506325,1062182.60506325,1062182.60506325,1062182.60506325,1062182.60506325,1061649.664454702,1061649.574611153,1061292.509502977,1061234.94515668,1055777.641923882
2,1028243893,1063254.667183543,1063254.667183543,1063254.667183543,1063254.667183543,1063254.667183543,1062571.013925156,1061540.243061398,1061540.240575116,1061530.193279073,1061518.92339485,1061518.92252795,1061406.81889661,1061396.024557245,1057913.99439443
3,1029243930,1065908.810636217,1062837.165154501,1062837.165154501,1062837.165154501,1062837.165154501,1060512.0827836,1060512.078142898,1060512.077186479,1060512.076267411,1060125.04694624,1060072.442758129,1060040.26732976,1058188.239593842,1050397.382717235
4,1030243967,1064454.127231409,1064454.127231409,1064454.127231409,1063390.739159715,1062792.935023531,1062792.935023531,1060220.538240589,1060220.538240589,1060220.536625464,1060220.532060297,1060147.614429931,1060089.254969794,1060076.014744363,1056799.768400558
5,1031244004,1065575.417771192,1065575.417771192,1065575.417771192,1065461.296797181,1063946.563628535,1061422.604711944,1061422.604711944,1061422.604711944,1061422.604711944,1060329.73729325,1060329.729490393,1060299.258596094,1060289.240864538,1055722.3443151
6,1032244041,1065419.258491153,1059924.7411149,1059924.7411149,1059924.7411149,1059924.7411149,1059924.7411149,1059924.740830451,1059924.735701629,1059924.732402862,1059924.72798206,1059924.726067006,1059760.889433473,1058182.901487477,1046575.768580439
7,1033244078,1064362.575951376,1064362.575951376,1064362.575951376,1064362.575951376,1063806.225917431,1060108.306861472,1060108.306861472,1060014.009351565,1060014.005905223,1060014.002940046,1060014.000306954,1059983.056023871,1059965.62842186,1051068.340397334
8,1034244115,1062189.667075667,1062189.667075667,1062189.667075667,1062189.667075667,1062189.667075667,1060265.98585923,1060265.985858983,1060265.98469317,1060265.972568236,1060265.972427839,1060265.970229058,1060243.978218176,1060213.494846813,1055595.781122939
9,1035244152,1065286.08581875,1064584.18026956,1064584.18026956,1064584.18026956,1062294.776745485,1062225.82404028,1062225.821666922,1062225.818547248,1062225.818547248,1061831.316870565,1061778.403278036,1061748.589896775,1061392.606866881,1044439.351094691
10,1036244189,1065462.129400421,1064459.352894649,1063765.194942656,1063582.671663915,1061850.272406001,1060689.653244788,1060689.653244788,1060689.653244788,1060689.653244788,1060689.653244788,1060689.653244788,1060689.653244788,1060689.653244788,1051150.49674078
11,1037244226,1065422.513791067,1065422.513791067,1063279.416613627,1062183.910635534,1062183.910635534,1062183.910635534,1062183.910635534,1062183.910635534,1062183.910635534,1062183.910635534,1062183.910635534,1062183.910635534,1062183.910635534,1051050.157167529
12,1038244263,1064780.304682498,1064780.304682498,1062362.216236508,1062362.216236508,1062362.216236508,1061793.792439531,1061793.791821987,1061793.772866579,1061793.771233739,1061763.388174827,1061763.360957801,1061707.80267382,1061707.506363885,1058012.919289637
13,1039244300,1066421.601037911,1063286.746564503,1063286.746564503,1063286.746564503,1063286.746564503,1061964.438391136,1061964.435751819,1061964.434892671,1060852.880310391,1060852.878584504,1060852.87841505,1060767.950677312,1060739.411582082,1055953.734694815
14,1040244337,1065418.930371228,1065418.930371228,1063792.34637422,1062896.13330234,1062164.72887785,1062164.72887785,1060622.226162357,1060622.220935672,1060622.217159916,1060622.215785993,1060622.192473956,1060606.910625811,1060554.311413816,1054858.793276253
15,1041244374,1064440.3239858,1063461.076197952,1063461.076197952,1062629.06672499,1062629.06672499,1062629.06672499,1062629.06672499,1062095.886446568,1062095.885712025,1062095.884001932,1062095.825641724,1061914.492790926,1061860.932690407,1060663.024222821
16,1042244411,1060356.203444728,1060356.203444728,1060356.202426281,1060356.202426281,1060356.202426281,1060356.202426281,1060356.202426281,1060356.202426281,1060356.202426281,1060356.202426281,1060356.202426281,1060356.202426281,1060356.202426281,1056499.003673506
17,1043244448,1066115.137720982,1062377.63268856,1062377.63268856,1062183.081484259,1062183.081484259,1062183.080993335,1061882.520906018,1061882.519646144,1061882.519646144,1061882.519646144,1061882.519646144,1061809.924420118,1059607.116224517,1052283.006650855
18,1044244485,1065848.688680792,1062506.617993928,1062506.617993928,1062506.617993928,1062431.91794631,1062431.91794631,1062431.917164057,1062431.917164057,1059316.11226374,1059316.110338057,1059250.201116086,1059249.87976389,1059216.712829255,1054716.910702362
19,1045244522,1063565.500496627,1063565.500496627,1063565.500496627,1063565.500496627,1063565.500496627,1062335.738528192,1062063.764048078,1060927.15606768,1060927.156041943,1060927.152152965,1060847.234141945,1060847.071033346,1058603.216122496,1052474.258103319
20,1046244559,1065794.939853783,1065794.939853783,1065555.014134521,1063175.479990862,1061528.408104348,1060184.265556797,1060184.265297527,1060165.360442941,1060165.35338798,1060165.338646806,1060165.320399867,1060164.863280384,1060091.666765883,1059634.495998712
21,1047244596,1065474.362536354,1061725.727308272,1061725.727308272,1061725.727308272,1060461.01157054,1060461.01157054,1060461.01157054,1060461.01157054,1060461.01157054,1060461.01157054,1060461.01157054,1060461.01157054,1059423.959861073,1057564.108149512
22,1048244633,1063825.867174146,1063825.867174146,1063825.867174146,1063825.867165891,1063303.441966778,1060936.149142941,1060936.149142941,1060936.147517408,1060936.145506666,1060936.143623985,1060913.892427541,1060805.610201701,1059526.800563187,1051247.569060971
23,1049244670,1063366.441924855,1063366.441814627,1059740.550391519,1059740.550391519,1059740.550391519,1059524.678914718,1059524.675239363,1059524.674554314,1059524.674554314,1059524.669044463,1059524.667541263,1059376.232717269,1059246.455037018,1055384.399295269
24,1050244707,1066513.836478244,1064723.843185746,1064723.843185746,1064299.979849225,1061969.406951092,1060649.066628794,1060649.066628794,1060310.455769889,1060310.453412663,1060310.447866281,1060310.444859465,1060309.846679347,1060300.242463866,1057800.580331797
25,1051244744,1063514.381595012,1063514.381595012,1062914.745913821,1062914.745913821,1061516.161641337,1061271.545227475,1060728.414978842,1060728.414978842,1060728.414978842,1060728.414978842,1060728.414978842,1060728.414978842,1060218.040725566,1051658.958450242
