Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1023243724,82594.09966675183,69860.88912126553,64962.12862162203,54846.52756497129,44897.3817604463,28900.55045511814,22584.07466905219,17127.89063866569,14151.97651817904,13366.72734103695,12798.45467855082,12137.46231327079,11159.88514996357,9075.150587139955
2,1024243761,80393.13431453651,73260.23170723447,67077.8466366448,55479.44482601116,44389.71326090578,28845.38137896435,22594.95681962501,17678.49632705961,14573.6971084242,13684.05799451702,13128.7049093504,12459.91561155921,11383.14305374265,9261.56054161564
3,1025243798,82780.23210481298,71891.75789902417,62921.32836918416,57052.62723093614,44874.35432258674,29450.8649621378,22672.00172208555,17471.94022412313,15108.77300356985,14136.2505940934,13652.30700262671,13056.77407062911,12080.60523716731,9998.451066178597
4,1026243835,84467.766508443,71918.7531001762,64023.30046918581,54526.18870160511,44664.86373476393,29783.63266217293,23083.15823719526,17092.0636948321,14271.3873116064,13282.54046248568,12808.11690385957,12209.97137634018,11164.36072907784,9270.91791852777
5,1027243872,81957.58469149095,72331.86569064419,65530.5842969052,56462.6934887485,44758.89077189208,29331.53601761111,22621.37119632166,17439.19749115546,15034.36351466959,14248.14250560149,13769.71152700961,13177.26937715855,12122.46481580046,10063.94442051449
6,1028243909,78061.24730559146,71724.33994200962,62747.52406532153,56332.11934589883,44567.27687019756,30161.23729336101,22372.58293377751,17327.30516755662,14454.11069426985,13700.45591543588,13082.94542696102,12499.1474412141,11357.84783849297,9255.319523487808
7,1029243946,86536.4574276429,70876.39638362307,65851.55032171489,57954.60858706234,44030.75438732663,30204.95314273492,22926.0189558303,17378.37956678275,14863.0608241555,13855.97724743912,13401.3159259918,12615.00092581126,11612.2985124604,9574.580016610989
8,1030243983,80428.83140391296,73663.19701624459,66989.06764839335,56128.41595525872,45789.89876741887,29301.98864721436,22992.13664765967,17370.41272467563,14736.38397128931,13641.64436569659,13119.29301559628,12389.09312500239,11400.03907075325,9365.362417460999
9,1031244020,81914.94578643008,72433.93932445611,65070.93784764603,55471.15692486567,43848.20667978446,30270.78553824122,23144.95539124975,17537.92209043019,15231.38458139388,14256.60240818678,13718.47980398693,13057.40053804123,12033.59888358669,9938.755902028899
10,1032244057,82299.8252180031,68179.1321448934,65284.85610091283,56720.63729053329,43647.34987054022,29640.37138080774,22890.09776863832,17537.26135512226,15009.61552927634,13938.49257856392,13334.64102742804,12585.21586304858,11558.82880295797,9490.757562814217
11,1033244094,82703.1598053232,72068.33956763972,66194.18861515317,56342.07565750302,44567.4635446913,29254.88142572592,23432.53545697709,17739.62886640845,15001.79216234521,14092.99429830193,13452.26330345111,12930.94485897164,11933.67068247909,9808.555809643469
12,1034244131,80860.398302128,69590.26801550198,63923.03396584104,56604.84266708567,45074.54950728227,29709.36204350413,23169.0297918906,16677.87966350097,14354.92058165152,13505.17921764017,12875.33555506108,12347.56074089044,11307.91933533881,9274.330011653792
13,1035244168,84162.58905691512,69464.41806576954,67670.09641080086,56161.54913326979,44792.02450274806,30501.19412191024,22927.03211242337,17977.11420167282,15135.39977049231,14328.76066682299,13984.32810284395,13142.21341163628,12184.90521891966,9873.702602261561
14,1036244205,82405.34991562148,71153.05971096749,66446.66651470472,55766.86171241715,43468.1040256672,30517.90734766546,23012.02498488797,17472.97785414186,15037.97736620668,14046.19719539674,13663.04953825936,12985.13595931512,12006.81239379823,10135.03029791289
15,1037244242,81947.20136651308,66489.15563704607,65896.16951856566,56957.26014188803,43799.12573981677,29151.10705033411,23539.21734294342,17585.4730127698,14935.17730505409,13771.11567281641,13135.24985537428,12506.88908648726,11484.08106695497,9494.791373784561
16,1038244279,83403.27070100291,72647.51605120531,65485.07611376952,55791.66148010107,44852.01376926067,29499.57581721086,23217.92474531975,17769.3517947489,14887.2379216771,13862.70428607019,13402.57623686275,12759.8019402141,11732.10180071467,9706.612732158874
17,1039244316,80863.53468065104,70747.64819262786,65260.99714280433,54324.92703864404,44465.20402097431,29556.11997797955,22799.24433166119,17471.99003668569,15020.00999637736,13830.81959998643,13473.54433723351,12868.11354391089,11919.89929712285,9850.801993556153
18,1040244353,82931.1610711964,71184.98611018402,65159.79916730789,56169.17651609581,44914.89107258883,29658.88618842958,22861.95572414425,17650.58515298799,15194.71663234009,14074.46260846538,13558.61255532023,12858.98855723812,11961.91341667848,9916.387936568844
19,1041244390,84300.43589372965,72784.84865353948,66000.13194780177,56240.73890654992,44963.54963789664,30138.58118589319,23150.85695295047,17707.84307135253,14880.01697848209,14009.4928372689,13417.30058870178,12744.74257241926,11776.96112413921,9793.467756140197
