Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,939243802,3.736317762443086e+16,1.471328721573967e+16,6934197858719424,2242493224404260,553777255925415.7,11893322187227.53,779805244438.4099,162741000088.389,61074916875.91163,34322353608.00473,25046002162.81108,15881631682.14188,7443661492.863248,1957273485.584002
2,940243839,4.018587665206885e+16,7298545610955669,5643989492329720,1670827917803284,340195506506210.8,10598307693580.67,773237557711.4478,152166795125.8843,64235508184.82764,36921311744.68087,26442100885.5827,16631361062.52957,9111116980.459301,2252183161.369057
3,941243876,2.111778489535693e+16,9654712965770968,4365942041997798,1970268754143859,405034719546623.8,11765883589401.47,784108037630.3806,144711385146.7897,64309090547.62152,40633376769.97833,28814201080.04247,19164673636.49548,9256579578.639658,2110653774.941591
4,942243913,3.607691450118226e+16,8135296066824932,7537053249997652,2420199097918020,496116306859080,8530450578012.048,795348620489.126,161301649286.4074,77555765404.35971,50613394384.90997,33564381062.23602,24163959558.07312,13219077423.73115,4262646831.660026
5,943243950,1.924688010068972e+16,1.491848412472219e+16,7240580729661540,1737582227648339,488403156063663.1,5070479539840.381,806641306669.2021,157756051525.4796,62683117542.01878,42044834746.1017,30972809700.98865,21218506568.4834,7502644451.982225,2186062478.746698
6,944243987,2.899279274785346e+16,1.165092612610417e+16,5519865046896220,1350400281497181,522959101617904.8,9751594132359.387,689319594420.139,144183637576.1708,75443935761.75015,46840913456.26964,32103000881.40836,22609881986.37631,13177054868.21502,3037590603.460426
7,945244024,3.39014438671855e+16,8362818209876920,5378065819086617,1423044437987347,494926629425504.1,9613139342950.393,768916149449.9978,159349251125.0469,63115492321.11531,41997454194.84477,26552150681.76099,18440707806.23819,10126960514.3816,2464403768.768579
8,946244061,2.742807075041331e+16,1.39300171637309e+16,6233711118760990,1286826492768041,486439183986875.6,8953678387535.385,573799743008.9656,159687916040.0636,71522107971.70395,48391178332.00824,32602667833.4737,22060752761.65328,12038595292.91807,2477729989.263696
9,947244098,3.95852850738197e+16,1.178275194978981e+16,5434142517965603,1954293079893398,460114995763385.5,9471269386767.477,695351505965.3735,145614306835.5617,63544897996.6606,46298835204.58747,31666608039.40266,22088959558.32935,13007399759.62734,3136201234.756513
10,948244135,2.583189892477152e+16,1.15723226301803e+16,5202240257173610,1770343452561784,372215707890440,14436341250227.17,828426356967.8539,173719516481.1167,67771788192.65033,40082408174.54837,26638147654.76731,16285313025.27146,5212597183.723489,1686501534.499584
11,949244172,2.807125693194508e+16,7452167598608154,4483762138449791,2284804422824128,495272338278097.7,6037578472640.404,673422597507.8829,145813070259.8233,52105686899.67789,37766903494.34847,30539810698.51824,20886605068.46737,9736520021.360538,2928784598.931578
12,950244209,2.741846249565118e+16,1.557916572039273e+16,4795697040037288,1750912694419836,477656527175675.8,9567620948639.615,787269283704.4763,166673182952.7631,63815717698.26711,40066882255.91439,28187936871.5761,17609117637.29628,9825082933.290787,3174700554.50193
13,951244246,2.438696855443974e+16,9564961545910184,6833812503546194,1530614260440107,419920965903323.4,8245553290066.172,748894112313.8649,140330262846.928,67027011256.00115,35573098334.8235,26665749790.98674,15548692760.856,3891200817.375617,1675351210.451787
14,952244283,4.052093505594496e+16,8249300238071847,6083433174569900,1568559396217276,379204056006154.6,10092976091938.54,705582560623.4938,160163072048.2778,56142871069.75677,32364640567.13857,23163928066.16214,14958580821.91411,8808829285.77389,2348388999.527052
15,953244320,4.824764319687733e+16,1.200220722965532e+16,6102236756952016,1801608615230952,401624535796421.2,12726325781827.66,739463701529.1348,146216868617.6277,63091084687.77508,35853518942.55614,23337216864.48061,14431954374.65292,7379316878.605214,1789102977.991871
16,954244357,2.158526043198138e+16,8919754444838050,4615295307286484,1860358384251711,384377016650907.4,12589953740406.23,697328375985.9771,159732919623.0585,66417219956.73384,36927200388.44864,24061473002.5173,14975565560.27898,8304871953.585417,1980540244.607044
17,955244394,2.86430464065682e+16,5509318390715945,4904934947818274,1743640668295950,393398826006955.8,13486019128305.21,936870508275.1558,178682685412.8592,69289416098.50327,44530519233.57683,28754367709.05708,17486180277.6958,7903312872.744889,2076400963.082722
18,956244431,2.545475491013314e+16,1.324052670707548e+16,5985866329410838,1649560633244171,301741408297778.8,8307581643165.993,622641158669.8849,133012104448.1722,67049922299.23357,46945056594.71292,33275718723.41742,22754032448.02806,10916314069.09026,2561150073.338539
19,957244468,2.655444772096945e+16,1.20087928370939e+16,5895078630899696,1333293353858194,435899577935705.4,10814305768305.57,799199733314.5098,147725171677.0709,70130146529.86412,46304579546.54891,30624520187.59217,20218028006.97856,10257037840.66425,3193333486.088478
20,958244505,3.604416860794082e+16,2.079345039849929e+16,6928329898753361,1691685527352880,451308320927767.4,6773436309071.488,737870468698.7699,153700649356.1812,63001836756.27206,40715314538.82272,26754077223.38347,19027544163.25462,10105065993.8484,2762051113.09744
21,959244542,2.677881795657205e+16,1.230498884105447e+16,5179799275465336,1464811489370615,472775977994800.7,8317972442560.939,674437930870.7461,138616516108.9822,52300697856.9575,33193163277.66142,22943932170.97203,14294699746.07216,8323949002.497887,2550925217.095967
22,960244579,2.248182185104393e+16,1.156135882912405e+16,6156847754208092,1925691063552050,363417338231931.5,9128256848731.477,673286824672.3672,172730539220.0774,66786827822.24358,42106231211.9263,28692944712.8527,17598215689.06706,8878449537.264162,2029744908.976667
23,961244616,3.378246843494434e+16,1.046835205942921e+16,4843858816449736,1952337389757132,174091327953127.9,9619087114754.977,693633569503.0952,134139333856.9415,71571373080.42368,43904579221.41291,29024496970.31451,17733446433.22802,9513638753.063374,2787993059.084116
24,962244653,1.257271170862631e+16,1.027225569558556e+16,4393874361883539,2060135862139523,295253096976069.9,9545495311036.959,795541871404.3433,151930173062.4498,58126847575.11958,32104996390.40018,21783104250.92561,13439433444.87599,7289278467.609268,2597922164.030973
25,963244690,1.658266862874876e+16,3688240708829400,3688240708829400,1938743328201209,278858930895198.2,6672986573410.09,688802266129.3591,130830696514.134,69160148780.08734,40293335800.21392,31492252763.72605,18192710242.57103,7231760956.028446,2183225626.236017
