Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1036244153,29111962.11159732,19428348.13790398,16319440.01441602,12010390.48203334,8891927.415686548,6348016.805617344,4859510.612169397,4200267.082693574,3611919.743663026,3278782.907146489,3052300.877173351,2850546.21717108,2604354.256633416,2405947.253134374
2,1037244190,30361660.19370581,20300240.04973642,16128057.61655797,11481602.10534084,7829068.318591588,5701854.939791945,4505407.140499217,3780708.138059631,3280915.748631264,3002262.30015032,2752307.960199163,2556645.138212407,2397212.012646495,2261025.710242933
3,1038244227,32309894.36059042,23532995.21530655,18617058.3913335,13269369.64907206,9647165.08127109,6520367.549636446,4924387.974545786,4143456.764547146,3564195.747768522,3228071.12941725,2991031.270910775,2745692.898488943,2527620.863285876,2347177.685731811
4,1039244264,33968477.60165474,21836179.70733866,16389931.43273774,11481979.09976927,8454319.783186372,6344397.61903291,4877267.369366368,4155405.60227445,3576330.816362807,3236156.585562286,3024352.745414381,2874107.978661848,2622450.784207688,2397725.233157274
5,1040244301,38604892.02160935,24194936.91963678,18796133.65967429,12785497.62457158,9222262.116936333,6439880.920557902,4932583.468941525,4271652.14786256,3644419.720330889,3248075.031468606,2974757.880688592,2752146.148332765,2544005.173210511,2325102.999155616
6,1041244338,28476264.61321325,19849684.08776791,15354669.44055137,11474869.07093479,7900240.238183356,5757218.325867298,4462514.078912119,3699348.71375374,3251121.070492669,2992534.907475945,2738593.355573345,2500327.656650428,2334748.386564499,2180149.799046179
7,1042244375,29717367.02296646,22141451.02955137,18623806.22271333,12567316.52860239,8678272.232699744,5746022.817150819,4440738.432341088,3574251.622193424,3103834.444946116,2811848.224392957,2610722.33661225,2365829.97399223,2189775.650635731,2039315.294752141
8,1043244412,31939223.84830352,21074586.31409965,17382561.39926586,12910769.55524197,8687267.942983044,6131533.972563866,4856700.899480247,4198456.274054794,3658971.764925999,3327197.565404404,3081353.708460064,2899884.248514326,2644244.488727236,2449863.764593109
9,1044244449,32796339.86771507,23969639.27032636,19274886.68112165,14197906.28760023,9427329.599117955,6503555.536388255,4991421.399303292,4278073.951138596,3746677.359065528,3357921.289313194,3100245.750632049,2904192.839482797,2668498.211608324,2467348.027470423
10,1045244486,35915489.74670332,24132171.72297377,19901714.75868761,13582691.10472062,9990238.205616785,6876961.624584639,5194252.577577116,4315597.195560939,3689762.805814512,3310483.122649831,3063945.240088238,2860540.22263656,2639755.915715052,2453737.222939092
