Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1029243922,2026454530781847,1041956349550204,870980878946814.1,367377658227648.2,101158810356760.9,56644588990178.54,38099508681060.71,29189509368756.05,16060792057295.25,11148885644405.07,10050443841905.54,9507190940907.85,8698962866921.995,4340815100123.189
2,1030243959,2011524195243495,1165039220472199,829943128045353.6,427905723076465.9,120327806891842.6,32601412848685.25,17022928702479.18,10836729569035.73,9131238199038.576,5324240295674.566,3417138933253.873,3161616718993.586,3008489160561.811,2823564113794.648
3,1031243996,1126171823158756,720289330590956.8,645786889560762.2,359648680570974,149416417264232.3,60000932644719.29,40705918164211.2,25375888252161.36,15110741289652.07,14119523407925.86,13218944164813.11,8324097905000.465,5289801383309.258,4521959135751.545
4,1032244033,828242406568269.5,561051626320880.7,501822897475644.3,261154620000081.1,158588747120936.6,60930007035119.23,35909036705602.76,26444035047936.73,14819239733753.28,12715802592342.64,11950405792863.66,11399401271961.38,10822079218489.19,7756871755863.729
5,1033244070,701451721127768.6,537232988284822,483570475704190.4,244481189059161,116191228641751,80073557755759.91,49135686563148.86,35140379635239.28,26998380868138,14569283132288.55,11786437371652.55,10938501042517.34,10253174128494.04,7783454488243.249
6,1034244107,1117336825442062,558822210403917.4,407715580236333.6,228108364411021.6,48812024013647.77,11914533752597.22,4753964606508.042,3210369279186.163,2735586152464.34,2504227617253.668,2432205768046.708,2388429554857.507,2343221944309.731,2299989356650.218
7,1035244144,462540050443440.3,318509290800961.3,300291404066232.1,252707434800711.3,179930949047307.2,110982358165480.2,69366568775052.37,44235750161851.48,33982393331794.3,21706231029003.13,14079784017829.81,12244941331535.29,10306299106673.91,8319182451766.437
8,1036244181,1234658402988963,767031703477576.6,691278800890071.5,279341650160902.1,62378723862277.1,18423424915066.48,13636969329918.98,12916364141937.63,11081935559280.7,7504646937875.396,7036338807719.473,6758237023680.208,6455922739217.4,6032610773756.621
9,1037244218,1035781546798478,710445394262370.5,652653206903699.2,387346602157446.3,238066485363532.9,116168160106126.2,85251847229035.23,48364684273338.76,39492147366507.51,26475961134084.56,15498552513457.81,14087798297092.67,13464254624852.67,12662115228018.36
10,1038244255,846070020359530.1,704416297044209.6,689903558048729,388275108761846.1,208788779385661.6,110987310890898.3,76991310618767.66,47064709870364.05,34842463362879.75,24114361154638.67,11905444277827.27,10189392273924.76,9566174110330.211,9048955197806.23
