Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1033244054,336239802.179464,596570.9297219347,79092.19862486285,11792.17051099513,7827.393037480425,1909.771660572005,1597.339654565034,1462.282789002172,1401.004126090698,1369.11586990389,1181.719980094894,1027.036596067417,708.5526426128524,608.2719144042097
2,1034244091,375909730.6340706,475039.2765652599,68521.29351391208,4472.094071949972,2484.789719987917,2107.40095363088,1783.729290133118,1683.025422877368,1587.965280616022,1491.516836983762,1329.076728618791,1178.242085906437,934.7301941772229,762.7309410151149
3,1035244128,268018766.7145656,398283.3135746957,52136.37493188528,11720.5942565305,7384.886646046797,1753.225303256169,1177.331182977512,707.8573537178279,515.0969716438768,370.8969877998317,298.9522987079072,206.3971635690037,191.454448427705,178.1517018027143
4,1036244165,276850842.5019603,649047.9040859408,64845.12962112931,4191.180713750568,2398.934046311668,1876.935260012871,1623.419966606548,1374.471876341179,1003.104536794192,702.1164235210288,605.864704038226,514.0200899088761,486.1874878117321,321.8741844793315
5,1037244202,408844253.6542025,992131.2699460658,107427.5581836538,4984.519956336154,2711.972669736529,2224.337003284402,1918.953268833743,1595.649407216245,1481.043019739655,1189.360228978236,1028.925925123344,860.454505411588,758.0482877144999,595.8894816240444
6,1038244239,340800956.3074219,648033.0412821005,60353.36383090955,4632.457462699663,2575.548765221507,2237.302094022539,2143.399690864255,2053.010459704923,1831.457913722461,1689.255454277735,1537.499994479889,1327.379014985543,1314.160807979482,1298.932860459434
7,1039244276,267929246.6980876,355556.0386818671,38232.55118190321,4287.940234047273,2465.174955619135,2057.980221570853,1612.790355059351,1072.186204754371,951.6180713042139,716.1399633157212,552.8066528033614,331.5472250707771,248.6909609960684,162.4365610848048
8,1040244313,415420345.9186581,952415.2722323958,80702.38144179502,4495.546835627893,2137.928802802528,1716.566898415116,1371.828867307242,962.1417405237481,672.2170434064102,498.1405432117797,233.8561230347791,138.8189125124023,22.61439306642521,22.33800829663253
9,1041244350,361501356.868158,446851.4184105085,58429.21203645645,11639.42778662328,7471.197643929081,1801.615847543732,1473.415753607959,1106.175064336732,889.9062427870056,836.777385705079,443.5135859683617,207.4558201809407,0.5617822856121311,0.06849518733397907
10,1042244387,434661198.6580297,752971.8897452488,73861.83843033932,4845.413351542322,2167.908381926046,1802.178513674514,1357.657558937407,574.5101143337014,384.6203422304229,362.1237661781778,247.7313810018232,134.5578616614893,0.1044335136874102,0.05827082378416977
11,1043244424,351178852.4731122,545199.6581972135,74992.95979060544,11125.3102201678,6745.276818187483,2107.648094266386,1913.746145007736,1662.340320053778,1506.870287579975,1219.364691445825,781.9924789109942,510.8445020159553,224.3338416258681,201.2775404182458
12,1044244461,422241463.3071226,691803.2115149517,62520.43974220647,10321.76681618345,6850.264545003457,3328.141797864287,1553.329731147265,1386.277840711157,1168.094421914275,953.0842344323735,654.5269566788695,233.0155725974415,144.7911642925516,76.76367901158189
13,1045244498,352439432.5328466,627520.8794430896,59740.90653846433,5440.164124315458,3487.45834826487,2977.6557487017,2572.985501083428,2467.99480871796,2303.861372134402,2150.104066519773,2122.156073172147,1963.279281095367,1905.496014062911,1592.383721447594
