Eval,BestError,Log10Error
100,3.5112511134620115e+17,1.7545461889929914e+01
200,3.5112511134620115e+17,1.7545461889929914e+01
300,3.5112511134620115e+17,1.7545461889929914e+01
400,2.2591895001260797e+17,1.7353952660936908e+01
500,1.6815468117601504e+17,1.7225708961930845e+01
600,1.4715993981477322e+17,1.7167789601542093e+01
700,1.2789617761568456e+17,1.7106857565078951e+01
800,3.7503545854700944e+16,1.6574072330989832e+01
900,3.7503545854700944e+16,1.6574072330989832e+01
1000,1.2441093746032914e+16,1.6094858562588414e+01
1100,1.2441093746032914e+16,1.6094858562588414e+01
1200,1.2441093746032914e+16,1.6094858562588414e+01
1300,1.2441093746032914e+16,1.6094858562588414e+01
1400,1.2441093746032914e+16,1.6094858562588414e+01
1500,1.2441093746032914e+16,1.6094858562588414e+01
1600,1.2441093746032914e+16,1.6094858562588414e+01
1700,1.2441093746032914e+16,1.6094858562588414e+01
1800,1.2441093746032914e+16,1.6094858562588414e+01
1900,1.2441093746032914e+16,1.6094858562588414e+01
2000,5.3543701849210360e+15,1.5728708393692679e+01
2100,5.3543701849210360e+15,1.5728708393692679e+01
2200,4.7250948559052630e+15,1.5674410531360145e+01
2300,4.7250948559052630e+15,1.5674410531360145e+01
2400,4.7250948559052630e+15,1.5674410531360145e+01
2500,3.5241809757047990e+15,1.5547058202444848e+01
2600,3.5241809757047990e+15,1.5547058202444848e+01
2700,3.5241809757047990e+15,1.5547058202444848e+01
2800,3.5241809757047990e+15,1.5547058202444848e+01
2900,1.9019549670865720e+15,1.5279200229858315e+01
3000,1.9019549670865720e+15,1.5279200229858315e+01
3100,1.9019549670865720e+15,1.5279200229858315e+01
3200,1.9019549670865720e+15,1.5279200229858315e+01
3300,1.9019549670865720e+15,1.5279200229858315e+01
3400,1.9019549670865720e+15,1.5279200229858315e+01
3500,1.9019549670865720e+15,1.5279200229858315e+01
3600,1.9019549670865720e+15,1.5279200229858315e+01
3700,1.8572861162413575e+15,1.5268878812266028e+01
3800,1.8572861162413575e+15,1.5268878812266028e+01
3900,1.4807909804965565e+15,1.5170493760463577e+01
4000,1.4807909804965565e+15,1.5170493760463577e+01
4100,1.4807909804965565e+15,1.5170493760463577e+01
4200,1.4807909804965565e+15,1.5170493760463577e+01
4300,1.4452681568942565e+15,1.5159948434120118e+01
4400,1.2649981377457022e+15,1.5102089886170049e+01
4500,1.2649981377457022e+15,1.5102089886170049e+01
4600,1.2649981377457022e+15,1.5102089886170049e+01
4700,1.2649981377457022e+15,1.5102089886170049e+01
4800,1.1588284827044208e+15,1.5064019161134192e+01
4900,1.1588284827044208e+15,1.5064019161134192e+01
5000,1.1588284827044208e+15,1.5064019161134192e+01
5100,1.0726279801017105e+15,1.5030449121589648e+01
5200,1.0726279801017105e+15,1.5030449121589648e+01
5300,1.0726279801017105e+15,1.5030449121589648e+01
5400,9.8166109833418250e+14,1.4991961580936977e+01
5500,9.5150185501379688e+14,1.4978409639308767e+01
5600,9.5150185501379688e+14,1.4978409639308767e+01
5700,9.5150185501379688e+14,1.4978409639308767e+01
5800,8.6182257088402488e+14,1.4935417863948244e+01
5900,8.6182257088402488e+14,1.4935417863948244e+01
6000,8.1254039872776800e+14,1.4909844962891995e+01
6100,8.1254039872776800e+14,1.4909844962891995e+01
6200,8.1254039872776800e+14,1.4909844962891995e+01
6300,7.0781136225128825e+14,1.4849917529936747e+01
6400,7.0781136225128825e+14,1.4849917529936747e+01
6500,7.0781136225128825e+14,1.4849917529936747e+01
6600,7.0770338148943412e+14,1.4849851270719986e+01
6700,7.0770338148943412e+14,1.4849851270719986e+01
6800,7.0024071755212938e+14,1.4845247360490809e+01
6900,7.0024071755212938e+14,1.4845247360490809e+01
7000,6.2753019962467762e+14,1.4797634630893727e+01
7100,6.2753019962467762e+14,1.4797634630893727e+01
7200,6.2753019962467762e+14,1.4797634630893727e+01
7300,6.2753019962467762e+14,1.4797634630893727e+01
7400,6.2753019962467762e+14,1.4797634630893727e+01
7500,6.2753019962467762e+14,1.4797634630893727e+01
7600,6.2753019962467762e+14,1.4797634630893727e+01
7700,6.2753019962467762e+14,1.4797634630893727e+01
7800,5.9006168869321612e+14,1.4770897417843093e+01
7900,5.9006168869321612e+14,1.4770897417843093e+01
8000,5.7709065047179150e+14,1.4761244038298610e+01
8100,5.7709065047179150e+14,1.4761244038298610e+01
8200,5.6880611844753588e+14,1.4754964259299964e+01
8300,5.4759363549628894e+14,1.4738458391826992e+01
8400,5.2646026104991725e+14,1.4721365594784407e+01
8500,5.1457261164599956e+14,1.4711446666974302e+01
8600,5.1457261164599956e+14,1.4711446666974302e+01
8700,5.1457261164599956e+14,1.4711446666974302e+01
8800,4.8938669783108062e+14,1.4689652160485586e+01
8900,4.8938669783108062e+14,1.4689652160485586e+01
9000,4.8938669783108062e+14,1.4689652160485586e+01
