Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1030243955,1044219921.154708,387075841.3589693,267555993.5992307,262656831.7786691,252341806.8793304,243576696.5123312,235503640.4327144,226559687.099964,200695978.198426,200695978.198426,200695978.198426,159087274.2524007,158838374.911112,158838374.911112
2,1031243992,1111903282.878095,620733265.5628077,310203570.1125067,265456170.7211723,263445561.2477868,251709523.2224628,205020908.2741731,204857896.8101296,192006732.3856707,192006732.3856707,192006732.3856707,192006732.3856707,192006732.3856707,167948844.220369
3,1032244029,1080190013.259197,529345508.5571848,292842935.379368,281749342.9422615,264156534.8052886,236907838.8840927,182939410.1737855,155159761.4026639,147635118.4288653,147635118.4288653,147635118.4288653,147635118.4288653,147635118.4288653,147635118.4288653
4,1033244066,1078058146.920237,644845844.9466072,311152650.4648006,301929503.925196,292343569.5366769,207628515.3966957,203607584.8936048,203607584.8936048,203607584.8936048,187429960.2729464,187265136.3003584,185082313.1616323,185082313.1616323,185082313.1616323
5,1034244103,1048767972.336974,458173498.5190455,309899570.589545,305046782.2618557,297994995.7040939,279197232.6847914,250168584.5495799,229686575.0652941,227390082.1659037,213808601.273154,177153971.754017,176938077.8216412,176938077.8216412,176938077.8216412
6,1035244140,1014477061.649763,574600816.4067106,296227935.4656939,265925197.0546905,256087149.9057857,244784813.7794609,236826656.6433748,212540752.2193059,211118046.6990151,172621587.2038136,154970089.0190562,154917169.4309365,153959775.5984125,139377916.2828277
7,1036244177,1153131645.015566,727806097.5510132,335969961.0717742,310710494.5869729,278466656.8309332,270754663.3460528,222711446.2521868,180964809.4097758,180853738.9267251,180853738.9267251,180853738.9267251,164051414.8121048,164051414.8121048,164051414.8121048
8,1037244214,1096774002.516241,577488531.4843688,290730916.9442846,244151788.4326205,241998151.9959929,241992766.3784623,241992766.3784623,227892281.7996801,227874297.3325352,203979291.7691294,203979291.7691294,203979291.7691294,159688488.2579086,159688488.2579086
9,1038244251,1101328917.134097,615430725.0251765,268666430.1665379,259991197.1172707,253977603.8795578,231841926.2324521,200178871.8148426,194560816.7314809,185960939.8936822,185673718.3058676,185673718.3058676,183045372.431771,183045372.431771,183045372.431771
10,1039244288,988801662.1306605,609680053.1391975,305430781.263405,261207647.3407843,259107935.5736468,250215937.6870511,250192136.8132232,207967052.1941222,207967052.1941222,207967052.1941222,201271069.6272424,200018273.5356169,193422468.3165136,193419505.416467
11,1040244325,1126637038.59957,710309688.745705,356340705.4054502,306718476.4732515,304344149.7447511,285352464.5473731,255183865.4443495,220581388.1353725,220346480.5665111,175112476.5848844,173931829.1324596,173931829.1324596,173931829.1324596,161421755.9919461
12,1041244362,1114258551.003956,687738539.5842224,279459713.1558816,252547319.0744117,250881098.5965926,250872216.6814655,232157349.459263,220677379.6984678,174981646.1148582,174981646.1148582,165251773.9945649,159861297.8837208,159818980.7095928,144088028.9990348
13,1042244399,1090375311.797599,515595644.7243679,322028794.4455211,315986645.0255694,263545221.5562918,231388937.3703288,207893506.8330188,205144074.25822,204573492.0129283,187338962.3212923,174357891.0718872,174357891.0718872,174357891.0718872,174357891.0718872
14,1043244436,1069990035.749251,704556990.9038661,352169488.4349253,332433109.8705598,322086792.0601936,306672591.1797987,272977316.1970726,258928011.6372208,205506778.4928021,203622066.7130409,203622066.7130409,193852602.6578606,193852602.6578606,166501268.8290004
15,1044244473,1139179268.080026,686181436.6102148,330683577.7069356,306938238.9955822,291657530.8946633,252266462.443672,223217379.7968742,188309183.6431887,157774638.054591,156906038.8619715,156906038.8619715,156906038.8619715,156906038.8619715,145696967.1073475
16,1045244510,1167835550.576136,615022242.6752944,293929055.1291361,287206609.3242529,286565481.3493223,286565481.3493223,211334510.6891519,187706463.5075166,187240253.5372736,187240253.5372736,187240253.5372736,187240253.5372736,187240253.5372736,174940817.6016884
17,1046244547,991632743.1687742,370459409.0794712,291618311.525781,287971849.1550497,272043616.1353073,239477778.147137,214789466.3395274,212663121.6265006,212663121.6265006,212663121.6265006,198847581.4455262,193487694.8679427,183507191.2798004,150893685.7751787
18,1047244584,1045991105.214626,402463652.3272012,258995079.1030602,252803494.1310553,242883751.0994346,242883751.0994346,242883751.0994346,231905582.587783,212741772.0854059,201967784.0350669,187274268.9253921,185363198.9473512,141315157.7612761,140070971.4811656
