Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1023243724,2678.776403573086,2628.302547915827,2565.398894327204,2017.181798940811,1969.417565514451,1504.902275401262,1349.777561485263,1244.529822596856,1108.957830551382,1108.957734943206,1091.918929743961,1061.155722843526,943.7507358091258,924.4127942174723
2,1024243761,24410.47152705801,7532.748195957804,2902.606177746399,2817.106806131663,2226.528197968501,1672.395886436031,1476.663386755603,1177.162120310781,1172.558100140251,1172.558100140251,1065.14931942833,1044.940025021571,908.6308409086464,908.6308409076797
3,1025243798,2678.776403573086,2600.272062412228,2565.395624987151,2565.395515451868,1982.312368952904,1582.659090580913,1579.671107141681,1579.671105202596,1446.268418685804,1345.778088647391,1289.005135987683,1191.503538127109,1191.499226597309,1191.499226555448
4,1026243835,2678.776403573086,2629.367737819232,2565.397078162606,2017.181442723013,1968.978690353253,1600.508527695953,1408.143527560765,1316.611072086414,1316.607382415919,1286.916740703463,1151.448566826127,1074.833818999572,1074.833818999572,1032.985380253314
5,1027243872,2678.776403573086,2636.704699353237,2565.407691370559,2016.187482518729,1961.463602273548,1603.38959571179,1358.584857808613,1358.58485780585,1135.987807733153,1016.614157339081,962.8651998822194,952.3599882901431,952.3590661606825,952.3590661606825
6,1028243909,2678.776403573086,2635.96953857432,2565.396812977769,2017.181194658197,1951.511948790346,1645.151648268084,1532.721396094785,1532.721385545766,1299.749840196931,1134.849428360205,1018.963331018545,1018.963330997553,1018.963330997533,933.018586431505
7,1029243946,2678.776403573086,2631.575604862446,2565.39724045409,2017.181560662337,1967.430935096563,1600.400117959828,1207.412985855017,1124.831909689834,1124.8319096868,1064.07732228755,959.9625774089925,943.7520629515737,930.831648639422,927.1967244114659
8,1030243983,24410.47152705801,7235.798609656319,3018.928130898406,2876.992049910185,2263.105122103758,1786.697375137399,1529.432820128538,1473.870968066091,1378.057183311755,1268.912714286623,1248.347865681859,1161.786555730678,1040.760721931742,1019.056844113329
9,1031244020,24410.47152705801,6941.245613530233,2954.511746285525,2822.678685054225,2241.625236876038,1620.869303375633,1314.423777142736,1310.443945950564,1226.813380192589,1106.290924369561,1029.778578881764,1012.070934322525,1012.070180837398,905.4490564046383
10,1032244057,24410.47152705801,7370.458819555724,2802.422251518055,2652.970889551114,1986.353043702813,1959.517952305691,1959.489174421606,1959.489174421606,1581.944990000859,1405.67381476544,1405.673814764484,1320.062997432965,1261.63851228909,1149.414245527728
11,1033244094,2678.776403573086,2634.001938992528,2565.398085607505,2017.182459929202,1953.503374169977,1547.556975801436,1280.193820780818,1279.21298377213,1175.48015985854,1047.197501914874,1003.063211094228,1002.701772767161,976.1504043339321,961.8922625182599
12,1034244131,2678.776403573086,2591.128734149533,2565.395553558133,2565.395515440872,1995.297569040444,1744.787648644332,1587.673372665773,1567.629383652545,1567.629383652545,1337.094059070182,1241.57573364814,1240.580213825714,1185.03989466681,1119.575262404097
13,1035244168,24410.47152705801,5514.336200288873,2734.820959823868,2584.182841224108,1999.150255087839,1905.713315441876,1502.122109825825,1344.77512431998,1253.973544933711,1135.834236938295,1130.859544146132,1075.142198007517,1029.481023755015,1026.496146643992
14,1036244205,2678.776403573086,2635.017073282874,2565.397074783089,2017.182305434816,2008.220682689939,1736.192832061161,1474.128598262592,1378.612624035822,1377.617649523321,1243.808833438027,1222.008399534286,1070.593998889378,1070.593998889324,1070.593998889324
15,1037244242,2678.776403573086,2599.97518093131,2565.396059139941,2565.395515523142,1995.295530013054,1950.51322906011,1745.532907840206,1557.381609909163,1291.497175322751,1070.528759703555,1067.753448696385,1067.753448687128,1049.933023472621,1008.144988805074
16,1038244279,2678.776403573086,2634.39553535183,2565.396681472419,2017.181751560684,1969.417565538454,1944.398763722382,1615.776375281931,1275.501692633068,1217.633700109253,1107.338510733017,996.9033434422792,975.859316230311,970.8517921864743,961.9302780932285
17,1039244316,2678.776403573086,2597.470737547815,2565.395656758415,2565.395515484013,1853.434961545154,1504.206071895467,1364.78479219445,1150.183480879051,1087.466991594671,1087.464239273863,1057.054155037801,936.4605134881857,930.868552101071,926.7232809508789
18,1040244353,24410.47152705801,6990.864487772775,2744.867024706363,2642.798372297588,2115.472458606382,2047.83223946534,1586.069224764271,1586.069224764211,1586.069224764211,1346.166027716876,1227.631552144987,1127.646017964887,1127.629695749585,1126.634736757788
19,1041244390,24410.47152705801,5126.422281245131,2430.894235698815,2328.428827561534,1857.814803424358,1800.107410925851,1796.136520117,1796.127579675284,1796.127579485881,1796.127579387814,1606.634452461715,1403.461450719725,1397.754503549179,1397.754502400469
20,1042244427,24410.47152705801,6886.97155572455,2801.292432031474,2664.026580858195,2135.7057982359,1631.462206612033,1387.425140682878,1098.686009471617,1056.124566505003,977.8654207265549,962.9384020493742,962.9381827810521,946.4060899231428,930.2432783447118
21,1043244464,24410.47152705801,6535.90990836253,2659.524555773163,2519.660244073837,1862.990522472966,1442.467137542319,1435.508242137596,1128.292075245584,1128.284564096588,1078.547353886392,908.9720420334088,908.9478668486688,882.7426797742621,882.7426756163175
22,1044244501,2678.776403573086,2588.275988877665,2565.396170407854,2565.395515637061,2000.127940245154,1939.759087161755,1938.42901626625,1938.429014411547,1663.152816960964,1378.738297890214,1375.608317274043,1375.608317274043,1375.608317274043,1181.107396999812
23,1045244538,2678.776403573086,2588.241799341013,2565.395662649881,2565.395515369588,1780.64882617006,1592.45954123104,1483.01284961397,1298.962407615563,1209.419938696495,1163.898059780652,1086.041771591908,1066.549362769496,1064.24150765162,1064.241507651492
24,1046244575,2678.776403573086,2628.773147622538,2565.397614821449,2017.181646395058,1961.574102997163,1584.459004438728,1342.276268379245,1214.921090965353,1095.458350994449,1074.759695314677,1056.939268438266,1002.18775743387,915.7706324181404,912.291004707656
