Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1033244054,12781.6408140938,8250.78322267251,3441.652511671976,2520.694065953046,2128.236698767088,1228.076562839687,830.3796700112835,316.3482502994034,122.8820369560871,93.52423643178469,1.627770046182443e-06,8.277250166820829e-11,7.256726741502729e-11,7.256726741502729e-11
2,1034244091,7475675.004997309,158781.4557825822,4368.620070317759,2472.333347228247,1864.622264241541,1693.791585880319,1238.390919522584,345.625800890303,9.900492671686445e-11,2.717133518100702e-12,2.576660563912917e-15,2.327245954828126e-18,2.503570821098707e-20,1.526870309172187e-20
3,1035244128,5766540.271479347,168648.1457674762,4018.521440877645,2854.452593010895,2149.058670564685,1988.039137836533,1625.722286154954,1239.465697464731,1144.843178573464,1144.843178573464,1144.843178573464,929.4377009498933,748.6379985418231,748.6379985418231
4,1036244165,6757914.519782409,483381.8847909353,4398.169609992808,2954.761419648979,2262.077087833995,1728.310009565231,1511.612987221319,581.4099646693513,4.249608265857731,3.986624010812556,3.986624010812556,3.986624010812556,0.0004424777443991842,2.912318724875849e-12
5,1037244202,7596595.20415131,410015.5121531136,3770.734824338527,2428.042049731432,1816.367505300331,1334.942733451901,1041.944027100201,747.2464810271046,481.327902070524,297.4669631835513,160.6743899151006,3.987934206305077,3.986623854484496,3.986623854484496
6,1038244239,7822806.189677664,473017.1855599235,2583.357819517632,2136.045246827791,1745.312315115654,930.5735533942039,355.0953156173699,94.19639663992514,4.166321960455297,3.986623858400009,3.986623858400009,1.711276199045249e-10,3.976227279064263e-13,3.557821480493817e-18
7,1039244276,12781.6408140938,10488.92651722705,3169.764717893797,2203.487980730816,1834.527126368056,1440.858552291292,843.6012520088483,382.1279500744645,109.7612446064311,74.78402152671413,3.986623909530574,3.986623909530574,3.986623909530574,3.760309945579626e-11
8,1040244313,5037493.024910556,447903.6772846965,4227.656956418601,2548.305232963055,2027.698878523796,1348.828369726765,745.1881696802809,554.9338796476496,541.6145914502059,541.6145914502059,361.6220176065676,164.7605530436776,3.986775207882187,3.986623855885704
9,1041244350,12781.6408140938,10476.44281895601,3532.006157521032,2465.528864708914,1877.069158401305,1037.148616114373,904.0797850190171,904.0797850190171,904.0797850190171,889.9557815323103,889.9557815323103,767.6523127775121,353.7912064409511,3.935721260108853e-08
10,1042244387,12781.6408140938,10301.80558931789,3541.16203310224,2508.261060565628,2089.099468700362,1246.112679248172,754.522247281277,386.0034905770099,84.85423200822774,3.986625049967203,3.986623878755617,3.986623878755617,3.986623878755617,3.986623854340666
11,1043244424,6720498.819450441,219304.6635041473,3688.380253344748,2465.474646691893,1999.77702558524,1640.818144159049,1605.68850100265,1483.193700034471,1280.414997271373,453.85776658751,3.986623857792658,3.986623854444766,1.861492249634626e-10,1.341251422538958e-12
12,1044244461,12781.6408140938,10527.41055526911,3340.473430723501,2143.41519354013,1709.342804099461,1138.736631109029,691.2594880609083,396.7433692328037,191.1271722298024,87.2510198127875,3.98662385460357,3.986623854360138,3.986623854360138,3.986623854360138
13,1045244498,6528704.706912931,360549.8599104378,3377.32450419873,2671.06747976944,1666.128433934529,872.2489220886841,381.4306101040378,0.001377293249464892,7.020242189207096e-12,7.504433253111512e-14,2.878775114014494e-16,1.168338443027212e-19,2.597489184287047e-20,1.783790460811155e-20
14,1046244535,12781.6408140938,10589.88279119999,3673.710634233324,2457.307128254746,1753.649999876475,912.3593575334692,429.7475554225675,112.7100784242472,78.90148550550752,4.09517208672977e-08,1.697443522701737e-12,4.509618319267288e-16,9.71355104558939e-20,1.018417109994661e-20
15,1047244572,7367656.922264549,171639.4844296137,4020.079683300369,2535.93351358754,1865.389123448848,1357.237936499102,1143.90281743914,1106.696423921249,1106.696423921249,1106.696423921249,1106.696423921249,843.527246265782,3.986834941611479,3.986623860017229
16,1048244609,12781.6408140938,8338.294822598909,3338.887248101706,2264.610154524691,1775.759222399583,1427.102492892053,1276.44085505387,1032.60987861463,95.65551892766221,0.0004935636778970873,5.984546327113978e-11,5.583558787139048e-11,5.583558787139048e-11,5.583558787139048e-11
17,1049244646,12781.6408140938,10474.30144287544,3485.539064181795,2183.604597851878,1860.880961741388,1095.554976066827,827.5872393662758,827.5872393662758,827.5872393662758,767.5333651353275,428.7168577667339,4.339700887323914,3.986623854459224,3.986623854459224
18,1050244683,12781.6408140938,8585.04836101693,3182.40885964835,2285.797651366217,1905.477644151149,1117.731415900006,665.6270645699356,390.5007118632259,187.4671044448327,147.9470925930644,3.553798464127735e-11,1.004240795602792e-13,8.516496153245374e-16,5.432133266733123e-19
19,1051244720,12781.6408140938,10416.59838353501,3572.328975358511,2428.253261918932,2013.312785622042,1396.020627421684,857.5750437115886,376.6950455405373,119.3069487772663,89.85683711411875,3.986624386798368,3.98662429312355,0.05332504226871057,4.473311808043822e-06
20,1052244757,12781.6408140938,8291.214424117985,3295.472255032064,2334.744035271588,2052.238665044941,1290.484691881747,890.8945081462531,852.8916737772892,15.34281795289658,3.986623854831436,3.986623854831436,3.986623854831436,3.986623854831436,1.317447592332347e-11
21,1053244794,6801173.953234076,195579.9579258771,2705.679541821294,2176.393996043883,1702.828047273401,1092.85406921468,562.5897305253245,154.2487604914659,3.986623858418233,3.986623858418233,3.986623858418233,3.986623858418233,3.986623858418233,3.986623858418233
22,1054244831,8037896.18681003,347669.8325233302,2606.187793449196,1987.917394398251,1539.868715270138,885.0354747473488,713.4827314523779,713.4827314523779,674.2714415332904,453.4457385536954,426.9386804276497,426.9386804276497,393.988469698625,252.060862933955
23,1055244868,12781.6408140938,10517.51644653204,3648.410025608976,2537.05420676218,1986.019598782595,1268.914560768022,803.8867926620482,392.4905734563566,181.3922396074537,74.89264113043451,7.337856266162682e-10,2.103975804679789e-12,3.027338140863374e-14,4.935362104611932e-19
24,1056244905,12781.6408140938,10558.24588634119,3069.185282249042,2204.078967449811,1869.279482243595,1055.743836203715,747.3109897585125,328.485277807586,78.81839097092457,2.222408062526244e-10,8.775601506067425e-12,7.352033551505288e-14,1.011473999035195e-17,4.119114500369005e-21
25,1057244942,7330483.10546553,317543.2293772194,4233.476078460937,2597.16322589603,2071.2502636816,1856.840326627794,1663.446017638306,1611.13225521161,746.6253406841317,99.56598513611347,3.461587720874857e-10,2.611911598172227e-11,4.271536936586494e-14,9.161510872024173e-18
