Eval,BestError,Log10Error
100,1.2085261942683189e+03,3.0822560679856239e+00
200,1.2085261942683189e+03,3.0822560679856239e+00
300,1.1706941999095375e+03,3.0684434666899438e+00
400,1.0866175523580871e+03,3.0360767160029609e+00
500,1.0866175523580871e+03,3.0360767160029609e+00
600,1.0657380165036993e+03,3.0276504580017156e+00
700,1.0657380165036993e+03,3.0276504580017156e+00
800,1.0657380165036993e+03,3.0276504580017156e+00
900,1.0657380165036993e+03,3.0276504580017156e+00
1000,1.0054683473347013e+03,3.0023684033323139e+00
1100,8.9681659219882999e+02,2.9527036346379147e+00
1200,8.9681659219882999e+02,2.9527036346379147e+00
1300,8.9681659219882999e+02,2.9527036346379147e+00
1400,8.9681659219882999e+02,2.9527036346379147e+00
1500,8.9681659219882999e+02,2.9527036346379147e+00
1600,8.9681659219882999e+02,2.9527036346379147e+00
1700,8.5416245330448703e+02,2.9315404770872218e+00
1800,8.5416245330448703e+02,2.9315404770872218e+00
1900,8.5416245330448703e+02,2.9315404770872218e+00
2000,8.5416245330448703e+02,2.9315404770872218e+00
2100,8.5416245330448703e+02,2.9315404770872218e+00
2200,8.5416245330448703e+02,2.9315404770872218e+00
2300,8.5416245330448703e+02,2.9315404770872218e+00
2400,8.5416245330448703e+02,2.9315404770872218e+00
2500,8.5416245330448703e+02,2.9315404770872218e+00
2600,8.2267007676382855e+02,2.9152257008643665e+00
2700,8.2267007676382855e+02,2.9152257008643665e+00
2800,8.2267007676382855e+02,2.9152257008643665e+00
2900,8.2267007676382855e+02,2.9152257008643665e+00
3000,7.4952367383007550e+02,2.8747853546644793e+00
3100,7.3453787454155804e+02,2.8660141939728767e+00
3200,7.3453787454155804e+02,2.8660141939728767e+00
3300,7.3453787454155804e+02,2.8660141939728767e+00
3400,7.3453787454155804e+02,2.8660141939728767e+00
3500,7.3453787454155804e+02,2.8660141939728767e+00
3600,7.2924846466173130e+02,2.8628755234439041e+00
3700,7.0457725663142401e+02,2.8479286202830778e+00
3800,7.0457725663142401e+02,2.8479286202830778e+00
3900,6.9912860070747956e+02,2.8445570690798947e+00
4000,6.9912860070747956e+02,2.8445570690798947e+00
4100,6.9141148058213275e+02,2.8397365865342361e+00
4200,6.8123452790573856e+02,2.8332966517669504e+00
4300,6.8123452790573856e+02,2.8332966517669504e+00
4400,6.8123452790573856e+02,2.8332966517669504e+00
4500,6.8123452790573856e+02,2.8332966517669504e+00
4600,6.8123452790573856e+02,2.8332966517669504e+00
4700,6.8123452790573856e+02,2.8332966517669504e+00
4800,6.8123452790573856e+02,2.8332966517669504e+00
4900,6.7623100123796758e+02,2.8300950767491253e+00
5000,6.7623100123796758e+02,2.8300950767491253e+00
5100,6.7618126768665900e+02,2.8300631352954655e+00
5200,6.7347039296314904e+02,2.8283185080688624e+00
5300,6.4057566692119963e+02,2.8065704374146554e+00
5400,6.4057566692119963e+02,2.8065704374146554e+00
5500,6.4057566692119963e+02,2.8065704374146554e+00
5600,6.4057566692119963e+02,2.8065704374146554e+00
5700,6.4057566692119963e+02,2.8065704374146554e+00
5800,6.4057566692119963e+02,2.8065704374146554e+00
5900,6.4057566692119963e+02,2.8065704374146554e+00
6000,6.3829058894949367e+02,2.8050184411751684e+00
6100,6.3829058894949367e+02,2.8050184411751684e+00
6200,6.3204845251901861e+02,2.8007503723568528e+00
6300,6.2930267929122874e+02,2.7988595807843821e+00
6400,6.2930267929122874e+02,2.7988595807843821e+00
6500,6.1798493136559773e+02,2.7909778855992435e+00
6600,6.1798493136559773e+02,2.7909778855992435e+00
6700,6.1798493136559773e+02,2.7909778855992435e+00
6800,6.1798493136559773e+02,2.7909778855992435e+00
6900,6.1798493136559773e+02,2.7909778855992435e+00
7000,6.1798493136559773e+02,2.7909778855992435e+00
7100,6.1114667490733837e+02,2.7861454532184662e+00
7200,6.1114667490733837e+02,2.7861454532184662e+00
7300,6.1114667490733837e+02,2.7861454532184662e+00
7400,6.1114667490733837e+02,2.7861454532184662e+00
7500,6.1114667490733837e+02,2.7861454532184662e+00
7600,6.1114667490733837e+02,2.7861454532184662e+00
7700,6.1114667490733837e+02,2.7861454532184662e+00
7800,6.1114667490733837e+02,2.7861454532184662e+00
7900,6.1114667490733837e+02,2.7861454532184662e+00
8000,6.1114667490733837e+02,2.7861454532184662e+00
8100,6.1114667490733837e+02,2.7861454532184662e+00
8200,6.1114667490733837e+02,2.7861454532184662e+00
8300,6.1114667490733837e+02,2.7861454532184662e+00
8400,6.1114667490733837e+02,2.7861454532184662e+00
8500,5.8862938741976859e+02,2.7698419405288748e+00
8600,5.8862938741976859e+02,2.7698419405288748e+00
8700,5.8862938741976859e+02,2.7698419405288748e+00
8800,5.8862938741976859e+02,2.7698419405288748e+00
8900,5.8862938741976859e+02,2.7698419405288748e+00
9000,5.8862938741976859e+02,2.7698419405288748e+00
9100,5.8862938741976859e+02,2.7698419405288748e+00
9200,5.8862938741976859e+02,2.7698419405288748e+00
9300,5.8862938741976859e+02,2.7698419405288748e+00
9400,5.8862938741976859e+02,2.7698419405288748e+00
9500,5.8862938741976859e+02,2.7698419405288748e+00
9600,5.8862938741976859e+02,2.7698419405288748e+00
9700,5.8862938741976859e+02,2.7698419405288748e+00
9800,5.8862938741976859e+02,2.7698419405288748e+00
9900,5.8862938741976859e+02,2.7698419405288748e+00
10000,5.8862938741976859e+02,2.7698419405288748e+00
10100,5.8862938741976859e+02,2.7698419405288748e+00
10200,5.8862938741976859e+02,2.7698419405288748e+00
10300,5.8862938741976859e+02,2.7698419405288748e+00
10400,5.7764670972707063e+02,2.7616623039461405e+00
10500,5.7764670972707063e+02,2.7616623039461405e+00
10600,5.7764670972707063e+02,2.7616623039461405e+00
10700,5.7764670972707063e+02,2.7616623039461405e+00
10800,5.7764670972707063e+02,2.7616623039461405e+00
10900,5.7764670972707063e+02,2.7616623039461405e+00
11000,5.7764670972707063e+02,2.7616623039461405e+00
11100,5.7764670972707063e+02,2.7616623039461405e+00
11200,5.7764670972707063e+02,2.7616623039461405e+00
11300,5.7764670972707063e+02,2.7616623039461405e+00
11400,5.7764670972707063e+02,2.7616623039461405e+00
11500,5.7764670972707063e+02,2.7616623039461405e+00
11600,5.7764670972707063e+02,2.7616623039461405e+00
11700,5.7764670972707063e+02,2.7616623039461405e+00
11800,5.7764670972707063e+02,2.7616623039461405e+00
11900,5.7764670972707063e+02,2.7616623039461405e+00
12000,5.7764670972707063e+02,2.7616623039461405e+00
12100,5.7764670972707063e+02,2.7616623039461405e+00
12200,5.7754602125785459e+02,2.7615865963252220e+00
12300,5.7754602125785459e+02,2.7615865963252220e+00
12400,5.7754602125785459e+02,2.7615865963252220e+00
12500,5.7754602125785459e+02,2.7615865963252220e+00
12600,5.7754602125785459e+02,2.7615865963252220e+00
12700,5.7754602125785459e+02,2.7615865963252220e+00
12800,5.7754602125785459e+02,2.7615865963252220e+00
12900,5.7754602125785459e+02,2.7615865963252220e+00
13000,5.7754602125785459e+02,2.7615865963252220e+00
13100,5.7754602125785459e+02,2.7615865963252220e+00
13200,5.7754602125785459e+02,2.7615865963252220e+00
13300,5.7754602125785459e+02,2.7615865963252220e+00
13400,5.7754602125785459e+02,2.7615865963252220e+00
13500,5.7754602125785459e+02,2.7615865963252220e+00
13600,5.7754602125785459e+02,2.7615865963252220e+00
13700,5.7754602125785459e+02,2.7615865963252220e+00
13800,5.7754602125785459e+02,2.7615865963252220e+00
13900,5.7754602125785459e+02,2.7615865963252220e+00
14000,5.7754602125785459e+02,2.7615865963252220e+00
14100,5.7754602125785459e+02,2.7615865963252220e+00
14200,5.6782310817137204e+02,2.7542130626299639e+00
14300,5.6782310817137204e+02,2.7542130626299639e+00
14400,5.6782310817137204e+02,2.7542130626299639e+00
14500,5.6782310817137204e+02,2.7542130626299639e+00
14600,5.6782310817137204e+02,2.7542130626299639e+00
14700,5.6782310817137204e+02,2.7542130626299639e+00
14800,5.6782310817137204e+02,2.7542130626299639e+00
14900,5.6782310817137204e+02,2.7542130626299639e+00
15000,5.6218591049907104e+02,2.7498799571213284e+00
15100,5.6218591049907104e+02,2.7498799571213284e+00
15200,5.6218591049907104e+02,2.7498799571213284e+00
15300,5.6218591049907104e+02,2.7498799571213284e+00
15400,5.6218591049907104e+02,2.7498799571213284e+00
15500,5.6218591049907104e+02,2.7498799571213284e+00
15600,5.6218591049907104e+02,2.7498799571213284e+00
15700,5.6218591049907104e+02,2.7498799571213284e+00
15800,5.6218591049907104e+02,2.7498799571213284e+00
15900,5.6218591049907104e+02,2.7498799571213284e+00
16000,5.6218591049907104e+02,2.7498799571213284e+00
16100,5.6218591049907104e+02,2.7498799571213284e+00
16200,5.6218591049907104e+02,2.7498799571213284e+00
